alpha,beta,p_stay_noreward,p_stay_reward
-0.17119415,0.62381205,0.45730568,0.61126148
-0.010672069,0.61403563,0.49733201,0.64642546
-0.026785547,0.60174055,0.49330401,0.63990573
-0.20425085,0.75057276,0.44911407,0.63328183
-0.19659166,0.69615247,0.45100977,0.62235611
-0.054559538,0.62619519,0.4863635,0.63914051
-0.20329849,0.68093571,0.44934971,0.61718978
-0.20284211,0.68602347,0.44946263,0.61849882
-0.21423616,0.78835168,0.44664487,0.63971227
-0.27565883,0.82312465,0.43151839,0.63354744
-0.26248272,0.81240066,0.4347535,0.63411655
-0.28104355,0.82331645,0.43019796,0.63234099
-0.2365526,0.80554787,0.44113608,0.63853131
-0.1495619,0.68541714,0.46267907,0.63084771
-0.19212738,0.70970999,0.45211536,0.62658233
-0.22283573,0.73057118,0.44452045,0.62427546
-0.15999461,0.79733003,0.46008645,0.65415088
-0.25663407,0.844402,0.43619131,0.64285284
-0.1820068,0.86989104,0.45462349,0.6654961
-0.22777602,0.7688582,0.44330092,0.63206412
-0.23044177,0.78242999,0.44264315,0.63459675
-0.17720317,0.75547576,0.45581477,0.64066983
-0.16650323,0.7179429,0.45847009,0.63446954
-0.20834559,0.71205378,0.4481012,0.62333037
-0.12334743,0.64427229,0.46920218,0.627364
-0.065746376,0.74752831,0.48356932,0.66413629
-0.11603834,0.74601783,0.47102292,0.65248481
-0.11603834,0.74601783,0.47102292,0.65248481
-0.13980151,0.7058183,0.46510644,0.63784356
-0.14750473,0.71915564,0.46319053,0.63914403
-0.16269704,0.62924841,0.45941522,0.61456719
-0.21557094,0.88149969,0.446315,0.66059094
-0.20326305,0.65268264,0.44935848,0.61050123
-0.17892157,0.84550747,0.45538855,0.66073826
-0.17144222,0.6162779,0.45724412,0.60941067
-0.16045505,0.81662356,0.45997208,0.65839917
-0.10693366,0.62549934,0.47329203,0.62681231
-0.20044373,0.72687163,0.45005617,0.62864959
-0.081298788,0.57097546,0.47968649,0.62003026
-0.069975386,0.61164315,0.48251329,0.6322003
-0.030510743,0.58494751,0.49237291,0.63516434
-0.11719425,0.57772852,0.47073492,0.61314091
-0.041438941,0.50818368,0.48964175,0.61461299
-0.02841652,0.5001665,0.49289635,0.61579787
-0.04419522,0.5101746,0.48895299,0.61443169
-0.049626309,0.47866917,0.48759597,0.60564509
-0.24502575,0.8477947,0.43904821,0.64628954
-0.25553295,0.82417561,0.43646212,0.63844992
-0.27433881,0.9293504,0.43184223,0.65813892
-0.31404632,0.8741094,0.42212739,0.63646713
-0.23347696,0.88703986,0.44189447,0.6578129
-0.22562949,0.73237386,0.44383072,0.62404297
-0.17298944,0.8209061,0.45686017,0.65654083
-0.1858426,0.59274562,0.45367261,0.60034505
-0.18663081,0.74813713,0.45347726,0.636801
-0.17889437,0.77546913,0.4553953,0.64487227
-0.18785188,0.68457703,0.45317465,0.62168942
-0.21766194,0.88188491,0.44579834,0.66020838
-0.20885596,0.88877452,0.44797499,0.66372052
-0.32837977,0.92071726,0.4186349,0.64390129
-0.27963114,0.96498306,0.43054421,0.66493214
-0.12753727,0.57965785,0.46815883,0.6111433
-0.12376123,0.64807721,0.46909912,0.62815643
-0.12046816,0.6531553,0.46991933,0.63010963
-0.082217693,0.58715474,0.47945715,0.62361885
-0.16025777,0.6911913,0.46002108,0.62970082
-0.18495483,0.73425174,0.45389265,0.63397245
-0.22533284,0.80939908,0.44390395,0.64200251
-0.15148054,0.63769179,0.46220211,0.61921349
-0.10455376,0.68133667,0.47388534,0.64032682
-0.14436907,0.62991036,0.46397029,0.61905551
-0.15610835,0.67659908,0.46105198,0.62726251
-0.16880281,0.74339832,0.45789922,0.63982289
-0.19582631,0.78589415,0.45119927,0.64338071
-0.22273969,0.82850342,0.44454417,0.64697385
-0.25567344,0.79849535,0.43642757,0.63246862
-0.20900506,0.86227914,0.44793812,0.65774789
-0.22628173,0.82533241,0.44366972,0.64543909
-0.20262955,0.81661947,0.44951523,0.64885042
-0.18382588,0.77090991,0.45417251,0.64269581
-0.18506822,0.75625229,0.45386455,0.63903635
-0.057318055,0.52877608,0.48567441,0.61572879
-0.049098599,0.60162682,0.48772782,0.63472196
-0.16959154,0.78393803,0.45770344,0.64893166
-0.20582198,0.72285536,0.44872539,0.62645381
-0.22893937,0.70225464,0.44301384,0.61616814
-0.25860874,0.70791941,0.43570574,0.61047533
-0.22762268,0.72070172,0.44333876,0.62083151
-0.21307569,0.68266343,0.44693171,0.61528617
-0.072642054,0.71204224,0.48184747,0.65461786
-0.19892771,0.68681442,0.45043143,0.61960847
-0.21475835,0.71435557,0.44651582,0.62236467
-0.088373608,0.68106162,0.47792097,0.64398166
-0.15904543,0.59777468,0.46032225,0.60795619
-0.061038292,0.69012314,0.48474516,0.65228193
-0.12736109,0.65824793,0.4682027,0.62968993
-0.12519781,0.70458835,0.46874137,0.64092716
-0.19053648,0.75299021,0.45250947,0.6370201
-0.12131902,0.67616808,0.46970739,0.63525988
-0.17228039,0.65097723,0.45703612,0.61744011
-0.15397916,0.66474716,0.46158109,0.6249865
-0.016390919,0.65159348,0.49590236,0.65366819
-0.086121042,0.5892265,0.47848304,0.62318885
-0.065561148,0.64024059,0.48361558,0.63984223
-0.13196178,0.70121405,0.46705735,0.63859062
-0.18994621,0.68781168,0.45265571,0.62195758
-0.10226575,0.77144621,0.47445582,0.66131963
-0.16517334,0.66093848,0.45880029,0.62146361
-0.14716075,0.72609043,0.46327606,0.64082109
-0.25216591,0.74359766,0.43729047,0.62044366
-0.15053389,0.86139614,0.46243743,0.67059166
-0.18535627,0.82757899,0.45379315,0.65525574
-0.26906066,0.83222494,0.43313772,0.63718438
-0.19584391,0.78534407,0.45119491,0.64325045
-0.20686724,0.81086226,0.44846684,0.64656977
-0.22316712,0.81592959,0.44443862,0.64399873
-0.22041173,0.87397931,0.44511907,0.65781396
-0.28425598,0.94183362,0.42941068,0.65871603
-0.26426287,0.99203584,0.43431609,0.67431638
-0.17822839,0.66317598,0.45556048,0.61891549
-0.12230217,0.7041806,0.46946251,0.64149952
-0.14927324,0.68498456,0.46275083,0.6308142
-0.061468026,0.69971081,0.48463783,0.65435613
-0.07651629,0.70706942,0.48088025,0.65261487
-0.29048533,0.75467527,0.42788505,0.61400767
-0.26207275,0.76785098,0.43485425,0.62381627
-0.10511515,0.73064253,0.47374538,0.65147462
-0.1144783,0.67383964,0.47141164,0.63630475
-0.16438555999999999,0.65727309,0.45899591,0.62078643
-0.13578875,0.67936259,0.46610488,0.63264339
-0.15616381,0.68835438,0.4610382,0.62999388
-0.18544508,0.77150683,0.45377114,0.64246102
-0.18529908,0.76215497,0.45380733,0.64034362
-0.24647192,0.84552377,0.43869207,0.64543935
-0.30970355,0.9954555,0.4231871,0.66502126
-0.28293001,0.92213364,0.42973559,0.65457342
-0.13415266,0.62314723,0.46651204,0.61986955
-0.25709303,0.9229333,0.43607844,0.6605711
-0.10705995,0.62700471,0.47326055,0.62713485
-0.12201826,0.67533287,0.46953323,0.63490426
-0.15519521,0.65123442,0.46127888,0.62152808
-0.019382391,0.54409405,0.49515455,0.62824885
-0.030884858,0.60130034,0.4922794,0.63885904
-0.12763838,0.58245864,0.46813366,0.61178468
-0.12354172,0.65416643,0.46915379,0.62962881
-0.088533815,0.59787737,0.47788099,0.62465258
-0.035784917,0.57851617,0.49105473,0.63244755
-0.10311805,0.62683575,0.47424331,0.62801668
-0.12890984,0.72541518,0.4678171,0.64485638
-0.095565161,0.76087392,0.47612688,0.66045192
-0.25907338,0.74421749,0.43559151,0.61896184
-0.23945089,0.85911541,0.44042167,0.65014224
-0.17005869,0.70709651,0.45758749,0.63112307
-0.081049214,0.54838542,0.47974878,0.61475308
-0.13652007,0.63630098,0.46592289,0.62240784
-0.09256667,0.61585441,0.47687484,0.62791623
-0.13297916,0.65110656,0.46680411,0.62670979
-0.10707899,0.66019559,0.4732558,0.63485836
-0.10316399,0.69592829,0.47423185,0.64399915
-0.09947435,0.69867602,0.4751519,0.64547364
-0.10176522,0.74315555,0.47458063,0.65506768
-0.091605201,0.70356655,0.4771147,0.64838808
-0.078546331,0.7468012,0.48037351,0.66111228
-0.26125392,0.69392359,0.43505549,0.60651098
-0.24535575,0.67791042,0.43896693,0.60648353
-0.11347631,0.78681654,0.47166133,0.66225069
-0.28038759,0.83988521,0.43035876,0.63633629
-0.32972341,0.95208261,0.41830792,0.65075492
-0.29265482,0.98773614,0.42735405,0.66709634
-0.20262115,0.76474598,0.44951731,0.63694404
-0.15032544,0.63678374,0.46248925,0.61927175
-0.082005125,0.58101736,0.4795102,0.62222717
-0.18377397,0.73573774,0.45418538,0.63459108
-0.1786935,0.76854002,0.45544512,0.64332993
-0.22482196,0.81040723,0.44403006,0.64235156
-0.16664889,0.69034916,0.45843393,0.62801261
-0.068278669,0.82093151,0.48293696,0.67975647
-0.15230212,0.81149101,0.4619979,0.65907816
-0.1830284,0.69583587,0.45437021,0.62546438
-0.11157327,0.65105159,0.47213558,0.63169105
-0.070368957,0.67388409,0.48241502000000003,0.6464601
-0.15272673,0.72051437,0.46189236,0.63825253
-0.23429156,0.79356551,0.44169358,0.63628453
-0.16260278,0.73715905,0.45943863,0.63981384
-0.17160406,0.68065741,0.45720396,0.62458453
-0.099480929,0.62555641,0.47515026,0.62856732
-0.13340574,0.68547809,0.46669794,0.63461626
-0.18933997,0.77142261,0.45280591,0.64154648
-0.23566852,0.76326361,0.44135405,0.62892203
-0.18058872,0.75006648,0.45497512,0.63864266
-0.1770756,0.73899522,0.45584641,0.63689659
-0.18684451,0.79749546,0.45342429,0.64808928
-0.19732423,0.7957004,0.45082839,0.64528471
-0.160547,0.6673934,0.45994924,0.62406691
-0.16625448,0.65963014,0.45853185,0.62090133
-0.28115979,0.78087035,0.43016946,0.62239131
-0.18382405,0.84032228,0.45417296,0.65847333
-0.27131574,0.76255998,0.43258411,0.6203995
-0.10038881,0.74160404,0.47492385,0.65502811
-0.14874643,0.65701606,0.46288181,0.62440075
-0.19897253,0.6897031,0.45042033,0.62027852000000006
-0.21332341,0.86646409,0.44687047,0.65771786
-0.27003696,0.83283135,0.43289802,0.63709886
-0.21043022,0.87154576,0.44758571,0.65951093
-0.25004981,0.78353789,0.43781124,0.63029628
-0.2358635,0.79216242,0.44130598,0.63559575
-0.24401559,0.7832732,0.43929701,0.6316397
-0.23855539,0.89033119,0.44064238,0.65741052
-0.131439,0.81545936,0.46718748,0.66463541
-0.28002869,0.81386457,0.43044674,0.63037732
-0.055060962,0.59384827,0.48623824,0.63153027
-0.13269069,0.61825992,0.46687591,0.6190621
-0.17455349,0.64710744,0.45647209,0.61598806
-0.2405438,0.73337044,0.44015234,0.62077209
-0.12573107,0.58295291,0.46860858,0.61235491
-0.10291649,0.69389908,0.47429356,0.64359057
-0.30971402,0.87047892,0.42318454,0.6366295
-0.14778421,0.7508519,0.46312104,0.64635783
-0.11372007,0.62013457,0.47160058,0.62396558
-0.15771141,0.80433626,0.46065367,0.65624948
-0.19341344,0.74421239,0.45179681,0.63432093
-0.27082503,0.91477528,0.43270456,0.65564587
-0.1079558,0.71615439,0.47303723,0.64752977
-0.12543645,0.78245886,0.46868194,0.6585912
-0.13031487,0.78230174,0.46746731,0.65745806
-0.15796231,0.79679232,0.46059133,0.65448893
-0.26032499,0.80079504,0.43528382,0.63192175
-0.10518493,0.65727157,0.47372799,0.63461957
-0.15720417,0.64279159,0.4607797,0.61906639
-0.088401402,0.58638657,0.47791403,0.62198572
-0.08690492,0.58080786,0.47828743,0.62102543
-0.1129448,0.64268214,0.47179378,0.62942185
-0.14842073,0.60564147,0.46296278,0.61235465
-0.045466902,0.62299019,0.48863523,0.64049732
-0.13563953,0.66990211,0.46614201,0.63047674
-0.12271218,0.66307941,0.46936039,0.63189784
-0.095335917,0.59912854,0.47618406,0.6233502
-0.09183041,0.62788036,0.47705852,0.63089306
-0.20792053,0.7834032,0.44820632,0.64002731
-0.12592389,0.73769109,0.46856056,0.64834382
-0.072839457,0.58292149,0.48179818,0.62482571
-0.11958312,0.66666573,0.4701398,0.63345847
-0.16246332,0.74817691,0.45947327,0.64238104
-0.16910423,0.74520823,0.4578244,0.64017044
-0.18153468,0.79710419,0.45474056,0.64921023
-0.17327159,0.68831627,0.45679016,0.62598832
-0.19748015,0.71960987,0.45078979,0.62764563
-0.16098018,0.6555671,0.45984164,0.6211864
-0.069199206,0.65343766,0.4827071,0.64204209
-0.072285241,0.65050204,0.48193655,0.64065699
-0.047651204,0.6477591,0.48808945,0.64568099
-0.057462041,0.58391494,0.48563844,0.62865543
-0.11430057,0.62895447,0.47145593,0.62589682
-0.23203825,0.78147666,0.44224932,0.63400529
-0.22659561,0.84020095,0.44359225,0.64876279
-0.20014541,0.69720955,0.45013001,0.62176915
-0.23123761,0.79686848,0.44244682,0.63775441
-0.19250902,0.75133475,0.45202083,0.63618079
-0.13966641,0.66452533,0.46514005,0.62828324
-0.10010747,0.69560788,0.47499401,0.6446262
-0.11158276,0.68895802,0.47213322,0.64046323
-0.19808123,0.74923911,0.45064097,0.63440418
-0.20262731,0.76689682,0.44951579,0.63743985
-0.2157588,0.71261629,0.44626858,0.62172055
-0.12759784,0.72742284,0.46814375,0.64561627
-0.027572813,0.49021629,0.49310723,0.61364109
-0.074065048,0.77184517,0.4814922,0.66769541
-0.33109324,0.81761783,0.41797465,0.61928737
-0.33109324,0.81761783,0.41797465,0.61928737
-0.24868068,0.93585288,0.43814826,0.66533757
-0.29431748,0.88202065,0.42694721,0.64283797
-0.06309828,0.63438133,0.48423066,0.63905918
-0.12436094,0.63397202,0.46894977,0.6247153
-0.16063511,0.83185178,0.45992735,0.66177554
-0.17439249,0.60101592,0.45651204,0.60506709
-0.054270797,0.69580963,0.48643563,0.65510123
-0.14578928,0.66529259,0.4636171,0.62703162
-0.19102702,0.73876613,0.45238794,0.63361089
-0.13116204,0.71293418,0.46725642,0.64147508
-0.13287543,0.67139466,0.46682993,0.63146789
-0.11515495,0.58184631,0.47124303,0.61460035
-0.17549415,0.73240478,0.45623872,0.63573742
-0.043311554,0.61082455,0.4891738,0.63818912
-0.12934554,0.58887915,0.46770862,0.61290353
-0.032224191,0.64494263,0.49194465,0.64856067
-0.0077407786,0.67345567,0.49806482,0.66054299
-0.21739042,0.71700762,0.44586542,0.62236937
-0.10146437,0.70856808,0.47465565,0.64727984
-0.082240209,0.71733183,0.47945153,0.65364307
-0.032234965,0.6196559,0.49194196,0.64277317
-0.098290861,0.57705733,0.47544705,0.61745655
-0.085826009,0.62980875,0.47855666,0.63273842
-0.020357312,0.54714229,0.49491085,0.62873295
-0.11324295,0.5519493,0.47171948,0.60795074
-0.1208495,0.57703383,0.46982434,0.61210861
-0.077413825,0.65874797,0.4806562,0.64137434
-0.1623443,0.58303538,0.45950283,0.60364861
-0.12834134,0.60634662,0.46795863,0.61727674
-0.16336323,0.82179835,0.45924978,0.65890877
-0.17115259,0.72825207,0.457316,0.63578115
-0.22058427,0.77492027,0.44507646,0.63514099
-0.22630805,0.766772,0.44366323,0.63192034
-0.18387431,0.75311246,0.4541605,0.63858736
-0.10623373,0.66700108,0.47346652,0.63663007
-0.15699404,0.76291761,0.46083191,0.64701035
-0.15699404,0.76291761,0.46083191,0.64701035
-0.16396801,0.65087428,0.45909959,0.61937736
-0.11254484,0.70692347,0.47189345,0.64436918
-0.11353491,0.63318298,0.47164672,0.62706547
-0.1539057,0.65942039,0.46159934,0.62375443
-0.13648518,0.68172234,0.46593157,0.63302987
-0.19153416,0.80278715,0.45226231,0.64822657
-0.24894924,0.93084734,0.43808214,0.6641622
-0.20114548,0.74790468,0.44988249,0.63338337
-0.10047131,0.69726061,0.47490328,0.6449214
-0.25683153,0.70617748,0.43614275,0.61048372
-0.124741,0.76444342,0.46885512,0.65468619
-0.18631043,0.73267724,0.45355666,0.63329225
-0.18847358,0.73358423,0.45302059,0.63300048
-0.14278315,0.73038683,0.46436473,0.64281513
-0.16170632,0.68960706,0.45966128,0.62899336
-0.1415779,0.76325349,0.46466453,0.65059954
-0.15912286,0.65809508,0.46030301,0.62221777
-0.1574455,0.79349514,0.46071974,0.65385993
-0.12919181,0.73310253,0.46774689,0.64655051
-0.19756924,0.702924,0.45076773,0.62371689
-0.1050461,0.68058134,0.4737626,0.64003942
-0.25584529,0.82121424,0.4363853,0.6376939
-0.20836201,0.73861307,0.44809714,0.62954167
-0.1448822,0.72371687,0.46384268,0.64079922
-0.12297015,0.62046008,0.46929614,0.62186927
-0.1267054,0.64247766,0.46836596,0.62615865
-0.14874257,0.68638664,0.46288276,0.6312642
-0.14172605,0.72467214,0.46462767,0.64174502
-0.12724868,0.66237558,0.46823069,0.63067808
-0.15104065,0.73829559,0.46231146,0.64273505
-0.15166498,0.73837957,0.46215627,0.64261097
-0.16559404,0.68995668,0.45869583,0.62816733
-0.16559404,0.68995668,0.45869583,0.62816733
-0.21921816,0.71774348,0.44541389,0.62211271
-0.07400671,0.72110395,0.48150676,0.65635604
-0.084132848,0.62694538,0.47897919,0.63246644
-0.091065624,0.60582551,0.47724931,0.62592164
0.02243847,0.45532887,0.50560938,0.61722053
-0.12877267,0.61640283,0.46785124,0.619548
-0.11533127,0.78464505,0.4711991,0.66134949
-0.18206713,0.82783967,0.45460854,0.65605718
-0.18206713,0.82783967,0.45460854,0.65605718
-0.20365933,0.77163632,0.44926042,0.63829625
-0.16476748,0.77574033,0.45890107,0.64816269
-0.30873835,0.91084822,0.42342272,0.64613886
-0.34004656,0.88222068,0.41579817,0.63231803
-0.033114136,0.59505513,0.49172222,0.63690153
-0.0274405,0.60773986,0.49314031,0.64113629
-0.088864152,0.54401183,0.47779857,0.61186244
-0.063059026,0.61750713,0.48424047,0.63516697
-0.29228214,0.80648358,0.42744525,0.62579087
-0.24007906,0.79316772,0.44026687,0.63485189
-0.24095075,0.82497931,0.44005207,0.64199385
-0.25001529,0.9247933,0.43781974,0.66257221
-0.18022224,0.68425867,0.45506599,0.62340744
-0.14966197,0.72715919,0.46265419,0.64049131
-0.10189222,0.67051434,0.47454896,0.63844517
-0.038873703,0.51657473,0.4902828,0.61720486
-0.13983735,0.684909,0.46509752,0.63299142
-0.064266815,0.64788595,0.48393882,0.64189974
-0.24868225,0.7512911,0.43814787,0.62307222
-0.12049652,0.7761578,0.46991227,0.65828508
-0.12049652,0.7761578,0.46991227,0.65828508
-0.18176889,0.58139133,0.45468248,0.59859694
-0.14919601,0.68804287,0.46277003,0.63154413
-0.1821934,0.74190117,0.45457723,0.63638492
-0.18116571,0.72220197,0.45483204,0.63205345
-0.15298927,0.71126514,0.46182711,0.63605351
-0.12991767,0.73917827,0.46756619,0.64777212
-0.13003474,0.64408209,0.46753705,0.62575479
-0.11747553,0.62841987,0.47066485,0.62502782
-0.055999896,0.62329607,0.48600368,0.63813905
-0.19407582,0.71061769,0.45163277,0.62633879
-0.19204228,0.76125549,0.45213644,0.63858161
-0.1705014,0.70830566,0.45747761,0.63130148
-0.13646186,0.71744341,0.46593738,0.64129323
-0.16842348,0.68664142,0.45799338,0.62673097
-0.25417679,0.77562468,0.43679572,0.62748627
-0.22870477,0.85807274,0.44307173,0.65234614
-0.20795236,0.78838939,0.44819845,0.64116796
-0.203653,0.89150734,0.44926199,0.66548944
-0.15796702,0.62089313,0.46059016,0.6137081
-0.14631101,0.62607283,0.46348736,0.61769163
-0.099002575,0.66359048,0.47526955,0.63751343
-0.084789684,0.65287575,0.47881527,0.63832143
-0.23097353,0.78204065,0.44251197,0.63438313
-0.25488184,0.83210266,0.43662228,0.64042767
-0.29045593,0.86429206,0.42789225,0.63964787
-0.2984298,0.98577171,0.42594138,0.66537536
-0.11367697,0.70640149,0.47161132,0.64399003
-0.11367697,0.70640149,0.47161132,0.64399003
-0.16785442,0.88821209,0.45813465,0.67268577
-0.17805387,0.8620757,0.45560376,0.66463574
-0.094486579,0.68211247,0.47639591,0.64282023
-0.063307289,0.66038366,0.48417846,0.64498714
-0.074589826,0.64944272,0.48136118,0.6398822
-0.17401619,0.69418962,0.4566054,0.62718832
-0.1607854,0.73371555,0.45989002,0.63943902
-0.12361125,0.6743322,0.46913648,0.63430284
-0.12361125,0.6743322,0.46913648,0.63430284
-0.039068172,0.55063214,0.4902342,0.62517303
-0.039068172,0.55063214,0.4902342,0.62517303
-0.073901764,0.54241184,0.48153296,0.61503105
-0.20538421,0.79414807,0.44883368,0.64308147
-0.074156413,0.64020809,0.48146939,0.63785162
-0.085124741,0.5770583,0.47873166,0.62056182
-0.2026932,0.77672618,0.44949948,0.63969324
-0.12589344,0.67749286,0.46856814,0.63450659
-0.12574069,0.6846125,0.46860618,0.63619146
-0.13520593,0.6552129,0.46624992,0.6271494
-0.090643213,0.55387807,0.4773547,0.61378129
-0.0089521358,0.50731093,0.49776198,0.62207356
-0.084279119,0.49836222,0.47894268,0.60206653
0.054512298,0.50548083,0.5136247,0.63645095
-0.0087016448,0.52372335,0.4978246,0.62598294
-0.09625526,0.54779317,0.47595475,0.61100482
-0.17787426,0.78353793,0.45564831,0.64695099
-0.22942894,0.83870386,0.44289304,0.64777539
-0.26350979,0.81750879,0.43450112,0.63506289
-0.073926275,0.66924141,0.48152684,0.64458375
-0.16229728,0.61988694,0.45951451,0.61244222
-0.08435731,0.73297927,0.47892317,0.65669986
-0.10456092,0.70106201,0.47388356,0.6448554
-0.19495009,0.8262305,0.45141625,0.65277973
-0.18877062,0.79761298,0.45294699,0.64767669
-0.121473,0.72271067,0.46966904,0.64593941
-0.16095904,0.67082528,0.45984689,0.62477512
-0.047831189,0.55873694,0.48804448,0.62501878
-0.10422737,0.68110272,0.47396672,0.64034811
-0.26657608,0.84687976,0.43374785,0.64113728
-0.13949348,0.81832240999999994,0.46518307,0.66347728
-0.14453761,0.52269277,0.46392837,0.59342807
-0.099687079,0.66360659,0.47509885,0.63735895
-0.14881711,0.62268685,0.46286423,0.61629926
-0.19164339,0.87385368,0.45223525,0.66423183
-0.19666642,0.71349786,0.45099126,0.62640655
-0.053094803,0.6590579,0.48672942,0.64701938
-0.093545408,0.56560541,0.47663069,0.61587122
-0.23819529,0.84930473,0.44073114,0.64819384
-0.29199993,0.93819099,0.42751432,0.65615161
-0.31927263,0.95181721,0.42085302,0.65306621
-0.14869404,0.75506958,0.46289483,0.64711357
-0.13325809,0.7599722,0.46673469,0.65174402
-0.091486394,0.76357134,0.47714434,0.66196986
-0.10745735,0.72651143,0.47316148,0.65000338
-0.1514702,0.65017114,0.46220468,0.622154
-0.068191066,0.56839937,0.48295884,0.62250828
-0.20360511,0.66692032,0.44927384,0.61380034000000006
-0.14843469,0.73087289,0.46295931,0.64162824
-0.15078279,0.7212428,0.46237556,0.63886931
-0.11132605,0.69355616,0.4721972,0.64158039
-0.076617494,0.60685515,0.48085499,0.62953854
-0.20587747,0.68981958,0.44871166,0.61867831
-0.15062989,0.71800941,0.46241357,0.63815829
-0.1329728,0.62012273,0.4668057,0.6194348
0.029783128,0.51591946,0.50744523,0.63313799
-0.074874524,0.48717163,0.48129011,0.60163855
-0.074874524,0.48717163,0.48129011,0.60163855
-0.032246447,0.56523263,0.49193909,0.63017932
-0.13714487,0.72843735,0.46576742,0.64366165
-0.21942802,0.82593115,0.44536205,0.64714271
-0.12829899,0.64500114,0.46796918,0.6263763
-0.10783472,0.60515527,0.47306741,0.62182944
-0.16864717,0.6528462,0.45793785,0.61873892
-0.24647737,0.64433587,0.43869073,0.59817303
-0.13903694,0.67955458,0.46529665,0.63193283
-0.12056418,0.59072236,0.46989541,0.61542119
-0.19722473,0.76066841,0.45085302,0.63724897
-0.20367025,0.92704604,0.44925772,0.67334995
-0.20185504,0.71846763,0.44970689,0.62635534
-0.16503167,0.85687091,0.45883547,0.66637595
-0.2244266,0.80446731,0.44412766,0.64107677
-0.2184466,0.77142668,0.44560449,0.63482672
-0.18220077,0.77815758,0.4545754,0.64473074
-0.20242695,0.8177191,0.44956536,0.64914706
-0.14526025,0.73770344,0.46374866,0.64392553
-0.085115895,0.62742302,0.47873386,0.63234895
-0.11154188,0.62892817,0.47214341,0.62653639
-0.064746354,0.54821166,0.48381906,0.61856582
-0.096428478,0.5993854,0.47591154,0.62315397
-0.20388805,0.74176662,0.44920383,0.63131878
-0.14131636,0.80552892,0.46472959,0.66020605
-0.14434052,0.75105454,0.46397739,0.64719086
-0.13564997,0.61664178,0.46613941,0.61798205
-0.14189525,0.62764368,0.46458559,0.61910436
-0.14002097,0.6185098,0.46505184,0.61739097
-0.05372323,0.59074545,0.48657242,0.63111944
-0.065426137,0.6004671,0.4836493,0.63065807
-0.16820484,0.68041867,0.45804766,0.62532531
-0.15851033,0.62085619,0.46045518,0.61357053
-0.10785668,0.67981315,0.47306194,0.6392145
-0.16308012,0.63100356,0.45932009,0.61489214
-0.11234448,0.69955313,0.47194338,0.64272442
-0.12479114,0.6581441,0.46884264,0.6302648
-0.16518644,0.66975043,0.45879704,0.62353128
-0.192283,0.71759291,0.45207681,0.62838856
-0.19150067,0.75888445,0.45227061,0.63815928
-0.19350946,0.78669881,0.45177303,0.64409659
-0.21312933,0.62828011,0.44691845,0.60232229
-0.1813051,0.64306458,0.45479748,0.61343149
-0.17239928,0.66028472,0.45700661,0.61960817
-0.14802485,0.75529956,0.46306121,0.64731888
-0.16929387,0.76519977,0.45777733,0.64471908
-0.15106214,0.71557529,0.46230612,0.63749615
-0.24685368,0.75620238,0.43859807,0.62465378
-0.19437093,0.84797883,0.45155968,0.65782303
-0.19721405,0.84764597,0.45085567,0.65710779
-0.19711236,0.85980556,0.45088084,0.65986512
-0.32862847,0.91644305,0.41857437,0.64286355
-0.32892747,0.93531956,0.41850161,0.64711735
-0.26737017,0.908658,0.43355283,0.65504452
-0.31123719,0.83364553,0.42281278,0.62771075
