alpha_pop,beta_pop,kappa_pop,delta_pop
0.7334881821782324,1.8110642638735484,-0.06435101724131137,0.7362308533904129
0.6051249202385715,1.9649620799925591,0.05437514479436511,0.8192206957073416
0.566860105047558,1.8021736043463827,-0.09608282518400342,0.6928464381453849
0.8860405936539096,1.6278436433503705,-0.16129515348658938,0.7920961802842515
0.8444197452184865,1.640283924706179,-0.008468783630017632,0.9139586719338832
0.7387293874087143,2.035736310553436,-0.14104952992271666,0.8573355512528779
0.7096965130369013,2.219135664088906,-0.09383756108722657,0.8122549243495628
0.8374711498948028,1.6989518369519134,0.11359792517712461,0.8363601297288039
0.8565683318752315,1.8832133089486454,-0.0777329833302915,0.8651860798723173
0.6842187307407244,2.3662452847738358,-0.3117117625061812,0.7898445670766114
0.6875565204762737,2.233688794570698,-0.18287863260900003,0.8329566868175227
0.7978745117959085,1.4002834233539978,-0.7558470806626557,0.8698415626494246
0.7350272429845731,1.2709782082524839,-0.7426108524720062,0.6435183277187201
0.8741658036920523,1.1526687608814534,-0.5446343443428682,0.8648315428168615
0.8313923488387296,1.3317513142478454,-0.4878248260827122,0.9063951099825004
0.8230819792139715,1.455614788937322,-0.5548065389293653,0.8774392079648803
0.6992077544431884,1.7564181324229755,-0.5158203474906271,0.9449454084709391
0.8215338639591947,0.9033679928644892,-0.29284398383661864,0.9601808131763109
0.7609765688461723,0.8287232356671463,-0.2119991314919351,0.9521966469487981
0.6450649338902565,0.7548611406747598,-0.14467850452245898,0.5540771197993252
0.6599527373271321,1.274231799363543,-0.07785265008180796,0.8251031134301944
0.5541297985616273,1.091922866303398,-0.039755411254534655,0.633613263701432
0.411250629317767,1.3601734437291262,0.061491297873869845,0.958264990085379
0.37490291816158905,1.0262516414968745,0.17028076037810325,0.9906413695186161
0.4406225994340626,1.254300883534509,-0.14397802473598334,0.6662188366857088
0.39736343474152896,3.0297766389202687,-0.5170958213242853,0.9623333014338782
0.4913123044118244,2.033694526730405,-0.41121986793459225,0.9692831111239418
0.289315684710307,2.5669992452368677,-0.3084459366018398,0.9531068952879722
0.15019476494350084,2.4314697612311007,-0.26926224457877546,0.9156579810379644
0.640056540140014,1.717258261092579,0.0576710315389338,0.9018372999491177
0.6388359844004706,1.5483209712241117,0.21222755676342483,0.8928030419993532
0.5817356165900341,1.959433227566327,-0.05133767667576346,0.8387875457334035
0.5506664069598781,1.9013689652941865,-0.20639068291370613,0.8498850120240511
0.5669809442121921,1.594316909606278,-0.22839059335806913,0.7250529458307147
0.6700411284547029,1.5436766004201918,-0.13115260453206104,0.8158286588167345
0.5975947015978331,0.9127405876453001,-0.38017111725963343,0.8334416025199032
0.6495577076371114,0.9699416044873711,-0.33125933317068956,0.8702503948657799
0.5881241557013465,0.8225296653010404,-0.6346206959991136,0.7786747192174172
0.7317690421847864,0.9721347998429016,-0.6123763636552523,0.9763232247791847
0.7359027210212175,1.2369920422035567,-0.47040506622488926,0.9591503952914567
0.7087141824243913,1.3628833739484851,-0.6509411219716967,0.9701511480668433
0.6877666241833352,1.2795831971900842,-0.645641372694011,0.7602482262560593
0.6725425433685037,1.1166921534343734,-0.7737286872761345,0.9791916217699596
0.69362436915395,1.3142417774327213,-0.9275676851243673,0.8613283772796835
0.7135190447097102,1.251085695234335,-0.686346966571631,0.9469134587377991
0.5862040735017802,1.7930435962458446,-0.589652857406572,0.7834825264627359
0.46624263482315925,0.8991399615958795,-1.061550088053899,0.9393115748475795
0.5775481700119137,0.28462220260462634,-0.8575081983669648,0.8821098288330486
0.7624967094941789,0.43462719091828445,-0.7264403692904118,0.7298801560042769
0.806199704928522,0.7050334943659,-0.5176087209446254,0.8576412975604517
0.7687079389701541,0.7872890417101287,-0.3986467839444006,0.9157867942585023
0.7579392602273854,1.1359603495597572,-0.14797569714725503,0.7959427569035513
0.6517101639071147,1.4758740063595817,0.04072612861659452,0.800677999696888
0.666724329441673,1.6027633491342657,-0.023728857331062315,0.9135572507130426
0.6604168145927285,1.8250229231080124,-0.218918033549667,0.9423083380753922
0.8809685819672424,2.1634755072234717,-0.06581474294146464,0.7028031011615039
0.7704267097264819,2.348773596223673,-0.09413461550367803,0.8765952836156403
0.5538447638154689,2.2574472951961617,-0.09928061733402016,0.9021935775363836
0.5441533668184685,1.7657689609917253,-0.1731534370498435,0.7929700665995101
0.419533578605437,2.1652614212229957,0.0009944583249916266,0.8828089837679068
0.5343564378945694,2.0886555998880283,-0.20361758541488037,0.8012072825528646
0.427954063931822,2.2170603559190396,-0.1851240077046643,0.9483785645318653
0.4226710199517915,2.6058076471245024,-0.035355600779901214,0.9021029293732533
0.6424724252482313,2.2191911059576888,-0.14588177467158453,0.5907187065476865
0.757670207974025,2.3685568206602103,-0.21229042734989712,0.9558928180182351
0.4035333108056669,2.439880564859373,-0.33806009895372796,0.7708325753520185
0.432227864933132,2.335913177278191,-0.27027286696872643,0.9073289891602596
0.39481603734991866,2.992058041261771,-0.08457780580855526,0.7669881825793115
0.3369040216410366,2.6544028282303227,-0.08791636907916273,0.7300311376573273
0.3161129905522725,2.1815979327709685,0.013148596801386006,0.7688337928440462
0.241152858976776,1.9768788532933583,0.14336046284097367,0.5852478465923345
0.28343069072952864,1.8513843260153722,0.31173953769875096,0.8922229405624525
0.5064142071912259,1.6891094517983432,-0.16657092283677732,0.8908692669736508
0.6460787710144281,0.9710069627682515,-0.39358882565205966,0.626696188331744
0.8087743543528128,0.8813865613263733,-0.3440907194098218,0.9848215344697927
0.7611447175998995,0.6057315215800261,-0.41282132253730813,0.8270212902488631
0.7848334349443559,0.6557900599456047,-0.361054692928204,0.5686133245071087
0.5844527071702292,0.920064831984805,-0.3056017025657829,0.794775850068115
0.5025898594442195,0.8338280010299494,-0.41030674018055585,0.7966993703967012
0.5691668024937969,1.2905908543881042,-0.4126301058911825,0.8259236973619751
0.4132348502352089,2.629557101167666,-0.2906701122231605,0.7010262905648134
0.4142660751515576,1.7517069274285464,-0.28708639703557065,0.8036660810809361
0.5876256691882124,2.245556058397441,0.04630004140648324,0.960540638895342
0.6179695576111753,2.1913430312518445,0.11441397061127524,0.977133670347913
0.46958003088075595,2.3673797482324783,-0.28643987933546267,0.7387677035257737
0.6723124477826338,1.9185658515894304,-0.11473373759868903,0.7744383168271548
0.7680001015263215,1.5448316246100244,-0.23472345215660803,0.9478913405290271
0.7732691338669456,1.5825976048165307,-0.21091856276960025,0.9525537070446034
0.6376387206975112,1.7617317289048535,-0.36172416299232174,0.9709892435775509
0.5236563923686032,2.3814419423594853,-0.31952963379550947,0.9747923802865939
0.5334612675425056,2.836332833002004,-0.5298593201948386,0.8913109690560324
0.7844398850961728,1.8919714191514265,-0.6191386804490796,0.8404352000818993
0.8383725469575461,1.9303463574579829,-0.5965247173515036,0.7441985883828146
0.8615402927487157,1.5972147751394177,-0.5743816070205662,0.7534376334304103
0.7003658241711015,1.8039098482000313,-0.6200612333327072,0.8718705685000268
0.756043908352825,1.8423581588753102,-0.41966201994232694,0.9560534423275728
0.5148288660051977,1.2117050110743666,-0.7743959671869951,0.9021175600624507
0.710225072170843,1.5524031666161833,-1.0738227497335766,0.8967480400959377
0.5578828835018025,1.4623146224110894,-1.1813361795160109,0.8127211733778628
0.663610980202954,1.1440262146006404,-0.3045761111199835,0.7791952615163428
0.6909664959285226,1.0150876481365394,-0.3898095436671495,0.8538879196534421
0.5936600430113171,1.9980132654260385,-0.3351939839634403,0.9085093895750037
0.505084645562725,2.1098386636757667,-0.37247186237932434,0.6792966553122454
0.39671585674068677,2.1425375155862283,-0.31131521629116526,0.8057540878076883
0.5189401288079257,1.0665091994029103,0.02056605951068636,0.8769652389009777
0.2565656718758885,1.2051265196974104,-0.054768187587620844,0.9883072349085338
0.2253540344492348,1.2460399482138855,-0.18345941511198272,0.9945771455143028
0.25052071766649464,1.1989002129787765,-0.39448170519075487,0.9743628918168732
0.1679999871755093,0.7006309140174815,-0.34185940660414466,0.9590674594388501
0.3834636286571622,1.5095241758167566,-0.3715909975151084,0.7667266993416021
0.30304209981817326,0.9888520436895486,-0.28597444870474226,0.9039139642016714
0.500319875245807,2.609727725725237,-0.1036977600759748,0.9043365582383487
0.4693586904901302,1.354759900952365,-0.21224274422537176,0.6274618440871272
0.4732937735339951,1.4923546624764057,-0.1587007925452166,0.5843881887457321
0.6027745539322226,1.8517134882185744,-0.3757198034605428,0.8208601143925117
0.7494620886266871,2.6830210964487695,-0.31107036922035575,0.9601745342099948
0.8666067188901887,2.23098739330228,-0.32764447730687946,0.8561658848631887
0.6529341355545975,1.712043878402288,-0.31738939555870876,0.8186864865181351
0.5362203792580985,1.3006828114915587,-0.3696758784834622,0.9809751882660287
0.5503264580222685,1.6315607654966189,-0.3999007032917163,0.9423266977641409
0.5437949139963228,1.5936877088908459,-0.4371826762737012,0.924263115598275
0.4755054619145069,1.1906626328081626,-0.3489557600658487,0.9167579378892154
0.6831284938047348,1.5924105290454948,-0.15253737782712334,0.9668964732591071
0.5245341248547479,1.8089114117340013,0.008360477484214125,0.7819015945943457
0.6313432445088129,2.3382445277500223,0.11589930076423509,0.8937581628183435
0.6328023772838545,1.8742050900239855,-0.1248510144364894,0.7104015329254331
0.7015287423263104,2.6324974317346146,-0.3946218754132496,0.9202909202194546
0.7041144138969221,2.6787237773476247,-0.36045346987314864,0.9079322802538147
0.68503831485202,2.7135133216929863,-0.40426818395965836,0.7980105534574716
0.40490811255035514,2.5371970479828647,-0.5042971136880278,0.6523438270649755
0.375057409294123,2.149644543993995,-0.22059734162835107,0.5237295852964737
0.38251887136262935,2.56016107272052,-0.22935159795254798,0.951132494207032
0.3277768301061062,1.8954993806067195,-0.378018606340912,0.5321765218649175
0.37673912980441676,1.43364085405081,-0.3753657744586418,0.32605127355380953
0.6245133476653768,1.0570622761194182,-0.09315917179295236,0.8281184691898643
0.48588718488168997,1.6988458601110867,-0.04462256227365536,0.9717337731480176
0.5924437589463198,1.7686835509755232,-0.31205485505802916,0.7913978219642716
0.5207159098382507,2.067013283833771,-0.31906882529182795,0.9117125713645149
0.5962354127295596,1.5619649402419986,-0.19156987414053572,0.9375695538789444
0.5772141818185278,1.3894922651553512,-0.37697099130570094,0.8255815800480933
0.5266064499458977,1.365025523622079,-0.49088417852868504,0.9559550090414045
0.6219094948581655,1.167348573238101,-0.5493128037721325,0.6981079103433774
0.6743123522961744,1.455236116794067,-0.49521023837217204,0.9052454522691454
0.70334606916971,0.9891977316140954,-0.39744324528417596,0.7100715147424156
0.8166340569404278,1.0018713649708082,-0.24981625069370283,0.7768396814543496
0.628212128825446,1.0169111860266886,-0.22613100093133065,0.9574159869195736
0.6610219137236685,1.9140348728425778,-0.059206672110422326,0.8212214166907851
0.4107896304953393,1.3834267439836068,0.43157194589321707,0.8061124112672571
0.42130364436602136,1.6201810971287314,0.30675457986422955,0.4296503215739716
0.4496397829402091,1.0896083738304292,-0.20237221266729194,0.6673048635855288
0.7131443797891784,1.856881177994498,-0.13541494398565365,0.8537884690500732
0.7161216567409214,2.0137465296857187,-0.25674037864120985,0.8613323255439566
0.66899466380644,2.0935989648292312,-0.29625163130823334,0.8858107223296581
0.7417751354305916,1.9175026174142094,-0.03989021837251624,0.6502224204073724
0.7335061845339391,2.156378979087145,-0.18132687614052115,0.8230351473891191
0.7520315070942992,1.8593633717657816,-0.07221532185611362,0.778303684376988
0.6668593399636765,1.9605264227083918,-0.18119134489116423,0.649214820911499
0.7993439355062629,1.7174710974502405,-0.05659720636201196,0.9526850645563568
0.7918257519064497,1.7572524764855748,-0.10837597534080717,0.7303583021722626
0.6896390845705341,1.38249776212456,-0.19243064837142623,0.6729108195501838
0.7213482970786997,1.5032472330621882,-0.0326642391686936,0.8993900521992606
0.7253393807117066,1.5535188931639172,-0.1337629988670742,0.7598571946602608
0.7484345194212016,1.2805586381166092,-0.2933119812151848,0.837573695394106
0.7011395221431088,1.1448706009730651,-0.05470455646122984,0.7786825956964774
0.866665485696164,0.8624251877892949,-0.2249007674449204,0.5037384349749153
0.8516209998534142,0.9865668493654122,-0.14182813149885473,0.8354358691881324
0.8821292359889328,0.8364770899472629,-0.28059486742743006,0.6125093129467752
0.8524354547157984,0.5704812965671416,0.01024587793797139,0.8044084444156463
0.8269854669181951,0.7611157572021695,0.05822640474155126,0.8531832200005162
0.5927974484286314,1.5038488500570486,-0.42024417806908243,0.9808455944108146
0.7170980372542134,1.4275616836562377,-0.5346068256155827,0.9506448918558803
0.6507916793897219,1.425176240645185,-0.5299017477489928,0.9837304110920374
0.8359340877003268,1.0983575099058236,-0.2526760258678983,0.9471279894529484
0.8154212285771417,1.9437393937537113,-0.24946748957535492,0.9704497728570897
0.713782671666022,2.12575061435969,-0.19693328886271183,0.9814152399681957
0.7743096891583028,2.4410901061973345,-0.21522740074775265,0.5251124206261387
0.8342873744361498,1.9970689942751985,-0.009988226902470504,0.9606282778910555
0.7212753458150818,2.2602385788968737,-0.340507864156893,0.7467242220291566
0.8193006495251852,1.6085759965158701,-0.3248721625955399,0.7052863680491385
0.8167938940368996,1.8309102449461623,-0.19077737516748078,0.716103475440704
0.8899486452829938,1.4995825795224536,-0.358119827145405,0.7839160540591636
0.8532681657993947,2.038877642972545,-0.3799172191396614,0.7344363706255108
0.764583246651237,1.4720954295499555,-0.39015967355255976,0.6565369357537049
0.8029161429948029,1.4218741583802932,-0.27531507981305114,0.9111927941846797
0.8228975417717141,0.9959080369746853,-0.08112165054076903,0.824827058812288
0.45691687267922465,1.6840808171306638,-0.11982666903085072,0.5190082611243645
0.7226190955225754,1.6165087090086798,-0.009029811993913906,0.807072515745649
0.6958368100922917,1.1041141182238043,-0.2604448261561483,0.7867379203323384
0.6591527625431916,1.02990564628563,-0.21112300823662747,0.6214984005232033
0.6567918344388036,1.218667881512785,-0.2933590603958238,0.8104317247308476
0.628285772852458,1.4625748107105236,-0.3350087525276109,0.8928631264027983
0.7521367711541681,1.1575785048141216,-0.26495776066440574,0.9432890546785253
0.6869179802899126,1.4804093221826335,-0.16575797279120247,0.8624740257451501
0.7232003046031336,1.2884263031927787,-0.2674613911398475,0.8561986746041289
0.6355070267112285,1.6893175772504188,0.055428666661664405,0.8297427009783453
0.7199499385408709,1.5407764473343053,0.013984009254398407,0.8407146865228711
0.8432307596771976,1.309320179011342,-0.23136083224900525,0.7775392338151877
0.6538339688269019,1.2595969450212259,-0.16290111786205944,0.8213495523481126
0.7963088882492059,1.1600277696261867,-0.41833032275451776,0.19717600757647008
0.8028360244353997,1.1646864518606344,-0.5383752405761537,0.5681814620797033
0.7651069784889193,1.113126033798943,-0.42855675933243337,0.85763809119503
0.8346660266484324,1.5492036843280754,-0.4217899010368415,0.6403682404570296
0.6525164620169911,1.692328354026317,-0.4352972884246558,0.7602475060568173
0.662426750789275,1.8255668134347012,-0.48074373986231905,0.7149655280155189
0.8714171332754392,1.5506337089672955,-0.4738692183346787,0.8643410456556022
0.7773617176467909,0.4639379985134851,-0.3956838615208875,0.8055778704158105
0.7591195497759341,0.6181768208064838,-0.5387514717543812,0.4629838961592382
0.736035030339934,0.7222548288404202,-0.4458602803767901,0.625338601587331
0.7361184003621994,1.494601574793829,-0.10849469495928482,0.9721121446509513
0.6543403726380712,0.93503957347376,0.02208391316198316,0.9449358187840735
0.7193527613612312,1.4307225013199674,-0.08800575062315437,0.9359608067927774
0.6594354996918039,0.025590162112301064,0.08369578625446626,0.301147930806984
0.6649183501664644,-0.14210528862145888,-0.03781499303751552,0.8200112763624575
0.577885953501768,0.46024252316249814,-0.084925732732185,0.6775155433846186
0.5285968517772727,0.9945111767925305,-0.2155590138360587,0.8152346367395883
0.47484307775904755,1.2392769115757145,-0.1414430375867286,0.6080018238563825
0.4652291675588718,1.8049463426386871,-0.5099455289458263,0.9077074832370389
0.5460543741378054,1.9565342648734505,-0.2879872659627032,0.865888847092381
0.49574228935430337,1.616854603989659,-0.3096842213486487,0.8877807965194658
0.5757000819277235,1.452785695160187,-0.22170995647127478,0.881496463619593
0.5855808732845061,1.3750659675550132,-0.3468008890336439,0.8126656500818241
0.7007266953641607,1.5346305604153665,-0.2582182369571074,0.9640966788770997
0.5653440295934868,1.97462056690341,-0.3870151528063952,0.7037192149694882
0.8164308378548615,1.6720502304092537,-0.34722346901982415,0.8779320567121897
0.819373422065739,1.4545176642247089,-0.24229833808939386,0.9695004116919632
0.8260555707063085,1.2028941631136416,-0.1937374991409577,0.8278521712389401
0.8491262141499972,0.7710066366074168,-0.11706783516672435,0.9842115773243627
0.8719580352641599,0.3781033855139669,-0.1207698504962552,0.9627873902777242
0.6477716732188316,0.5855817454571177,-0.10158541913445313,0.9363672097778821
0.5951905534360491,0.6910901321917658,-0.17300054019992708,0.928776289563239
0.8869840800354291,1.2638323960463567,-0.8330254773353546,0.9469605556228126
0.790045273395278,1.2833582233869685,-0.9547972055452294,0.9464052690376891
0.8456624390922778,1.5228924922622047,-0.8751948395937371,0.8395924313639699
0.7317938650583544,1.542637631797981,-0.7570957064036841,0.9280274181768351
0.7895306215543556,1.4217552953130803,-0.8429128014227826,0.9632353897558468
0.75463575911955,1.4289204139743852,-0.49076923845727793,0.7436001868879007
0.6068765907869281,1.2594768088442054,-0.5904000659616376,0.7463353490188727
0.6018815685631445,1.2789095102328212,-0.4977562648211117,0.7621731875142763
0.6500206176979995,1.8762269298954064,-0.5765058550711485,0.8805138229752703
0.7403388744542448,2.0604605465481387,-0.6167541455820709,0.9437376519901252
0.560273161511624,1.6814609530383284,-0.48163658169229845,0.9057618829473495
0.4312315641087331,1.4150888207710002,-0.322184713655493,0.6263767482955255
0.41707586156982446,0.9773085346200702,-0.1758380037049445,0.4505678659125748
0.6049680846443135,1.4753536083390126,0.09192173159320166,0.8360544446869482
0.6164568527237655,0.5000733846292915,0.26920385296524924,0.8516405817395498
0.8036259019474209,0.5017355209831371,0.5382129907648906,0.8692532016954045
0.4394635755676718,2.076017363733976,-0.4255460175074692,0.772668854232101
0.5861863047717076,1.7405850704918109,-0.3162914404739321,0.8466729445424562
0.6137165651834304,1.4660123453905174,-0.3194186968817039,0.8670663186051856
0.5417669729201615,1.64805142825058,-0.44019809560872797,0.5426760127528785
0.6096484043072229,1.5664450305147875,-0.5355082023572358,0.6821314752553983
0.6715238103305305,1.7538558869782237,-0.6138256081097054,0.8702818460771523
0.6150544846685796,1.4769718596009698,-0.5426649488713726,0.889167844709552
0.6420159488217648,2.516269633465592,-0.6227094215669493,0.6987393850803268
0.5700327953427808,2.622772246136937,-0.4669859931805839,0.8865795669736974
0.6405167366543403,2.487959725238726,-0.48513943658792147,0.8391606431666597
0.752451682337456,1.968804802340239,-0.4002327335976846,0.9754593030193944
0.7893903765505602,1.3728368335019783,-0.1855203078361932,0.9209202903389058
0.6426422379365098,1.7663826949435888,-0.3073760508799012,0.9187118879779869
0.761387454890261,1.888028375854628,-0.15324002573712558,0.9606538613652958
0.7116224039383576,2.012262267511468,-0.14180307551194704,0.47458243649630866
0.8064462915996099,1.6204811818780283,-0.5583052445109157,0.9210921382015708
0.768013575505558,1.8786834210258025,-0.4468776783840452,0.7640101849771251
0.778674763605467,1.860291684115907,-0.3221754258096157,0.6880468788939923
0.820167717654116,2.317279159068256,-0.2820862179782458,0.3330393402400243
0.8720049531080553,1.783802598077673,-0.5649518400729,0.7573793985179207
0.7985104376689287,1.153860203418696,-0.7816285554593971,0.5718932916366433
0.8724879282226312,1.2527704008232916,-0.7124651264294056,0.8339941653428804
0.8873354074684168,0.6580337935856723,-0.7928235535592406,0.8097163366265143
0.8464292336739753,0.9991058619307144,-0.648910851734827,0.8637284276031725
0.8767163115528512,0.7268848802836149,-0.687914439306396,0.6101169527181026
0.8320220947269611,-0.0006782221696564884,-0.66275852086731,0.8512271929492544
0.885286519590867,0.47382379215055587,-0.742429317565546,0.8981022142465902
0.8207273981164758,0.5372696621149786,-0.6113055371347281,0.9191993885348404
0.7121423339237005,0.6958049460242374,-0.6938413882715722,0.9181708525569854
0.46631991080423413,2.133490963974793,-0.13496879036336265,0.7894209733140937
0.5121529837095944,1.956709058121313,-0.16288798167990728,0.9705673465943043
0.7299269007483011,2.1583071706420456,-0.21623601294321304,0.8654835936647134
0.6774916877084632,2.341719576418441,-0.06932998301577907,0.665266551968131
0.7216146455393226,2.223203378098216,-0.1261614388498144,0.8577904506620407
0.5588082502779368,2.021257823920757,-0.07853764401812174,0.7588843217847249
0.46865674340674374,1.96909300440943,-0.11914617978666348,0.9233498053662994
0.5320614492277532,1.8628331970852678,-0.21424630186466379,0.9333953723712548
0.6468518481620226,1.9240768948914415,0.16261329532323307,0.97590231630719
0.527925482895005,1.3485933613121428,0.04400043297944174,0.8577476782498161
0.7188003080024907,1.0596272307623156,-0.15885176684540742,0.7496430947610898
0.8773441240099492,1.2916814467008515,-0.2984876695552326,0.9125172439364148
0.9528615762845213,0.9725300515937254,-0.21909123008563078,0.8315026521623339
0.7155229134880897,1.556734594900653,-0.36425252543047926,0.8525274570406645
0.8253555592567455,1.8180036673332556,-0.33558550191218695,0.8547581032018682
0.7060767245624848,2.00549866986247,-0.3051454598680854,0.8731174614470215
0.7175149945676368,1.9864606454481843,-0.302448933874609,0.9360519361094368
0.8492719614897296,1.680728329799709,-0.23366465540924733,0.9175666143298894
0.8386028497379782,1.470590031733367,-0.1962872846755415,0.49423521391978537
