"subject","block","trial","first_trial_in_block","first_trial","card_right","card_left","ch_card","ch_key","selected_offer","reward","Q_ch_card","Q_unch_card","Q_right_card","Q_left_card","exp_val_right","exp_val_left","exp_val_ch","exp_val_unch","PE_cards","alpha","beta","scarcity"
1,2,24,0,0,1,3,1,2,1,1,0.075421115364245,0.087599390268936,0.075421115364245,0.087599390268936,0.2,0.2,0.2,0.2,0.924578884635755,0.3,4,0.2
1,2,25,0,0,3,2,3,2,1,0,0.087599390268936,0.00951638916900697,0.087599390268936,0.00951638916900697,0.2,0.2,0.2,0.2,-0.087599390268936,0.3,4,0.2
1,3,1,1,0,2,3,3,1,0,1,0.0613195731882552,0.00951638916900697,0.00951638916900697,0.0613195731882552,0.2,0.2,0.2,0.2,0.938680426811745,0.3,4,0.2
1,3,2,0,0,2,3,3,1,0,0,0.342923701231779,0.00951638916900697,0.00951638916900697,0.342923701231779,0.2,0.2,0.2,0.2,-0.342923701231779,0.3,4,0.2
1,3,3,0,0,1,3,3,1,0,0,0.240046590862245,0.352794780754972,0.352794780754972,0.240046590862245,0.2,0.2,0.2,0.2,-0.240046590862245,0.3,4,0.2
1,3,4,0,0,1,3,3,1,0,0,0.168032613603572,0.352794780754972,0.352794780754972,0.168032613603572,0.2,0.2,0.2,0.2,-0.168032613603572,0.3,4,0.2
1,3,5,0,0,3,2,3,2,1,1,0.1176228295225,0.00951638916900697,0.1176228295225,0.00951638916900697,0.2,0.2,0.2,0.2,0.8823771704775,0.3,4,0.2
1,3,6,0,0,1,2,1,2,1,0,0.352794780754972,0.00951638916900697,0.352794780754972,0.00951638916900697,0.2,0.2,0.2,0.2,-0.352794780754972,0.3,4,0.2
1,3,7,0,0,2,3,3,1,0,0,0.38233598066575,0.00951638916900697,0.00951638916900697,0.38233598066575,0.2,0.2,0.2,0.2,-0.38233598066575,0.3,4,0.2
1,3,8,0,0,3,2,3,2,1,1,0.267635186466025,0.00951638916900697,0.267635186466025,0.00951638916900697,0.2,0.2,0.2,0.2,0.732364813533975,0.3,4,0.2
1,3,9,0,0,3,2,3,2,1,0,0.487344630526218,0.00951638916900697,0.487344630526218,0.00951638916900697,0.2,0.2,0.2,0.2,-0.487344630526218,0.3,4,0.2
1,3,10,0,0,2,3,2,2,1,0,0.00951638916900697,0.341141241368352,0.00951638916900697,0.341141241368352,0.2,0.2,0.2,0.2,-0.00951638916900697,0.3,4,0.2
1,3,11,0,0,3,2,3,2,1,1,0.341141241368352,0.00666147241830488,0.341141241368352,0.00666147241830488,0.2,0.2,0.2,0.2,0.658858758631648,0.3,4,0.2
1,3,12,0,0,3,2,3,2,1,0,0.538798868957847,0.00666147241830488,0.538798868957847,0.00666147241830488,0.2,0.2,0.2,0.2,-0.538798868957847,0.3,4,0.2
1,3,13,0,0,2,1,1,1,0,1,0.24695634652848,0.00666147241830488,0.00666147241830488,0.24695634652848,0.2,0.2,0.2,0.2,0.75304365347152,0.3,4,0.2
1,3,14,0,0,2,1,1,1,0,0,0.472869442569936,0.00666147241830488,0.00666147241830488,0.472869442569936,0.2,0.2,0.2,0.2,-0.472869442569936,0.3,4,0.2
1,3,15,0,0,2,3,3,1,0,0,0.377159208270493,0.00666147241830488,0.00666147241830488,0.377159208270493,0.2,0.2,0.2,0.2,-0.377159208270493,0.3,4,0.2
1,3,16,0,0,1,2,1,2,1,0,0.331008609798955,0.00666147241830488,0.331008609798955,0.00666147241830488,0.2,0.2,0.2,0.2,-0.331008609798955,0.3,4,0.2
1,3,17,0,0,3,2,2,1,0,0,0.00666147241830488,0.264011445789345,0.264011445789345,0.00666147241830488,0.2,0.2,0.2,0.2,-0.00666147241830488,0.3,4,0.2
1,3,18,0,0,1,2,1,2,1,0,0.231706026859269,0.00466303069281341,0.231706026859269,0.00466303069281341,0.2,0.2,0.2,0.2,-0.231706026859269,0.3,4,0.2
1,3,19,0,0,1,3,3,1,0,0,0.264011445789345,0.162194218801488,0.162194218801488,0.264011445789345,0.2,0.2,0.2,0.2,-0.264011445789345,0.3,4,0.2
1,3,20,0,0,3,2,3,2,1,0,0.184808012052541,0.00466303069281341,0.184808012052541,0.00466303069281341,0.2,0.2,0.2,0.2,-0.184808012052541,0.3,4,0.2
1,3,21,0,0,1,2,2,1,0,0,0.00466303069281341,0.162194218801488,0.162194218801488,0.00466303069281341,0.2,0.2,0.2,0.2,-0.00466303069281341,0.3,4,0.2
1,3,22,0,0,1,3,3,1,0,0,0.129365608436779,0.162194218801488,0.162194218801488,0.129365608436779,0.2,0.2,0.2,0.2,-0.129365608436779,0.3,4,0.2
1,3,23,0,0,1,3,1,2,1,0,0.162194218801488,0.0905559259057453,0.162194218801488,0.0905559259057453,0.2,0.2,0.2,0.2,-0.162194218801488,0.3,4,0.2
1,3,24,0,0,1,3,3,1,0,0,0.0905559259057453,0.113535953161042,0.113535953161042,0.0905559259057453,0.2,0.2,0.2,0.2,-0.0905559259057453,0.3,4,0.2
1,3,25,0,0,2,3,3,1,0,0,0.0633891481340217,0.00326412148496939,0.00326412148496939,0.0633891481340217,0.2,0.2,0.2,0.2,-0.0633891481340217,0.3,4,0.2
1,4,1,1,0,1,2,1,2,1,0,0.113535953161042,0.00326412148496939,0.113535953161042,0.00326412148496939,0.2,0.2,0.2,0.2,-0.113535953161042,0.3,4,0.2
1,4,2,0,0,1,2,2,1,0,0,0.00326412148496939,0.0794751672127292,0.0794751672127292,0.00326412148496939,0.2,0.2,0.2,0.2,-0.00326412148496939,0.3,4,0.2
1,4,3,0,0,3,1,1,1,0,0,0.0794751672127292,0.0443724036938152,0.0443724036938152,0.0794751672127292,0.2,0.2,0.2,0.2,-0.0794751672127292,0.3,4,0.2
1,4,4,0,0,1,3,3,1,0,0,0.0443724036938152,0.0556326170489104,0.0556326170489104,0.0443724036938152,0.2,0.2,0.2,0.2,-0.0443724036938152,0.3,4,0.2
1,4,5,0,0,1,3,1,2,1,0,0.0556326170489104,0.0310606825856707,0.0556326170489104,0.0310606825856707,0.2,0.2,0.2,0.2,-0.0556326170489104,0.3,4,0.2
1,4,6,0,0,3,1,3,2,1,0,0.0310606825856707,0.0389428319342373,0.0310606825856707,0.0389428319342373,0.2,0.2,0.2,0.2,-0.0310606825856707,0.3,4,0.2
1,4,7,0,0,3,2,3,2,1,1,0.0217424778099695,0.00228488503947857,0.0217424778099695,0.00228488503947857,0.2,0.2,0.2,0.2,0.978257522190031,0.3,4,0.2
1,4,8,0,0,3,2,2,1,0,0,0.00228488503947857,0.315219734466979,0.315219734466979,0.00228488503947857,0.2,0.2,0.2,0.2,-0.00228488503947857,0.3,4,0.2
1,4,9,0,0,1,3,3,1,0,0,0.315219734466979,0.0389428319342373,0.0389428319342373,0.315219734466979,0.2,0.2,0.2,0.2,-0.315219734466979,0.3,4,0.2
1,4,10,0,0,2,3,2,2,1,0,0.001599419527635,0.220653814126885,0.001599419527635,0.220653814126885,0.2,0.2,0.2,0.2,-0.001599419527635,0.3,4,0.2
1,4,11,0,0,1,2,2,1,0,0,0.0011195936693445,0.0389428319342373,0.0389428319342373,0.0011195936693445,0.2,0.2,0.2,0.2,-0.0011195936693445,0.3,4,0.2
1,4,12,0,0,1,2,1,2,1,0,0.0389428319342373,0.000783715568541151,0.0389428319342373,0.000783715568541151,0.2,0.2,0.2,0.2,-0.0389428319342373,0.3,4,0.2
1,4,13,0,0,3,1,3,2,1,0,0.220653814126885,0.0272599823539661,0.220653814126885,0.0272599823539661,0.2,0.2,0.2,0.2,-0.220653814126885,0.3,4,0.2
1,4,14,0,0,2,3,3,1,0,0,0.15445766988882,0.000783715568541151,0.000783715568541151,0.15445766988882,0.2,0.2,0.2,0.2,-0.15445766988882,0.3,4,0.2
1,4,15,0,0,1,3,1,2,1,0,0.0272599823539661,0.108120368922174,0.0272599823539661,0.108120368922174,0.2,0.2,0.2,0.2,-0.0272599823539661,0.3,4,0.2
1,4,16,0,0,2,1,1,1,0,0,0.0190819876477763,0.000783715568541151,0.000783715568541151,0.0190819876477763,0.2,0.2,0.2,0.2,-0.0190819876477763,0.3,4,0.2
1,4,17,0,0,1,2,1,2,1,0,0.0133573913534434,0.000783715568541151,0.0133573913534434,0.000783715568541151,0.2,0.2,0.2,0.2,-0.0133573913534434,0.3,4,0.2
1,4,18,0,0,3,2,3,2,1,0,0.108120368922174,0.000783715568541151,0.108120368922174,0.000783715568541151,0.2,0.2,0.2,0.2,-0.108120368922174,0.3,4,0.2
1,4,19,0,0,2,1,1,1,0,0,0.00935017394741037,0.000783715568541151,0.000783715568541151,0.00935017394741037,0.2,0.2,0.2,0.2,-0.00935017394741037,0.3,4,0.2
1,4,20,0,0,2,3,2,2,1,0,0.000783715568541151,0.0756842582455216,0.000783715568541151,0.0756842582455216,0.2,0.2,0.2,0.2,-0.000783715568541151,0.3,4,0.2
1,4,21,0,0,3,2,2,1,0,0,0.000548600897978805,0.0756842582455216,0.0756842582455216,0.000548600897978805,0.2,0.2,0.2,0.2,-0.000548600897978805,0.3,4,0.2
1,4,22,0,0,3,1,1,1,0,0,0.00654512176318726,0.0756842582455216,0.0756842582455216,0.00654512176318726,0.2,0.2,0.2,0.2,-0.00654512176318726,0.3,4,0.2
1,4,23,0,0,1,3,1,2,1,0,0.00458158523423108,0.0756842582455216,0.00458158523423108,0.0756842582455216,0.2,0.2,0.2,0.2,-0.00458158523423108,0.3,4,0.2
1,4,24,0,0,3,1,3,2,1,0,0.0756842582455216,0.00320710966396176,0.0756842582455216,0.00320710966396176,0.2,0.2,0.2,0.2,-0.0756842582455216,0.3,4,0.2
1,4,25,0,0,1,2,2,1,0,0,0.000384020628585164,0.00320710966396176,0.00320710966396176,0.000384020628585164,0.2,0.2,0.2,0.2,-0.000384020628585164,0.3,4,0.2
1,5,1,1,0,3,1,1,1,0,0,0.00320710966396176,0.0529789807718651,0.0529789807718651,0.00320710966396176,0.2,0.2,0.2,0.2,-0.00320710966396176,0.3,4,0.2
1,5,2,0,0,3,2,3,2,1,0,0.0529789807718651,0.000268814440009615,0.0529789807718651,0.000268814440009615,0.2,0.2,0.2,0.2,-0.0529789807718651,0.3,4,0.2
1,5,3,0,0,3,2,3,2,1,1,0.0370852865403056,0.000268814440009615,0.0370852865403056,0.000268814440009615,0.2,0.2,0.2,0.2,0.962914713459694,0.3,4,0.2
1,5,4,0,0,2,3,3,1,0,0,0.325959700578214,0.000268814440009615,0.000268814440009615,0.325959700578214,0.2,0.2,0.2,0.2,-0.325959700578214,0.3,4,0.2
1,5,5,0,0,3,2,3,2,1,0,0.22817179040475,0.000268814440009615,0.22817179040475,0.000268814440009615,0.2,0.2,0.2,0.2,-0.22817179040475,0.3,4,0.2
1,5,6,0,0,2,3,2,2,1,1,0.000268814440009615,0.159720253283325,0.000268814440009615,0.159720253283325,0.2,0.2,0.2,0.2,0.99973118555999,0.3,4,0.2
1,5,7,0,0,1,3,3,1,0,0,0.159720253283325,0.00224497676477323,0.00224497676477323,0.159720253283325,0.2,0.2,0.2,0.2,-0.159720253283325,0.3,4,0.2
1,5,8,0,0,2,3,2,2,1,0,0.300188170108007,0.111804177298327,0.300188170108007,0.111804177298327,0.2,0.2,0.2,0.2,-0.300188170108007,0.3,4,0.2
1,5,9,0,0,1,3,1,2,1,0,0.00224497676477323,0.111804177298327,0.00224497676477323,0.111804177298327,0.2,0.2,0.2,0.2,-0.00224497676477323,0.3,4,0.2
1,5,10,0,0,3,2,2,1,0,0,0.210131719075605,0.111804177298327,0.111804177298327,0.210131719075605,0.2,0.2,0.2,0.2,-0.210131719075605,0.3,4,0.2
1,5,11,0,0,3,1,1,1,0,0,0.00157148373534126,0.111804177298327,0.111804177298327,0.00157148373534126,0.2,0.2,0.2,0.2,-0.00157148373534126,0.3,4,0.2
1,5,12,0,0,3,1,3,2,1,0,0.111804177298327,0.00110003861473888,0.111804177298327,0.00110003861473888,0.2,0.2,0.2,0.2,-0.111804177298327,0.3,4,0.2
1,5,13,0,0,2,1,1,1,0,1,0.00110003861473888,0.147092203352923,0.147092203352923,0.00110003861473888,0.2,0.2,0.2,0.2,0.998899961385261,0.3,4,0.2
1,5,14,0,0,2,1,2,2,1,0,0.147092203352923,0.300770027030317,0.147092203352923,0.300770027030317,0.2,0.2,0.2,0.2,-0.147092203352923,0.3,4,0.2
1,5,15,0,0,3,2,2,1,0,1,0.102964542347046,0.0782629241088292,0.0782629241088292,0.102964542347046,0.2,0.2,0.2,0.2,0.897035457652954,0.3,4,0.2
1,5,16,0,0,3,2,2,1,0,0,0.372075179642932,0.0782629241088292,0.0782629241088292,0.372075179642932,0.2,0.2,0.2,0.2,-0.372075179642932,0.3,4,0.2
1,5,17,0,0,1,3,3,1,0,0,0.0782629241088292,0.300770027030317,0.300770027030317,0.0782629241088292,0.2,0.2,0.2,0.2,-0.0782629241088292,0.3,4,0.2
1,5,18,0,0,1,3,3,1,0,1,0.0547840468761804,0.300770027030317,0.300770027030317,0.0547840468761804,0.2,0.2,0.2,0.2,0.94521595312382,0.3,4,0.2
1,5,19,0,0,2,3,2,2,1,1,0.260452625750053,0.338348832813326,0.260452625750053,0.338348832813326,0.2,0.2,0.2,0.2,0.739547374249947,0.3,4,0.2
1,5,20,0,0,2,3,3,1,0,0,0.338348832813326,0.482316838025037,0.482316838025037,0.338348832813326,0.2,0.2,0.2,0.2,-0.338348832813326,0.3,4,0.2
1,5,21,0,0,1,3,1,2,1,0,0.300770027030317,0.236844182969328,0.300770027030317,0.236844182969328,0.2,0.2,0.2,0.2,-0.300770027030317,0.3,4,0.2
1,5,22,0,0,2,1,1,1,0,0,0.210539018921222,0.482316838025037,0.482316838025037,0.210539018921222,0.2,0.2,0.2,0.2,-0.210539018921222,0.3,4,0.2
1,5,23,0,0,1,3,1,2,1,0,0.147377313244855,0.236844182969328,0.147377313244855,0.236844182969328,0.2,0.2,0.2,0.2,-0.147377313244855,0.3,4,0.2
1,5,24,0,0,1,3,3,1,0,1,0.236844182969328,0.103164119271399,0.103164119271399,0.236844182969328,0.2,0.2,0.2,0.2,0.763155817030672,0.3,4,0.2
1,5,25,0,0,2,1,2,2,1,0,0.482316838025037,0.103164119271399,0.482316838025037,0.103164119271399,0.2,0.2,0.2,0.2,-0.482316838025037,0.3,4,0.2
1,6,1,1,0,3,1,3,2,1,0,0.46579092807853,0.103164119271399,0.46579092807853,0.103164119271399,0.2,0.2,0.2,0.2,-0.46579092807853,0.3,4,0.2
1,6,2,0,0,1,3,3,1,0,0,0.326053649654971,0.103164119271399,0.103164119271399,0.326053649654971,0.2,0.2,0.2,0.2,-0.326053649654971,0.3,4,0.2
1,6,3,0,0,2,1,2,2,1,0,0.337621786617526,0.103164119271399,0.337621786617526,0.103164119271399,0.2,0.2,0.2,0.2,-0.337621786617526,0.3,4,0.2
1,6,4,0,0,2,3,2,2,1,0,0.236335250632268,0.22823755475848,0.236335250632268,0.22823755475848,0.2,0.2,0.2,0.2,-0.236335250632268,0.3,4,0.2
1,6,5,0,0,1,2,2,1,0,0,0.165434675442588,0.103164119271399,0.103164119271399,0.165434675442588,0.2,0.2,0.2,0.2,-0.165434675442588,0.3,4,0.2
1,6,6,0,0,1,2,2,1,0,0,0.115804272809811,0.103164119271399,0.103164119271399,0.115804272809811,0.2,0.2,0.2,0.2,-0.115804272809811,0.3,4,0.2
1,6,7,0,0,3,2,2,1,0,0,0.081062990966868,0.22823755475848,0.22823755475848,0.081062990966868,0.2,0.2,0.2,0.2,-0.081062990966868,0.3,4,0.2
1,6,8,0,0,3,2,3,2,1,1,0.22823755475848,0.0567440936768076,0.22823755475848,0.0567440936768076,0.2,0.2,0.2,0.2,0.77176244524152,0.3,4,0.2
1,6,9,0,0,1,3,3,1,0,0,0.459766288330936,0.103164119271399,0.103164119271399,0.459766288330936,0.2,0.2,0.2,0.2,-0.459766288330936,0.3,4,0.2
1,6,10,0,0,2,3,2,2,1,1,0.0567440936768076,0.321836401831655,0.0567440936768076,0.321836401831655,0.2,0.2,0.2,0.2,0.943255906323192,0.3,4,0.2
1,6,11,0,0,3,2,2,1,0,0,0.339720865573765,0.321836401831655,0.321836401831655,0.339720865573765,0.2,0.2,0.2,0.2,-0.339720865573765,0.3,4,0.2
1,6,12,0,0,3,1,1,1,0,0,0.103164119271399,0.321836401831655,0.321836401831655,0.103164119271399,0.2,0.2,0.2,0.2,-0.103164119271399,0.3,4,0.2
1,6,13,0,0,2,3,2,2,1,0,0.237804605901636,0.321836401831655,0.237804605901636,0.321836401831655,0.2,0.2,0.2,0.2,-0.237804605901636,0.3,4,0.2
1,6,14,0,0,2,3,3,1,0,1,0.321836401831655,0.166463224131145,0.166463224131145,0.321836401831655,0.2,0.2,0.2,0.2,0.678163598168345,0.3,4,0.2
1,6,15,0,0,1,2,1,2,1,0,0.0722148834899792,0.166463224131145,0.0722148834899792,0.166463224131145,0.2,0.2,0.2,0.2,-0.0722148834899792,0.3,4,0.2
1,6,16,0,0,2,3,3,1,0,1,0.525285481282158,0.166463224131145,0.166463224131145,0.525285481282158,0.2,0.2,0.2,0.2,0.474714518717842,0.3,4,0.2
1,6,17,0,0,3,2,3,2,1,0,0.667699836897511,0.166463224131145,0.667699836897511,0.166463224131145,0.2,0.2,0.2,0.2,-0.667699836897511,0.3,4,0.2
1,6,18,0,0,3,2,3,2,1,0,0.467389885828258,0.166463224131145,0.467389885828258,0.166463224131145,0.2,0.2,0.2,0.2,-0.467389885828258,0.3,4,0.2
1,6,19,0,0,2,3,2,2,1,0,0.166463224131145,0.32717292007978,0.166463224131145,0.32717292007978,0.2,0.2,0.2,0.2,-0.166463224131145,0.3,4,0.2
1,6,20,0,0,2,3,3,1,0,0,0.32717292007978,0.116524256891802,0.116524256891802,0.32717292007978,0.2,0.2,0.2,0.2,-0.32717292007978,0.3,4,0.2
1,6,21,0,0,1,2,2,1,0,1,0.116524256891802,0.0505504184429854,0.0505504184429854,0.116524256891802,0.2,0.2,0.2,0.2,0.883475743108198,0.3,4,0.2
1,6,22,0,0,1,3,1,2,1,0,0.0505504184429854,0.229021044055846,0.0505504184429854,0.229021044055846,0.2,0.2,0.2,0.2,-0.0505504184429854,0.3,4,0.2
1,6,23,0,0,2,1,2,2,1,0,0.381566979824261,0.0353852929100898,0.381566979824261,0.0353852929100898,0.2,0.2,0.2,0.2,-0.381566979824261,0.3,4,0.2
1,6,24,0,0,2,3,3,1,0,0,0.229021044055846,0.267096885876983,0.267096885876983,0.229021044055846,0.2,0.2,0.2,0.2,-0.229021044055846,0.3,4,0.2
1,6,25,0,0,2,1,2,2,1,0,0.267096885876983,0.0353852929100898,0.267096885876983,0.0353852929100898,0.2,0.2,0.2,0.2,-0.267096885876983,0.3,4,0.2
1,1,1,1,1,2,3,2,2,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,4,0.5
1,1,2,0,0,3,2,2,1,0,0,0.65,0.5,0.5,0.65,0.5,0.5,0.5,0.5,-0.65,0.3,4,0.5
1,1,3,0,0,3,1,3,2,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,4,0.5
1,1,4,0,0,3,1,3,2,1,1,0.65,0.5,0.65,0.5,0.5,0.5,0.5,0.5,0.35,0.3,4,0.5
1,1,5,0,0,1,2,2,1,0,0,0.455,0.5,0.5,0.455,0.5,0.5,0.5,0.5,-0.455,0.3,4,0.5
1,1,6,0,0,2,1,1,1,0,1,0.5,0.3185,0.3185,0.5,0.5,0.5,0.5,0.5,0.5,0.3,4,0.5
1,1,7,0,0,1,3,3,1,0,0,0.755,0.65,0.65,0.755,0.5,0.5,0.5,0.5,-0.755,0.3,4,0.5
1,1,8,0,0,2,1,1,1,0,0,0.65,0.3185,0.3185,0.65,0.5,0.5,0.5,0.5,-0.65,0.3,4,0.5
1,1,9,0,0,3,1,3,2,1,0,0.5285,0.455,0.5285,0.455,0.5,0.5,0.5,0.5,-0.5285,0.3,4,0.5
