subject,decay_rl,decay_h,rho_rl,rho_h
65,0.7045331948931534,0.14326686321599655,-0.32085364754095935,-0.4752483059508916
66,0.5335793772654441,0.3003300960709349,0.4679430137519215,1.9092034121499495
67,0.4905515536663627,0.38863897891290133,0.7670778462497514,2.044526372210134
68,0.3672445139874332,0.5630092884622412,1.5610472186708768,1.276864472270105
69,0.5680095216139384,0.29218331744436754,0.7313453726542012,1.3151641418278686
70,0.3653511613988363,0.6381118612108367,-0.24324121764428852,2.3633993708803964
71,0.5444182954728145,0.2293776644048798,0.4008911506830771,0.04902940822298135
72,0.2114283700055281,0.4718215966503116,1.2087382959567268,0.5575562634578282
73,0.41077012063018636,0.1479141521613112,2.8434953444132747,-0.1635552145832897
74,0.6051922347229562,0.6719926600577764,1.9528247958128868,0.30925851660642495
75,0.6137043831905953,0.4019730446388693,-0.02992682066433816,0.2619064057521151
76,0.8344952392607512,0.33603127986890624,0.08066749668769635,0.20129952569146792
77,0.694349794965455,0.5469032858046624,0.006000392721962899,0.6283980413806174
78,0.6349708492943411,0.6474273377240258,-0.1550304489937525,-0.27024638588205385
79,0.7292286060943614,0.7461968793563606,0.4002121645196022,0.048593568178105784
80,0.2430714696244064,0.7638815436142589,0.858548110188429,1.545847333943618
81,0.5922622567995075,0.5695645135708507,0.5918254684198927,0.3435500045986749
82,0.7666024791129933,0.48067354456688405,-0.4946060919111708,0.9211933274948141
83,0.6836241055548293,0.2120031696935104,0.07012887071133167,0.2098327627483852
84,0.2401315219980147,0.6479245515223679,0.7367546354077943,0.7430186133429975
85,0.6159396371307571,0.31299044466378884,1.7851979411717958,0.44315235772820766
86,0.3623843304813596,0.2933152855134718,0.6714523653978283,0.3197988218509329
87,0.743630284177863,0.36902758914024364,0.7873643726658384,0.5106717787807261
88,0.5308901312783657,0.5021575321334564,1.1821955157163295,1.0958451900976038
89,0.7011989615166833,0.5427539565712715,-0.21771690727401727,-0.09888946433331647
90,0.23190132350671533,0.378157447814288,0.634015940235245,-0.5349463310598503
91,0.7533399118849006,0.42438068784976446,1.5271793122530357,-0.30375853615889636
92,0.5637212129031512,0.32926813268661614,0.7368109880558877,-0.01268531617143509
93,0.5719477258864774,0.7012004249514814,-0.11847446120594063,0.17673519732029125
94,0.32389999042014195,0.5970912143022311,1.4791765593726254,0.10349821888859567
95,0.4673042694011134,0.36805484344116063,0.40726261720921303,-0.03974614675330945
96,0.5857964493928037,0.812904133414341,1.3450883373875877,1.8866158700605087
97,0.8630652630875348,0.7178168561841048,-1.3030793666244938,1.1098175099670546
98,0.8963494397785308,0.3714352099172314,0.6701654253128431,1.169293895080909
99,0.6341407980474814,0.2675676772763484,0.5620545729451294,0.17912346969496268
100,0.5138311067038986,0.3230952893327435,-0.36767933806118347,1.1550288568337583
101,0.43350231335007794,0.4088041952117549,0.21382327571351167,1.0443175973753185
102,0.6065041316233803,0.2992287992463269,-0.28323973494038734,0.8529061764074515
103,0.30344245261275793,0.6231046680597679,0.6128969509048603,0.5012410756323087
104,0.23797570749868913,0.5873433984442884,0.618306326677214,0.5063028532066859
105,0.7323056544926516,0.20234188784965046,0.4999458668307216,-0.7808695351698685
106,0.8514278263253444,0.5777653605399142,0.44271487385167124,0.0455761622503314
107,0.547111518389989,0.2815865965993567,1.2775476818707743,-0.048165417499502206
108,0.3240888577184469,0.386825041767752,-0.5802748885464486,1.8209584784548216
109,0.4179058817815889,0.5301974141242602,0.3530135566915108,1.5281152649521392
110,0.5442705249750496,0.3520456016894209,-0.24305474873879251,0.10915328386128886
111,0.4633321630554979,0.3809719678608926,1.4123707198442217,0.09763673388773547
112,0.6791032697085968,0.46395239134950184,0.9304281978436937,0.8105949778675545
113,0.7527371809595573,0.433592810600883,0.024705869087536136,0.7784257832832506
114,0.4504645952778815,0.37148346975143354,-0.6066267949362187,0.7430845280355508
115,0.4635045350393102,0.17247140807150665,-0.16511597200398864,0.5775075091389045
116,0.3486699508270539,0.3630337017977658,0.8902886187443313,-0.2988416274039192
117,0.4747176717353356,0.5309444552937445,-0.25447557980896574,1.881111546830318
118,0.29779797484079046,0.49367747856056327,1.0935820096848081,-1.0035130799303644
119,0.3214853801201764,0.5510641147585701,-0.2232328092151591,1.4683125118718847
120,0.8146723475431604,0.11483081020882538,0.9895571671413476,1.0670653032988122
121,0.7135384460711657,0.6450311429025876,1.5953322977015518,1.1708514429694916
122,0.7116805262596735,0.5126857091654313,0.19218754389099846,0.7402959086743583
123,0.4844665268340217,0.755590711907338,0.08918601170242402,0.853946662402946
124,0.6181878361880363,0.3807046168327842,1.182441708051062,1.3082829678731422
125,0.405617177088654,0.4607051312944609,0.47666214046980115,-1.0092382635712411
126,0.6210725187928798,0.7056315839291906,0.722852923906561,1.0976018819851054
127,0.819067914250788,0.18246296367177914,-0.6984579630632799,-0.23322178805746396
128,0.523746209331575,0.41410132060784,-0.531781828537969,0.9752841655187644
129,0.26147853545215965,0.41141964363640415,0.029314117886518276,0.45893374180448715
130,0.4017405280891934,0.2981726970845894,0.42366426944501745,0.781329072648015
131,0.4103400142435675,0.5135964783705362,1.5337993699106618,-0.23572600835634183
132,0.6288846606614124,0.8141743646393189,2.14369139793983,0.8498839918107604
133,0.453273615788487,0.5247477574730922,0.4972007179297609,1.2445939520636435
134,0.7230052924021481,0.5107584865480422,0.11810063575576063,0.2205239611094592
135,0.719478293416888,0.3670202462653578,0.46446646101578337,1.167128032373787
136,0.20132044485041112,0.6085704039309928,0.12492932849760752,0.12854906940112337
137,0.3864611095294705,0.4901106126636037,0.6760659176446546,0.4682329607932351
138,0.3896030499948361,0.3748072788016393,0.25793929967141943,1.310896435486528
139,0.5305266807564996,0.8912676998165777,0.8938947536185305,1.1455961494550242
140,0.36139368277083744,0.294199430713407,-0.09170837295327716,0.1348225708562148
141,0.6282736815128072,0.6274342074940452,0.16124170911837382,1.0697812275727827
142,0.6033882631479018,0.46212304008683547,-0.6354308770445662,1.200804710273375
143,0.44620951239316947,0.6566639111345742,0.38995152022264545,0.7203031357942065
144,0.1910197493298999,0.7497494276073091,0.4349192177175736,0.7788406591461126
145,0.6765836996849718,0.721075875595713,-0.8150098883106074,0.6572335113371544
146,0.6306942661541162,0.4838893300294291,-0.21684246143975328,1.3789447028387158
147,0.6157389347997625,0.34784061528998916,-0.02561512699046964,0.7266255778786473
148,0.135340196165646,0.618085152448407,0.7581354721410565,0.47716042851988727
149,0.28692694763780735,0.5998512899288962,1.2532221032729653,0.7999142353092282
150,0.40057413989307394,0.6810683906010473,0.7527924383485223,0.6561734908748036
151,0.1343026997712313,0.6432804912087557,0.961693452060932,0.9963765597328722
152,0.34102746473827905,0.8063556691730555,0.8759125675753108,-0.32630908113750523
153,0.8838946672165438,0.5184507083092816,0.8700084972581492,0.6244556187010494
154,0.3338539246085791,0.8288910094457704,1.1811081312842648,2.5225194831107203
155,0.6460282294552193,0.42976001285365056,1.0925458231593925,-0.331829415515965
156,0.2621448872512237,0.36576130202717433,0.1340734354047763,0.6091323033133031
157,0.6557006422939896,0.4906726013493142,0.8805254823590714,1.6666513973856245
158,0.4676795915734957,0.33409486425825585,1.5809602914567307,0.8636996643760848
159,0.6589839578136043,0.43381773652599104,0.3131929980865753,0.5340022125399211
160,0.542250117963185,0.327867205979831,-0.04440104402239231,0.578913933514946
161,0.36604439896348634,0.6845250962632379,-1.2655385094893095,1.0840969172812516
162,0.6507868554278671,0.40033438332009125,-0.8344030950724737,1.041996462395435
163,0.37294092679438096,0.5271331795779348,0.10130663391019912,0.49022343982383965
164,0.588942023086427,0.5862517735713572,0.4246012434781897,1.0234518412410676
165,0.506199615319431,0.8997050190392392,-0.18724654164331112,1.6399970614262556
166,0.42800547094985913,0.3782165266222722,1.4100122098607533,-0.5019837218409067
167,0.8324766406274953,0.25127120264665953,0.44387187222824087,0.010262234898839206
168,0.46268698274581305,0.422231023251324,0.75425910039825,-0.18773926231714322
169,0.408866666815969,0.42586753231676205,1.336129522093831,0.3539452464144903
170,0.2595090391908343,0.3301640523918548,1.3323880876969505,1.1176363513299294
171,0.6006273179554593,0.6362813539176143,0.8521907863399241,0.7481708922794207
172,0.320435522400341,0.6904276737652888,-1.035259826431854,-0.9653582469593374
173,0.5922308047358201,0.31206169218080854,0.7676229174142063,-0.1915624443563233
174,0.582966670559518,0.33615263822551844,0.3731633897094521,0.40604585947755023
175,0.46599657796062566,0.1341186495125404,1.1226632024191905,0.5426628486362243
176,0.365041660628063,0.7549361166583334,0.2596953126568122,1.6309145554127973
177,0.5424071209193783,0.32791138671140974,1.3121867632731201,0.6892959876340918
178,0.44511179098205617,0.2219298745353873,0.7163636193761543,-0.3740262444455016
179,0.49792533367348435,0.7219630101930019,1.0038929712692237,0.01317884034405381
180,0.4618796732075426,0.7251493802191313,0.08900010608025605,1.5708805968684296
181,0.4119673150157081,0.5497190288585487,0.9020917943403628,0.3579490577379308
182,0.41250022991414015,0.4080433620392043,1.0243608916929423,0.10020811394918677
183,0.6591329197452919,0.2595320806423641,0.8661422006093042,0.7027234038417799
184,0.584824452855748,0.5359758972413773,1.0822221556225902,0.30282297964657223
185,0.6084524496080865,0.4455019094970168,0.8756315367398744,1.006097946645177
186,0.6988185247936347,0.43868590570834415,1.672907079328912,0.8854864624552321
187,0.23943868454029762,0.26585402838247096,0.8975624656943432,0.48069214833197466
188,0.6327577062262363,0.6628235636904566,-0.00842216053660394,-0.23502066744288763
189,0.5251978726438025,0.43106200573881176,-0.06032884304552921,0.8737264354674709
190,0.41034219884543355,0.6866754871819118,0.1752507862702642,0.6105109767926944
191,0.5276526984553074,0.3175162105443816,0.9211341552615955,1.7198514867343573
192,0.4230705226873591,0.4891442521805271,0.80582142771888,-0.3269611969386037
193,0.5714208374752291,0.5360711158883517,-0.03000083546639054,1.4417920468398802
194,0.3680708648028544,0.29011135741380906,-0.023932793502944083,-6.448190661358932e-4
195,0.31873206565910395,0.2758707581172009,0.6775241752468713,0.595455314163141
196,0.6993340351761824,0.6403940413751068,-0.6040301490477589,0.1780167587673202
197,0.36401884850079824,0.5456733511208762,0.36375326956982657,0.8270277458756574
198,0.6632914990483836,0.7240989937683003,1.190451398228745,0.25389005233892215
199,0.7169071339540045,0.26482089658470664,1.2907825187294955,0.8762263218150094
200,0.7914724306460044,0.5372311174088248,2.3736070393178013,2.403619677091054
