alpha_pop,beta_pop,delta_pop,rho_pop
0.5334929868637721,1.8000429996000815,0.5506340198018923,-1.1852636250060484
0.5666103953501163,1.0179477995612864,0.25183927550523905,-1.500947737256063
0.6798140145049887,1.8134918001286031,0.12176410355280778,-1.0948220524286978
0.6998847013940971,2.2708227534478818,0.5917166892535136,-1.618349604236186
0.6844490452667396,1.166699172584716,0.3919297747222144,-1.3622851320270455
0.6950597878608024,0.8685238977228892,0.4193891005954341,-1.4414839868787728
0.7153672275044625,1.3466364425836714,0.12535181495818515,-0.9419155510018586
0.7074385297574773,2.3934680038164613,0.6103285493204039,-1.7130334128030689
0.6031053760549604,1.6151826816587211,0.32616235106359176,-1.3972080384022627
0.40383979292594946,1.4466163100658211,0.28029371506889483,-1.3126716109441212
0.34286258179052786,1.8753146940143761,0.46227205696202434,-1.5414523380217044
0.6498296335451406,1.2571893200384938,0.4607790978931733,-1.0762218684436708
0.47401150270105635,2.062674402269744,0.3202246462586485,-1.017005019156652
0.2913289011430056,1.2487804133339553,0.47094970043195206,-0.8468963164917978
0.7087752300363608,1.8269360967429351,0.6029636471164057,-1.0709311151283127
0.6342416706655788,1.3717122818063974,0.3774285337786467,-1.1313702532705268
0.48808511872862104,1.9715199743829137,0.24023785700990805,-1.5556939411349757
0.6789697222535402,0.7782173280154927,0.5387952398897582,-0.3397360870720416
0.41156341966871857,2.3953575514406347,0.27612765802293465,-1.0384284566413238
0.6621663005464257,1.5564530783456716,0.3868901356348544,-1.0900028131342592
0.509816507508602,1.7011410503309579,0.34305059604715493,-1.3325004865055574
0.7168628510485456,1.0708899550759683,0.5121684512354691,-0.5494142794116568
0.5778021909722387,0.9124145720168004,0.48572415464676194,-0.7062441828874014
0.7597744268773449,1.537810392506513,0.359548066197667,-0.3109443136232199
0.34104148834984715,3.1358162670290444,0.39224263815143007,-0.44411587070290653
0.7659889139173994,0.7157197137532345,0.5353913203298618,-0.6788656873641936
0.5595737684136377,2.4126398307363166,0.45314829287268027,-1.0606662091696064
0.6443111871456261,1.8043332573492872,0.4729052448086666,-0.09828846237194824
0.8042201084389664,1.5169871475964705,0.37489765198743,-2.1508560761117086
0.7491264735463271,0.7920602248852001,0.5438218940285694,-0.46224904884146356
0.6315119381390956,1.5111596779605656,0.4282899659013793,-1.01470791877348
0.6967079347829132,1.01054537614962,0.4229105692098579,-0.8594000341416052
0.6614683887156125,1.838073422375831,0.5048775123268561,-1.6899210399681044
0.7372097428977857,1.038045763906927,0.6065334071386548,-0.4019930178872748
0.5516630689539154,1.63622905358627,0.5035716011088943,-0.7979146083880079
0.6649166236311878,1.9032500718393843,0.4977077895711711,-0.8959479517635552
0.524731035720077,1.8936442252091394,0.4133202949621198,-1.2995887251417078
0.7692242168140238,1.2199830489811854,0.655224822031935,-1.0525446801497367
0.6311503255387422,1.468045994905149,0.48688254032463596,-0.7215385161113417
0.6941382512487275,1.762554346446151,0.5471003271510997,-0.6683138611277528
0.28815562073296713,2.2338767055215945,0.6700872774598994,-0.23690924039601932
0.5809120916307967,1.7039830568626417,0.5823075681512603,-1.1339160125313676
0.4307696912376223,1.8623068798814337,0.4026323887121258,-1.3080596135801985
0.7072658086116652,1.4001007424187462,0.4145323623110473,-0.24339860049656997
0.3684847114561284,2.0167146342033613,0.5391425973280797,-0.22210163036232608
0.5045059077076963,2.141199901414595,0.5481734525555432,-1.2207571367844168
0.40801607304207904,2.606255699680703,0.5442896139710185,-1.236979580719654
0.6364226780029888,1.9911176497669842,0.6908868583382292,-0.05535709331159778
0.7978412246697432,1.105035848898957,0.4311328679378252,-0.380559860103658
0.450416799019694,1.6893949147353875,0.4457491355306052,-1.5560758709919553
0.3443094963534356,2.762408634392359,0.5267020393728794,-0.6932943669942814
0.5619367330126814,1.779829146483548,0.5874075120266153,-0.6515453018123403
0.6976137565886608,2.0419191248369666,0.43270317494339594,-0.8624076188864512
0.7428673523755972,1.548203499239499,0.5011071191246388,-1.0088332167078686
0.27681450074319547,2.5794487810360045,0.2192148124697175,-0.7162385398126415
0.626775286936027,1.9887524091204871,0.5754265729583878,-1.0904032985176926
0.7875488115002488,1.7985044198200886,0.6360530972690916,-1.293235357620716
0.8260909460391566,1.7047936307886649,0.5688268479819746,-0.9019777001659125
0.6416750050773202,1.9022121224645752,0.5007015109707911,-0.7475548306595976
0.6561254237947672,2.0310490378282835,0.5958534251175013,-1.0805951585469842
0.7737117001228089,0.9472722713140899,0.745099597697793,-0.5062986987613616
0.805575834854535,1.193137812416126,0.5502604546159557,-1.3949451465598546
0.6794646767337832,1.5664905740975468,0.5583738881836078,-0.30320157927296026
0.4451236179086915,2.3585862282460877,0.6792941500715437,-1.2532809591736636
0.5639353492805254,1.1985976609218494,0.6015016127602,-0.6107344146666831
0.8278738460401521,1.5913755904554676,0.5206755250048032,-0.8658268083306297
0.7751412574179584,1.612647172971035,0.5457742809135885,-0.6924099477907859
0.4758270548373301,2.2141363367988327,0.6455815003729615,-1.4182226177126487
0.663988174090708,2.0500302766964533,0.3037086949301157,-0.20637478736236498
0.8135527594035095,1.7129570894948227,0.5362735343851964,-0.7217685025385413
0.5604945469926875,0.9568630212092987,0.3821746064818033,-1.0983039790111997
0.7413208279113633,1.3845746416800062,0.45272242482614955,-1.2478419629154418
0.6463716347391486,1.9159848265476198,0.3238256824896028,-0.2618718515985819
0.7434811406310596,1.505490762611116,0.5667418567944739,-0.7007256852773405
0.5142913413025209,1.5771727795393364,0.41829080950272457,-0.9401934158792317
0.7956240772948483,1.1600094859827514,0.5628402962623467,-1.4431535669715845
0.5879280549972451,1.9384028815090273,0.3434788492489415,-0.24832094235752078
0.797100915045464,1.4854274978417066,0.5364503575939854,-0.5510310941018818
0.41217826376981964,1.7504455307079096,0.6104567268645752,0.005290978662905749
0.6869746888969812,1.574692172659147,0.5602703534329191,-1.3763062323487802
0.5532775138791526,1.5993020593858647,0.4183896715954155,-0.5675417220008703
0.6578241632149225,1.808292579761144,0.3998724530905319,-1.0057925689932634
0.7321264203170752,2.270295229636838,0.5868981022527872,-0.8576486451940274
0.5545023632393375,1.5289259461954205,0.5289073819428569,-1.3526787124682509
0.40026709119024445,1.9026395527043136,0.6005086115854192,-0.7174005104307689
0.7486941819873777,1.595108625200663,0.4144900313662445,-1.01373756180044
0.6533908916973091,1.9682775834672581,0.5593506387407589,-1.3054669249695086
0.7198525458100872,1.6322123905571801,0.3958388930609699,-1.0190456266773824
0.6813988822043129,1.76517263412317,0.27582877971395836,-0.1896407665298137
0.5567213022893474,1.6408217913211323,0.6308486582708032,-0.9616865347274814
0.43858221674675857,1.7713584473248096,0.4832155711293423,-1.26562921057831
0.6495560709735461,1.7372899755130635,0.4649854575466647,-1.5678977143203396
0.6463741676903956,1.4546345482420473,0.22506692573351353,-0.5301141731948035
0.447376763442471,1.835806468050342,0.48890422352123136,-0.9563234212095992
0.4781384292794941,2.079510840860701,0.5139484859230563,-1.198725300195171
0.7060190009079808,1.5080705631128848,0.5699008483282128,-1.273076981293894
0.5300263048639566,1.7691490072396774,0.24912225359265175,-0.7933257332692389
0.4015134101750908,1.6372982886894727,0.4536751289954028,-0.7676524197059796
0.6079064819137361,1.431132040007713,0.40121415649341796,-0.6806174261704283
0.5714511142884701,1.42181557018075,0.5530485809576384,-1.3173806317692933
0.6311077565628801,1.019081656686585,0.6087045343348373,-0.6667902306182247
0.6319330745572594,2.272918541995122,0.4227300987112852,-1.0473360704044081
0.5269516247661931,1.6299666310954997,0.468805256593709,-0.4938810582254855
0.5812581709885856,1.3595844084241826,0.5134391521773299,-1.3286506754249305
0.7028400183408215,0.7957102995702113,0.49808910432833386,-0.9045439335173452
0.5100277400322885,2.1190901212456725,0.4446713552910608,-1.0470210683017664
0.5568614719359575,1.5306767935744494,0.47250593269419433,-0.649895028131524
0.7189856454096409,1.5291777347486664,0.3807232137849882,-1.0243846835605224
0.6022299989392298,0.7343621875406031,0.3949401449667088,-1.0442487368560682
0.5316738523137724,1.9489069016393301,0.5818394966008522,-0.6565143517271204
0.5233704879596605,1.37888470904564,0.5223285033129067,-0.3652285735620894
0.6650779145950784,1.0047602589180211,0.34715210746097547,-1.4494497092269063
0.585736998029057,0.3445766756485588,0.43831979926198505,-0.8879692715091303
0.7488053839162838,1.8819450636708706,0.6658237740707802,-1.209118664366497
0.697041758572644,1.6195555374526571,0.5276441839301443,-0.37629463264822954
0.6579891383587747,1.5171442424449864,0.4017089930487983,-1.131283257737994
0.7227912352305091,0.4475427927901975,0.3875076434502883,-1.0645624436080143
0.6059476087815323,1.5180626054989657,0.6452313381818663,-1.1052018393844674
0.5352178853863262,2.4113909794004975,0.5767002177847,-0.9839522982855592
0.7012855158388293,1.6662401488766148,0.3536941833416821,-1.2531809681887887
0.8007628308078788,0.5868693720912618,0.41723888002922943,-0.9855626748601115
0.6878750802479312,0.5338943760429702,0.6000024117644781,-0.6517520781335235
0.5353361095012937,2.255909344849984,0.6008169285640687,-0.7631069302050377
0.8772056728691531,1.1473674878457008,0.31051693357393517,-1.3732542750072203
0.6642540582210982,1.0084672950182942,0.4562029582116916,-0.9923182381022525
0.6971646995671714,1.82832606213293,0.4528217895910506,-0.16450143594931327
0.5663840961222055,1.542523162043901,0.292342960136228,-0.8285797524983902
0.9015999545918014,0.9504521613418305,0.33971195876090043,-1.1635447446351124
0.5703735327664401,0.8048538610670409,0.3723679178307015,-1.0762781207831367
0.7848508844388878,2.093287049876738,0.36646973680932576,-0.4965267350048054
0.6002822820037884,1.6090803686824773,0.3530943196278725,-0.7510806121269737
0.9202498836520001,1.2680831894872011,0.42992145126563025,-1.2760006353435411
0.5388285087897571,0.6019633811195074,0.36564559430550275,-0.8482048824391377
0.5404565762705296,1.0989185956629168,0.427929956826384,-0.606383722830065
0.7779204181263597,0.9513510211621731,0.6629466611718039,-0.9215465393479222
0.9072829721915048,0.7268584761768853,0.40282746645511236,-1.0481472167274501
0.6006232304768977,0.6641253956767323,0.3376076576949595,-0.944240050728927
0.6114376423942928,1.9446581540518115,0.43288000706317786,-1.0757997012873886
0.7464932116673164,1.8910834964172478,0.5559646304475824,-0.328108779210562
0.7922532533798117,1.8744390044238095,0.47376595693619733,-0.3908961064075209
0.5780439657840296,0.5316963006765517,0.3139880981040637,-0.9378851902885637
0.7047156695432191,1.5618330880387168,0.5156608569341948,-1.3361906542032282
0.5468981268812746,2.247983205060684,0.5503691650598096,-0.3770550860055189
0.8030735218558793,2.1349324487241406,0.4664369815056395,0.23284379093074126
0.6160397939561385,1.0154979375478,0.412589919065941,-1.1862356133129646
0.6046431265577682,1.3174606258742612,0.5183224981403276,-1.1192643265599327
0.8518520459987563,2.337465255613899,0.6375917745192891,-0.6473829295566949
0.526252102107737,2.266443618629944,0.5348964997794391,0.5259777742767638
0.6223222021271693,1.5999252066571932,0.5667284269769616,-0.8834728491707209
0.4928503510871372,1.029133354569301,0.579616971660039,-0.8000236978535791
0.5724351346839118,1.6766005740656815,0.6184933084734047,-0.50063557021595
0.5813357377408359,1.9086435292413495,0.4569347939940623,0.37855963780159135
0.7635873768016607,2.0859239699960983,0.12346675656117836,-0.8680680963476913
0.502372030063413,0.7927697322876702,0.6196831450909978,-0.5166438088825666
0.43031879489857466,1.8524061137116512,0.28727724731830323,-0.8141460360844194
0.4251573242860696,2.0012386573254353,0.4715556422822804,-0.1871816860569953
0.6402548428271965,1.87329495268022,0.6642273750740563,-1.3897936407504263
0.6980196954586625,0.7428376743556256,0.5085660539184893,-0.45092446991865043
0.45294579515541616,1.8362990885692938,0.3002692333166698,-0.9336642322097994
0.35441854424885577,2.42254170437058,0.4282163235363862,-0.7439854313279208
0.6535458254002836,2.4135125609976478,0.46817738532284464,-1.309661123874851
0.7079578884539706,1.2969235814157678,0.4894492889949946,-0.837288976227065
0.42632267991010797,2.0943395179966355,0.28687907932471385,-0.9240371023243551
0.923635811283711,0.25683260562828447,0.4785438577291163,-0.38238654842140696
0.7622620055950644,1.6214586717034059,0.3399876323498962,-1.7765310579043712
0.7250750037486634,1.4307659537000672,0.6496269775178308,-0.6452986195253029
0.46128381867240537,1.5292583953806453,0.5864638853127557,0.20085978999724272
0.8611401126540207,0.3605723185891445,0.46425482127288986,-0.6783750437894548
0.3815633280438646,1.9914957345851165,0.4228877595931783,0.11768604312411679
0.8459095004125752,1.136517387726324,0.6264593273635314,-0.7740061422456929
0.6138128417480297,1.0228183515639813,0.5689887178147466,-0.6753786441067594
0.5372389647261845,2.6718524829775725,0.47911100772780024,-1.3943061537260362
0.470620562985237,2.3381257896232923,0.47281247139089205,-0.12358356487230268
0.819201296606527,1.1692024048304441,0.6471544213484293,-0.8275660525323421
0.4572006237255821,0.9876629508949969,0.526635272500612,-0.6174102011065807
0.4750081367610707,2.5610754998809,0.6152950956037386,-0.667561625244421
0.5912548286653545,1.723915424723806,0.4549956937229375,-0.21048962593512624
0.8104235629938926,1.4857883119616393,0.6386183544458033,-0.63864735191011
0.6136250812622647,1.3168567543650347,0.3961214487069222,-0.6947551740430996
0.5058885047884722,2.7709006004341155,0.5224980253835588,-0.8709191602083771
0.7657617950350137,1.8523115483078603,0.3523925192270241,-0.4659630463716542
0.642698139727262,1.8068412128374818,0.401559701557284,-1.2053810182345102
0.665237384382663,2.0837627457311143,0.36663087588157667,-0.6380853224205871
0.4945031157213361,2.3429951081792626,0.5748837351019181,-0.6281927102501642
0.7263041339063522,1.9766411809163849,0.37891469065113653,-0.40263975679458996
0.5619066443871752,1.7303220915080466,0.6129427013069843,-0.8520308425052555
0.7940659431288722,1.6865529050762702,0.44133019806017243,-0.948363700093759
0.4844362828871349,2.7639684730953467,0.6661760905449986,-0.7139498981942499
0.4047890857971695,2.0759821301136037,0.6366202211524906,-0.7097606777352724
0.7357573685950294,2.0895378692023305,0.6259630596434056,-0.9906219896157864
0.7152501790906642,1.8056929054966104,0.42639700672174935,-0.9360827539070911
0.5729654003742678,2.4374452953961048,0.5429315276484138,-1.1884215197197292
0.5466521232816073,2.4598037425282113,0.6208135097916153,-0.49965138278996607
0.6980733097022808,2.0838543847978146,0.64489458768302,-0.8132669754912528
0.5386548035018711,0.9009052197108025,0.5678577507091969,-0.8395033469120474
0.6787385185087361,2.5428902867022294,0.4496865847144783,-0.7823432035907025
0.7032667564298108,1.9717157642325378,0.5209822410255937,-0.402064975600628
0.49904636660719803,1.608006146670167,0.5543016433010777,-0.7485273640076762
0.5054873943780863,1.5622368796955746,0.5700986826922144,-0.7423513955182732
0.6922429871407177,2.8741288377555163,0.3991420784143501,-0.5769200591603522
0.7024499012523445,1.5660619667857731,0.4688031918438371,-0.42711333968254117
0.4141921825311266,1.9302627428186419,0.3946067470384736,-0.6182567195086207
0.6045095193995229,1.4377148279249048,0.5175750546033105,-0.6703855593086031
0.6745389617685914,0.41626303642678636,0.4066648042101058,-0.9138508750281622
0.884712452676877,1.324001642312171,0.5159119836343733,-0.14229518397458868
0.5644176064232596,1.6297219183850864,0.34920742624076556,-0.8662260507392372
0.7572811219932722,0.9618290373934284,0.2436779192952028,-0.27172596886262884
0.5542337310404372,0.6840905744518635,0.4091141135034411,-1.0910812869763726
0.8495107727911653,1.322205856067245,0.4836961733099663,-0.2891244009169284
0.5881556029794648,2.155466084763229,0.568542888549612,-0.8236785377123422
0.7247415684975165,1.7366582969697926,0.393780583183006,-1.0118009432730692
0.41571144894450196,0.8978087850906644,0.4509125263084477,-0.9157117072214452
0.7941015121628134,1.1123814423909477,0.32637520688022553,-0.32284667791691446
0.5197227799215235,0.9515051746929402,0.5490794528934917,-0.9824538674598498
0.8185618834548913,1.5259347125132134,0.21529133120294133,-0.7809420696272454
0.6502205061941372,1.292196398071947,0.3577030549938357,-0.499155146047342
0.8109041394111721,1.0377625846869418,0.3393678116938398,-0.3498475737914416
0.6873898575359043,1.7357615057524953,0.4639054085346757,-0.9172853962355099
0.8468233950282431,2.7544887802659708,0.32388048024765004,-0.6452497616757528
0.6159450187633291,1.0967060282246972,0.3412955659964187,-1.6812159216479048
0.6453210668118493,2.2466571763667567,0.5210659359487978,-1.263667863405497
0.6325480608127368,1.7050906536628474,0.4035157935005081,-0.9844738117426304
0.8096231294454348,2.784236191986316,0.33708340418214994,-0.3337221526327151
0.5629623879868285,0.6940899278347346,0.2574439949604453,-1.5249739096154904
0.4843573258128474,2.3084137490605876,0.42924012589103105,-1.63295085608532
0.6261918563368285,1.7461130062605292,0.49242519764470716,-0.5263361115403203
0.7187076527970937,2.770847907092477,0.208245898623471,-0.7054418686865401
0.7111363869803078,0.7138046099405724,0.20885219952910553,-0.973618268425231
0.6214100361738376,2.212667843215282,0.4286224597036997,-1.4820965018379926
0.6162170260965031,1.7612053000438928,0.4946205343473358,-0.507457811962019
0.8077540199570968,2.073920999249617,0.6243545898423043,-1.313075012545169
0.7434940248132752,1.2785521568105223,0.3167102350713795,-0.4556277060902882
0.4343479222971232,2.774859326386556,0.5295046574301601,-1.4134493443304472
0.6848582616406007,2.1682846124636908,0.46511407868009746,-0.5529889240971124
0.6533796911056645,2.061921176782248,0.6205301698915886,-1.193683279020421
0.6041293250419307,1.7985442459138616,0.2238109851888271,-0.5847805772643799
0.763120671702605,2.667918490308699,0.514379666166291,-1.120555822077893
0.6684659327434291,1.3611383446842138,0.4075244779650827,-0.3010931485513647
0.6393153695373149,2.0388862253796733,0.5928636596409063,-1.2154297187284282
0.7946512115377676,1.5935025811473753,0.20151860776569366,-0.21127613587479196
0.7241665846035777,1.775925450259989,0.5060900121024051,-0.41402400357449043
0.7518606043781224,2.183289679221745,0.5917011998631041,-0.40974819177584776
0.406734146058918,1.8329371672085824,0.3764265278925785,-0.7777641665693615
0.2962089812961441,1.8082579284577545,0.4412764896272241,-0.6702010649253506
0.6457981042374887,1.6900877794652016,0.45243579727533,-0.2489157138797239
0.5344746220577166,2.0436044877395667,0.5544646312620645,-0.3642308997118631
0.3295650515810327,1.8698662772764676,0.41251192255759217,-0.8813406268173247
0.36260554472470763,1.7777795382747559,0.477295473877209,-0.5745171912606452
0.6901016981989411,2.6112380253209784,0.6409718175019077,-0.44422369910707815
0.6140248051416566,1.88194183471517,0.5284373647100634,-0.37458430609355536
0.5345533311616809,2.2928246548841997,0.39278003142276874,0.1745802192992204
0.5377044888862,0.9360971028492124,0.529516502138767,-0.7666484386266551
0.8356919173074376,2.3996261476091214,0.5271326737405215,-0.23611613482998298
0.6329555729894275,2.3074603353461614,0.37302118405161105,-0.5660052987116987
0.6280109716944332,2.2279469594921992,0.6216104846939777,-0.903718557715567
0.45939832232313327,1.6780406043106104,0.5267580598374251,-0.9171314094953066
0.22806957020282195,1.3621190387582185,0.5363981401492943,-1.0592484741902928
0.5520793928347899,2.2497009880533385,0.3275096546432577,-0.7104631854815197
0.5567517065757147,1.3729712139886123,0.401865829656729,-1.2548862839802915
0.4865756942332204,1.9784244543999367,0.5528310755904052,-0.7763233528308324
0.779239247739387,1.7205715316375545,0.4175363889169153,0.4593494848771447
0.6857669634781602,1.706120339907673,0.5579855141194603,-0.7669064813962292
0.5408268575855587,1.7021485507018264,0.44955700640353546,-1.1977075874253835
0.40644494829692424,1.8404885392158155,0.5279229483609442,-0.5996960690866179
0.7255471611491893,1.7248967048685,0.22314498866825244,-0.40349169322881084
0.39938110933098525,3.0515550883154154,0.37298417375895593,-1.4302257811875403
0.4804607957687648,1.8049465534434206,0.23878441191799687,-1.0598584950474597
0.31090548706038906,1.9146221317336694,0.5620600278070313,-1.2798710984199975
0.6046615493996228,2.561449454576492,0.7491464415206669,-0.30268853826099884
0.38079194865724114,2.67210957302891,0.43173212692969676,-0.9703706716644243
0.588930364280576,1.6978634463875626,0.5255449198227778,-0.7452168376185131
0.42729370826460444,1.3812428527508107,0.5274437332833104,-0.8214864885293369
0.48075079327881176,1.9340562809591137,0.3159578609568547,-1.0675108295484443
0.32489842038746497,3.033494274246391,0.4061557316986475,-1.1986056224931598
0.7985072497235431,2.2695840556433517,0.37746866531551004,-0.7818047455333903
0.6221917418132524,1.592763253289778,0.49258090394369475,-1.2502126294940137
0.5418231454648664,1.6857019444214634,0.31238435291659367,-1.106795043431507
0.5547619086088497,1.968819917973323,0.40628283879274046,-1.5768724758126895
0.8081056050427906,1.6619171529959746,0.4655396327318334,-0.8526498957753746
0.4691954101460296,1.6274418212750905,0.5156197228067266,-1.0968407030829823
0.529323352644399,2.2674010796191646,0.7481461773443866,-1.148015557439094
0.5643137676265634,2.5632715434297397,0.4050152971910361,-1.4976664060070635
0.7005028508299596,1.7836792726732171,0.49770510934633017,-0.8069243988857638
0.6447367357887807,2.7540005982383398,0.2567204415486245,-0.4965252623008571
0.27587285407411066,1.925593925395797,0.5181598647361345,-0.7922744477928723
0.6304573671224232,2.4805836554373224,0.5051208529271253,-1.2480647014054613
0.771493002716613,1.6915661581026038,0.4954700807319298,-0.9109647518954442
0.575816706436748,2.6995759168413684,0.5592262347172929,-0.22674786522829615
0.22919858474471327,1.6187333248010898,0.48757844364586517,-1.1085581579373716
0.6095048370589125,2.3860699824772724,0.43815174729592593,-1.1479859675339166
0.7944673679413343,1.9324042743823933,0.5258038263314276,-0.3531633420826196
0.46249271657521446,2.230481155981771,0.4430716543208368,0.09032847210500225
0.6627804879255003,1.5778500067519838,0.394152059614224,-0.8070234216233207
0.6195221486484253,2.597448861850927,0.48619197476569,-1.1398246554461873
0.7101902105485611,1.8214869160303453,0.5635833568885649,-0.8494507658881094
0.7439455177255998,1.604977089726907,0.44144832828764846,-0.15572558302982323
0.5348129226694368,0.8517612554888565,0.5116382351900532,-0.8562194816560736
0.5917573217500239,2.205075857208272,0.4078785577289906,-1.52239049215277
0.4613117349045145,1.486510369806222,0.6224410515064549,-1.470115701271497
0.6203897291472807,1.224336802806433,0.38125072177418895,-0.3892858291512555
0.6936223936822671,1.4665584163378482,0.523417937275655,-0.14007460992993961
0.6047108888682595,2.1014809992945382,0.5212171061280085,-1.291848045776311
0.7884082247696851,2.0553619740327647,0.6732635081628278,-0.5889923093367389
0.7021248423367815,0.9689127769424765,0.38977707071274226,-0.12028774981149724
0.7932743594117587,1.6571186639278752,0.4688887293103771,-1.9081819173127674
0.7897169685786111,2.1620519984539524,0.43959859384173167,-0.973535962671568
0.3647028337664858,3.078553328570554,0.5682166598809499,-0.9475933900202276
0.48219671837554834,1.7567146500598974,0.2463294069521282,-1.151214727138769
0.7115989195696449,1.2916085858187507,0.40879862612871865,-0.11122875214592458
0.7060147647884196,2.583142351773419,0.43299706926439757,-1.092294278596275
