participant,.draw,beta
6984a9246122d3bd4ca0833e,6,0.29994477
69d5525ec7afcfce08d8608b,6,0.028031
69d555ce85e30d6215e559d9,6,-0.11037886
69dac2125e535db5a698ea18,6,-0.071666053
69e913482ae5864d44e6387c,6,0.12667156
60f19a691466276fe085b461,7,0.16652944
61563a4b0def9000ccc976ec,7,0.14173316
62ebe597372fdef388b734b3,7,0.01966172
667bd577710d52a05ac09036,7,0.027269205
69728435c9476fe76dd2ab2f,7,0.093878553
697a645e36e6f14eea2b396b,7,0.087900567
697caeea2ec1c2604535f8aa,7,0.15087237
6980792fded33a62e27ce7cc,7,0.12105301
69808775dc84b90f4adafb2f,7,0.18487419
6980990e5c9007100eb282b6,7,0.2307337
6980d9a70a7862a47c69046d,7,0.1801909
6981150699107501d80e74b6,7,0.086478142
6981e6c2e26c88d954f297eb,7,0.37740193
69829236d776a93cf3afa632,7,0.058770915
698341d57fe7b870bddf91b8,7,0.13960319
6984a9246122d3bd4ca0833e,7,0.19931334
69d5525ec7afcfce08d8608b,7,0.12095854
69d555ce85e30d6215e559d9,7,0.19698511
69dac2125e535db5a698ea18,7,0.19466597
69e913482ae5864d44e6387c,7,0.080928195
60f19a691466276fe085b461,8,0.96591786
61563a4b0def9000ccc976ec,8,0.1385095
62ebe597372fdef388b734b3,8,0.45619782
667bd577710d52a05ac09036,8,0.45007157
69728435c9476fe76dd2ab2f,8,-0.034476616
697a645e36e6f14eea2b396b,8,0.26109876
697caeea2ec1c2604535f8aa,8,0.55625408
6980792fded33a62e27ce7cc,8,0.089011462
69808775dc84b90f4adafb2f,8,0.28016023
6980990e5c9007100eb282b6,8,0.24488495
6980d9a70a7862a47c69046d,8,0.65663346
6981150699107501d80e74b6,8,-0.12761831
6981e6c2e26c88d954f297eb,8,0.76466096
69829236d776a93cf3afa632,8,0.086809042
698341d57fe7b870bddf91b8,8,-0.094370911
6984a9246122d3bd4ca0833e,8,0.39883908
69d5525ec7afcfce08d8608b,8,0.2416917
69d555ce85e30d6215e559d9,8,0.48154966
69dac2125e535db5a698ea18,8,0.073591168
69e913482ae5864d44e6387c,8,0.50535263
60f19a691466276fe085b461,9,-0.19279706
61563a4b0def9000ccc976ec,9,0.14074822
62ebe597372fdef388b734b3,9,-0.18935103
667bd577710d52a05ac09036,9,-0.15584191
69728435c9476fe76dd2ab2f,9,-0.089849147
697a645e36e6f14eea2b396b,9,-0.15432198
697caeea2ec1c2604535f8aa,9,0.59515515
6980792fded33a62e27ce7cc,9,0.13497619
69808775dc84b90f4adafb2f,9,0.060044547
6980990e5c9007100eb282b6,9,0.36592392
6980d9a70a7862a47c69046d,9,0.36100484
6981150699107501d80e74b6,9,0.13098061
6981e6c2e26c88d954f297eb,9,-0.17976092
69829236d776a93cf3afa632,9,0.10355733
698341d57fe7b870bddf91b8,9,-0.87040607
6984a9246122d3bd4ca0833e,9,0.19049256
69d5525ec7afcfce08d8608b,9,0.99010542
69d555ce85e30d6215e559d9,9,0.53282178
69dac2125e535db5a698ea18,9,0.50142037
69e913482ae5864d44e6387c,9,0.29085256
60f19a691466276fe085b461,10,0.69094205
61563a4b0def9000ccc976ec,10,-0.094640248
62ebe597372fdef388b734b3,10,1.1776701
667bd577710d52a05ac09036,10,1.1567208
69728435c9476fe76dd2ab2f,10,0.51432603
697a645e36e6f14eea2b396b,10,-0.28213642
697caeea2ec1c2604535f8aa,10,0.31398679
6980792fded33a62e27ce7cc,10,0.38949727
69808775dc84b90f4adafb2f,10,0.40313542
6980990e5c9007100eb282b6,10,0.02716386
6980d9a70a7862a47c69046d,10,0.83302315
6981150699107501d80e74b6,10,0.53064891
6981e6c2e26c88d954f297eb,10,0.022567148
69829236d776a93cf3afa632,10,0.49174873
698341d57fe7b870bddf91b8,10,-0.48822393
6984a9246122d3bd4ca0833e,10,0.72069579
69d5525ec7afcfce08d8608b,10,-0.39739566
69d555ce85e30d6215e559d9,10,0.33406508
69dac2125e535db5a698ea18,10,-0.12208508
69e913482ae5864d44e6387c,10,0.21510572
60f19a691466276fe085b461,11,-0.41882922
61563a4b0def9000ccc976ec,11,-0.14892551
62ebe597372fdef388b734b3,11,0.17475099
667bd577710d52a05ac09036,11,-0.24702408
69728435c9476fe76dd2ab2f,11,-0.37484826
697a645e36e6f14eea2b396b,11,-0.16843467
697caeea2ec1c2604535f8aa,11,0.22388135
6980792fded33a62e27ce7cc,11,0.30156432
69808775dc84b90f4adafb2f,11,0.34856139
6980990e5c9007100eb282b6,11,-0.18589927
6980d9a70a7862a47c69046d,11,0.11585733
6981150699107501d80e74b6,11,-0.039354115
6981e6c2e26c88d954f297eb,11,-0.22645098
69829236d776a93cf3afa632,11,0.13846962
698341d57fe7b870bddf91b8,11,-1.236171
6984a9246122d3bd4ca0833e,11,0.020209753
69d5525ec7afcfce08d8608b,11,0.88200645
69d555ce85e30d6215e559d9,11,0.32609044
69dac2125e535db5a698ea18,11,0.13098743
69e913482ae5864d44e6387c,11,0.29891437
60f19a691466276fe085b461,12,0.80177674
61563a4b0def9000ccc976ec,12,0.25137221
62ebe597372fdef388b734b3,12,1.2034796
667bd577710d52a05ac09036,12,1.0713731
69728435c9476fe76dd2ab2f,12,1.1805457
697a645e36e6f14eea2b396b,12,-0.19007717
697caeea2ec1c2604535f8aa,12,0.41776087
6980792fded33a62e27ce7cc,12,0.14852815
69808775dc84b90f4adafb2f,12,0.48358369
6980990e5c9007100eb282b6,12,0.52625958
6980d9a70a7862a47c69046d,12,0.64681507
6981150699107501d80e74b6,12,0.19370623
6981e6c2e26c88d954f297eb,12,0.36065929
69829236d776a93cf3afa632,12,0.18713766
698341d57fe7b870bddf91b8,12,-0.33688379
6984a9246122d3bd4ca0833e,12,0.63869919
69d5525ec7afcfce08d8608b,12,0.50306612
69d555ce85e30d6215e559d9,12,0.34846545
69dac2125e535db5a698ea18,12,0.0018610575
69e913482ae5864d44e6387c,12,0.80575431
60f19a691466276fe085b461,13,0.32548226
61563a4b0def9000ccc976ec,13,0.47665817
62ebe597372fdef388b734b3,13,1.3972826
667bd577710d52a05ac09036,13,1.2529315
69728435c9476fe76dd2ab2f,13,0.97325284
697a645e36e6f14eea2b396b,13,-0.24507372
697caeea2ec1c2604535f8aa,13,0.89967317
6980792fded33a62e27ce7cc,13,0.54488604
69808775dc84b90f4adafb2f,13,0.71789022
6980990e5c9007100eb282b6,13,0.76193648
6980d9a70a7862a47c69046d,13,0.59393267
6981150699107501d80e74b6,13,0.23439802
6981e6c2e26c88d954f297eb,13,0.27112427
69829236d776a93cf3afa632,13,0.28838957
698341d57fe7b870bddf91b8,13,-0.26277397
6984a9246122d3bd4ca0833e,13,0.70717444
69d5525ec7afcfce08d8608b,13,0.54582976
69d555ce85e30d6215e559d9,13,0.48113201
69dac2125e535db5a698ea18,13,0.17644351
69e913482ae5864d44e6387c,13,0.7247199
60f19a691466276fe085b461,14,0.10883059
61563a4b0def9000ccc976ec,14,0.6683323
62ebe597372fdef388b734b3,14,1.0823704
667bd577710d52a05ac09036,14,0.83822899
69728435c9476fe76dd2ab2f,14,0.95123758
697a645e36e6f14eea2b396b,14,0.054292934
697caeea2ec1c2604535f8aa,14,0.25062738
6980792fded33a62e27ce7cc,14,0.31214045
69808775dc84b90f4adafb2f,14,0.33677302
6980990e5c9007100eb282b6,14,0.5276365
6980d9a70a7862a47c69046d,14,0.28216564
6981150699107501d80e74b6,14,0.19367551
6981e6c2e26c88d954f297eb,14,0.33887838
69829236d776a93cf3afa632,14,0.13343477
698341d57fe7b870bddf91b8,14,-0.39971878
6984a9246122d3bd4ca0833e,14,0.4583301
69d5525ec7afcfce08d8608b,14,0.7185621
69d555ce85e30d6215e559d9,14,0.50634453
69dac2125e535db5a698ea18,14,-0.077192932
69e913482ae5864d44e6387c,14,0.27297581
60f19a691466276fe085b461,15,0.33405612
61563a4b0def9000ccc976ec,15,-0.75722906
62ebe597372fdef388b734b3,15,0.33930115
667bd577710d52a05ac09036,15,-0.064588679
69728435c9476fe76dd2ab2f,15,-0.51779281
697a645e36e6f14eea2b396b,15,-0.34601937
697caeea2ec1c2604535f8aa,15,0.49289926
6980792fded33a62e27ce7cc,15,0.31143912
69808775dc84b90f4adafb2f,15,0.22287832
6980990e5c9007100eb282b6,15,0.17881083
6980d9a70a7862a47c69046d,15,-0.067608157
6981150699107501d80e74b6,15,0.37815503
6981e6c2e26c88d954f297eb,15,-0.22989797
69829236d776a93cf3afa632,15,0.43527477999999997
698341d57fe7b870bddf91b8,15,-0.84799526
6984a9246122d3bd4ca0833e,15,0.91917259
69d5525ec7afcfce08d8608b,15,1.0277853
69d555ce85e30d6215e559d9,15,0.40326001
69dac2125e535db5a698ea18,15,-0.083919849
69e913482ae5864d44e6387c,15,0.58209342
60f19a691466276fe085b461,16,0.20637666
61563a4b0def9000ccc976ec,16,0.62128968
62ebe597372fdef388b734b3,16,0.71169001
667bd577710d52a05ac09036,16,0.25496388
69728435c9476fe76dd2ab2f,16,0.94019121
697a645e36e6f14eea2b396b,16,0.0029216886
697caeea2ec1c2604535f8aa,16,0.79750277
6980792fded33a62e27ce7cc,16,0.38237785
69808775dc84b90f4adafb2f,16,0.087005916
6980990e5c9007100eb282b6,16,0.45986151
6980d9a70a7862a47c69046d,16,0.96319862
6981150699107501d80e74b6,16,0.25398253
6981e6c2e26c88d954f297eb,16,0.53804404
69829236d776a93cf3afa632,16,0.5184089
698341d57fe7b870bddf91b8,16,-0.23379887
6984a9246122d3bd4ca0833e,16,0.032105318
69d5525ec7afcfce08d8608b,16,0.34451932
69d555ce85e30d6215e559d9,16,0.20831776
69dac2125e535db5a698ea18,16,0.92365582
69e913482ae5864d44e6387c,16,0.31452835
60f19a691466276fe085b461,17,0.17829268
61563a4b0def9000ccc976ec,17,-0.17530455
62ebe597372fdef388b734b3,17,0.26857147
667bd577710d52a05ac09036,17,0.14396189
69728435c9476fe76dd2ab2f,17,-0.094882036
697a645e36e6f14eea2b396b,17,-0.42301308
697caeea2ec1c2604535f8aa,17,0.42208412
6980792fded33a62e27ce7cc,17,0.12037516
69808775dc84b90f4adafb2f,17,0.14714289
6980990e5c9007100eb282b6,17,0.23820135
6980d9a70a7862a47c69046d,17,0.089392262
6981150699107501d80e74b6,17,-0.10856832
6981e6c2e26c88d954f297eb,17,-0.1079956
69829236d776a93cf3afa632,17,-0.039612736
698341d57fe7b870bddf91b8,17,-0.56435026
6984a9246122d3bd4ca0833e,17,0.56944335
69d5525ec7afcfce08d8608b,17,0.4387616
69d555ce85e30d6215e559d9,17,0.57999042
69dac2125e535db5a698ea18,17,-0.20990939
69e913482ae5864d44e6387c,17,0.43146188
60f19a691466276fe085b461,18,0.65041579
61563a4b0def9000ccc976ec,18,-0.26208694
62ebe597372fdef388b734b3,18,0.12379944
667bd577710d52a05ac09036,18,0.50218541
69728435c9476fe76dd2ab2f,18,-0.04955016
697a645e36e6f14eea2b396b,18,-0.31945053
697caeea2ec1c2604535f8aa,18,0.44384665
6980792fded33a62e27ce7cc,18,0.9693561
69808775dc84b90f4adafb2f,18,0.44811181
6980990e5c9007100eb282b6,18,0.19142012
6980d9a70a7862a47c69046d,18,-0.22596539
6981150699107501d80e74b6,18,-0.068392348
6981e6c2e26c88d954f297eb,18,-0.0054349382
69829236d776a93cf3afa632,18,0.6449888
698341d57fe7b870bddf91b8,18,-0.86531574
6984a9246122d3bd4ca0833e,18,1.07686
69d5525ec7afcfce08d8608b,18,0.10749465
69d555ce85e30d6215e559d9,18,0.65569757
69dac2125e535db5a698ea18,18,0.1827957
69e913482ae5864d44e6387c,18,0.9811946
60f19a691466276fe085b461,19,0.081826335
61563a4b0def9000ccc976ec,19,-0.44875145
62ebe597372fdef388b734b3,19,0.58812824
667bd577710d52a05ac09036,19,-0.28504225
69728435c9476fe76dd2ab2f,19,0.79169131
697a645e36e6f14eea2b396b,19,-0.34422578
697caeea2ec1c2604535f8aa,19,0.55344461
6980792fded33a62e27ce7cc,19,8.842399e-4
69808775dc84b90f4adafb2f,19,-0.065391684
6980990e5c9007100eb282b6,19,-0.19638545
6980d9a70a7862a47c69046d,19,-0.13772884
6981150699107501d80e74b6,19,0.19271877
6981e6c2e26c88d954f297eb,19,-0.28202043
69829236d776a93cf3afa632,19,-0.10454666
698341d57fe7b870bddf91b8,19,-0.79256117
6984a9246122d3bd4ca0833e,19,0.06383758
69d5525ec7afcfce08d8608b,19,0.79462837
69d555ce85e30d6215e559d9,19,0.22996705
69dac2125e535db5a698ea18,19,0.24824122
69e913482ae5864d44e6387c,19,0.8905934
60f19a691466276fe085b461,20,0.16703691
61563a4b0def9000ccc976ec,20,0.14605418
62ebe597372fdef388b734b3,20,0.83243826
667bd577710d52a05ac09036,20,0.18754288
69728435c9476fe76dd2ab2f,20,0.33289612
697a645e36e6f14eea2b396b,20,-0.41103952
697caeea2ec1c2604535f8aa,20,1.036966
6980792fded33a62e27ce7cc,20,0.31742542
69808775dc84b90f4adafb2f,20,-0.29475691
6980990e5c9007100eb282b6,20,0.89694331
6980d9a70a7862a47c69046d,20,0.63674983
6981150699107501d80e74b6,20,0.56841766
6981e6c2e26c88d954f297eb,20,0.11726706
69829236d776a93cf3afa632,20,0.57699219
698341d57fe7b870bddf91b8,20,-0.58915167
6984a9246122d3bd4ca0833e,20,0.53058091
69d5525ec7afcfce08d8608b,20,0.76584648
69d555ce85e30d6215e559d9,20,0.3655241
69dac2125e535db5a698ea18,20,0.49526166
69e913482ae5864d44e6387c,20,0.35211435
60f19a691466276fe085b461,21,0.47082944
61563a4b0def9000ccc976ec,21,0.13115415
62ebe597372fdef388b734b3,21,1.0170918
667bd577710d52a05ac09036,21,0.38542248
69728435c9476fe76dd2ab2f,21,-0.15335202
697a645e36e6f14eea2b396b,21,-0.62128724
697caeea2ec1c2604535f8aa,21,-0.17039052
6980792fded33a62e27ce7cc,21,-0.074835443
69808775dc84b90f4adafb2f,21,0.51275167
6980990e5c9007100eb282b6,21,-0.023737438
6980d9a70a7862a47c69046d,21,0.24035819
6981150699107501d80e74b6,21,-0.10548007
6981e6c2e26c88d954f297eb,21,-0.16757623
69829236d776a93cf3afa632,21,-0.12443514
698341d57fe7b870bddf91b8,21,-1.2213605
6984a9246122d3bd4ca0833e,21,0.38901789
69d5525ec7afcfce08d8608b,21,0.71557025
69d555ce85e30d6215e559d9,21,0.66543726
69dac2125e535db5a698ea18,21,0.14967296
69e913482ae5864d44e6387c,21,1.0648088
60f19a691466276fe085b461,22,0.35534072
61563a4b0def9000ccc976ec,22,-0.10045065
62ebe597372fdef388b734b3,22,0.60125196
667bd577710d52a05ac09036,22,0.48756799
69728435c9476fe76dd2ab2f,22,0.81000321
697a645e36e6f14eea2b396b,22,-0.26017309
697caeea2ec1c2604535f8aa,22,0.78081528
6980792fded33a62e27ce7cc,22,-0.055079348
69808775dc84b90f4adafb2f,22,0.12404115
6980990e5c9007100eb282b6,22,0.51306165
6980d9a70a7862a47c69046d,22,0.25060045
6981150699107501d80e74b6,22,0.74408901
6981e6c2e26c88d954f297eb,22,0.49240178
69829236d776a93cf3afa632,22,0.39221865
698341d57fe7b870bddf91b8,22,-1.3133649
6984a9246122d3bd4ca0833e,22,0.52176554
69d5525ec7afcfce08d8608b,22,0.96116665
69d555ce85e30d6215e559d9,22,0.41187001
69dac2125e535db5a698ea18,22,0.027156092
69e913482ae5864d44e6387c,22,0.50847433
60f19a691466276fe085b461,23,0.29867125
61563a4b0def9000ccc976ec,23,0.2517771
62ebe597372fdef388b734b3,23,0.49379433
667bd577710d52a05ac09036,23,0.038789814
69728435c9476fe76dd2ab2f,23,0.023991915
697a645e36e6f14eea2b396b,23,-0.24418711
697caeea2ec1c2604535f8aa,23,0.72567226
6980792fded33a62e27ce7cc,23,0.44747491
69808775dc84b90f4adafb2f,23,0.37365389
6980990e5c9007100eb282b6,23,0.29473286
6980d9a70a7862a47c69046d,23,0.4737748
6981150699107501d80e74b6,23,0.050377766
6981e6c2e26c88d954f297eb,23,-0.13033666
69829236d776a93cf3afa632,23,0.346615
698341d57fe7b870bddf91b8,23,-0.19880672
6984a9246122d3bd4ca0833e,23,0.35704626
69d5525ec7afcfce08d8608b,23,0.55069659
69d555ce85e30d6215e559d9,23,0.59017702
69dac2125e535db5a698ea18,23,0.45014552
69e913482ae5864d44e6387c,23,0.32607547
60f19a691466276fe085b461,24,0.8658231
61563a4b0def9000ccc976ec,24,-0.42867836
62ebe597372fdef388b734b3,24,0.70092203
667bd577710d52a05ac09036,24,0.67358049
69728435c9476fe76dd2ab2f,24,0.44967778
697a645e36e6f14eea2b396b,24,-0.23301426
697caeea2ec1c2604535f8aa,24,0.093929408
6980792fded33a62e27ce7cc,24,-0.0056938991
69808775dc84b90f4adafb2f,24,0.49438111
6980990e5c9007100eb282b6,24,0.28783175
6980d9a70a7862a47c69046d,24,0.24502376
6981150699107501d80e74b6,24,0.23795634
6981e6c2e26c88d954f297eb,24,0.089955199
69829236d776a93cf3afa632,24,0.097848123
698341d57fe7b870bddf91b8,24,-1.212231
6984a9246122d3bd4ca0833e,24,0.5036286
69d5525ec7afcfce08d8608b,24,0.59297306
69d555ce85e30d6215e559d9,24,0.20464423
69dac2125e535db5a698ea18,24,-0.02866364
69e913482ae5864d44e6387c,24,0.89578082
60f19a691466276fe085b461,25,-0.094250233
61563a4b0def9000ccc976ec,25,-0.33477076
62ebe597372fdef388b734b3,25,0.57415063
667bd577710d52a05ac09036,25,-0.17704942
69728435c9476fe76dd2ab2f,25,-0.035121438
697a645e36e6f14eea2b396b,25,-0.50912939
697caeea2ec1c2604535f8aa,25,1.1084893
6980792fded33a62e27ce7cc,25,0.73171866
69808775dc84b90f4adafb2f,25,0.37575245
6980990e5c9007100eb282b6,25,-0.0066599906
6980d9a70a7862a47c69046d,25,0.77342005
6981150699107501d80e74b6,25,-0.0065372047
6981e6c2e26c88d954f297eb,25,0.16577031
69829236d776a93cf3afa632,25,0.66167638
698341d57fe7b870bddf91b8,25,-0.7058835
6984a9246122d3bd4ca0833e,25,-0.0624144
69d5525ec7afcfce08d8608b,25,-0.03628413
69d555ce85e30d6215e559d9,25,0.37191649
69dac2125e535db5a698ea18,25,0.73495635
69e913482ae5864d44e6387c,25,0.39554296
60f19a691466276fe085b461,26,0.66871202
61563a4b0def9000ccc976ec,26,0.59027701
62ebe597372fdef388b734b3,26,0.52592027
667bd577710d52a05ac09036,26,0.90983437
69728435c9476fe76dd2ab2f,26,0.29918231
697a645e36e6f14eea2b396b,26,0.17905143
697caeea2ec1c2604535f8aa,26,-0.040583748
6980792fded33a62e27ce7cc,26,-0.61020486
69808775dc84b90f4adafb2f,26,0.14911896
6980990e5c9007100eb282b6,26,0.83859989
6980d9a70a7862a47c69046d,26,0.10470754
6981150699107501d80e74b6,26,0.1827735
6981e6c2e26c88d954f297eb,26,0.014094618
69829236d776a93cf3afa632,26,0.21213941
698341d57fe7b870bddf91b8,26,-0.45404905
6984a9246122d3bd4ca0833e,26,0.96051286
69d5525ec7afcfce08d8608b,26,1.0461877
69d555ce85e30d6215e559d9,26,0.17096375
69dac2125e535db5a698ea18,26,-0.19828649
69e913482ae5864d44e6387c,26,0.82702948
60f19a691466276fe085b461,27,1.0257822
61563a4b0def9000ccc976ec,27,0.079005376
62ebe597372fdef388b734b3,27,0.56627158
667bd577710d52a05ac09036,27,0.02425943
69728435c9476fe76dd2ab2f,27,0.21598723
697a645e36e6f14eea2b396b,27,0.10528263
697caeea2ec1c2604535f8aa,27,0.1834491
6980792fded33a62e27ce7cc,27,0.38348754
69808775dc84b90f4adafb2f,27,0.12535073
6980990e5c9007100eb282b6,27,0.43747684
6980d9a70a7862a47c69046d,27,0.22294778
6981150699107501d80e74b6,27,0.48248394
6981e6c2e26c88d954f297eb,27,0.30096921
69829236d776a93cf3afa632,27,0.47571804
698341d57fe7b870bddf91b8,27,-0.24260112
6984a9246122d3bd4ca0833e,27,0.75952797
69d5525ec7afcfce08d8608b,27,0.54799525
69d555ce85e30d6215e559d9,27,0.2853781
69dac2125e535db5a698ea18,27,0.44701076
69e913482ae5864d44e6387c,27,0.29364396
60f19a691466276fe085b461,28,0.62991294
61563a4b0def9000ccc976ec,28,-0.027751685
62ebe597372fdef388b734b3,28,0.75798415
667bd577710d52a05ac09036,28,0.42993405
69728435c9476fe76dd2ab2f,28,-0.20687417
697a645e36e6f14eea2b396b,28,0.12799911
697caeea2ec1c2604535f8aa,28,0.28136677
6980792fded33a62e27ce7cc,28,0.15166418
69808775dc84b90f4adafb2f,28,0.32713454
6980990e5c9007100eb282b6,28,0.31539825
6980d9a70a7862a47c69046d,28,0.4057881
6981150699107501d80e74b6,28,0.096368482
6981e6c2e26c88d954f297eb,28,-0.092811051
69829236d776a93cf3afa632,28,0.34293665
698341d57fe7b870bddf91b8,28,-0.4146014
6984a9246122d3bd4ca0833e,28,0.48720204
69d5525ec7afcfce08d8608b,28,0.29283848
69d555ce85e30d6215e559d9,28,0.35041113
69dac2125e535db5a698ea18,28,0.44046879
69e913482ae5864d44e6387c,28,0.15876788
60f19a691466276fe085b461,29,0.31936937
61563a4b0def9000ccc976ec,29,0.046898092
62ebe597372fdef388b734b3,29,0.44192082
667bd577710d52a05ac09036,29,0.092176396
69728435c9476fe76dd2ab2f,29,-0.27827504
697a645e36e6f14eea2b396b,29,-0.30591961
697caeea2ec1c2604535f8aa,29,0.21619229
6980792fded33a62e27ce7cc,29,0.020305614
69808775dc84b90f4adafb2f,29,0.20456
6980990e5c9007100eb282b6,29,0.25982429
6980d9a70a7862a47c69046d,29,0.44121968
6981150699107501d80e74b6,29,0.10560331
6981e6c2e26c88d954f297eb,29,0.055298406
69829236d776a93cf3afa632,29,0.60359433
698341d57fe7b870bddf91b8,29,-0.25718804
6984a9246122d3bd4ca0833e,29,0.056322553
69d5525ec7afcfce08d8608b,29,0.65231328
69d555ce85e30d6215e559d9,29,0.16390715
69dac2125e535db5a698ea18,29,0.13737816
69e913482ae5864d44e6387c,29,0.20469321
60f19a691466276fe085b461,30,0.10295153
61563a4b0def9000ccc976ec,30,0.070604581
62ebe597372fdef388b734b3,30,0.71735661
667bd577710d52a05ac09036,30,0.752234
69728435c9476fe76dd2ab2f,30,0.47376456
697a645e36e6f14eea2b396b,30,0.15986677
697caeea2ec1c2604535f8aa,30,0.38734906
