participant,.draw,beta
69dac2125e535db5a698ea18,5,0.14234313
69e913482ae5864d44e6387c,5,0.050122343
60f19a691466276fe085b461,6,0.084314613
61563a4b0def9000ccc976ec,6,0.064771186
62ebe597372fdef388b734b3,6,0.068002544
667bd577710d52a05ac09036,6,0.020402303
69728435c9476fe76dd2ab2f,6,0.024892365
697a645e36e6f14eea2b396b,6,0.054265897
697caeea2ec1c2604535f8aa,6,0.03833516
6980792fded33a62e27ce7cc,6,0.053205041
69808775dc84b90f4adafb2f,6,0.033017026
6980990e5c9007100eb282b6,6,0.06313119
6980d9a70a7862a47c69046d,6,0.085798805
6981150699107501d80e74b6,6,0.059925594
6981e6c2e26c88d954f297eb,6,0.049490769
69829236d776a93cf3afa632,6,0.025564586
698341d57fe7b870bddf91b8,6,0.074715463
6984a9246122d3bd4ca0833e,6,0.083285917
69d5525ec7afcfce08d8608b,6,0.06843183
69d555ce85e30d6215e559d9,6,0.097179156
69dac2125e535db5a698ea18,6,0.0087637122
69e913482ae5864d44e6387c,6,0.069882741
60f19a691466276fe085b461,7,-0.14965493
61563a4b0def9000ccc976ec,7,-0.048979237
62ebe597372fdef388b734b3,7,-0.033496991
667bd577710d52a05ac09036,7,0.15986643
69728435c9476fe76dd2ab2f,7,0.14917702
697a645e36e6f14eea2b396b,7,0.0025423808
697caeea2ec1c2604535f8aa,7,0.043144629
6980792fded33a62e27ce7cc,7,0.045849002
69808775dc84b90f4adafb2f,7,0.11709992
6980990e5c9007100eb282b6,7,-0.019621867
6980d9a70a7862a47c69046d,7,-0.1261607
6981150699107501d80e74b6,7,0.01297764
6981e6c2e26c88d954f297eb,7,0.046464186
69829236d776a93cf3afa632,7,0.13484275
698341d57fe7b870bddf91b8,7,-0.082491618
6984a9246122d3bd4ca0833e,7,-0.086644899
69d5525ec7afcfce08d8608b,7,-0.059912011
69d555ce85e30d6215e559d9,7,-0.16753697
69dac2125e535db5a698ea18,7,0.20692006
69e913482ae5864d44e6387c,7,-0.03266337
60f19a691466276fe085b461,8,0.014657622
61563a4b0def9000ccc976ec,8,0.13680179
62ebe597372fdef388b734b3,8,9.5992315e-4
667bd577710d52a05ac09036,8,-0.054942873
69728435c9476fe76dd2ab2f,8,-0.069881433
697a645e36e6f14eea2b396b,8,-0.15649959
697caeea2ec1c2604535f8aa,8,-0.013760626
6980792fded33a62e27ce7cc,8,-0.014297844
69808775dc84b90f4adafb2f,8,0.074829005
6980990e5c9007100eb282b6,8,0.12630484
6980d9a70a7862a47c69046d,8,0.015349606
6981150699107501d80e74b6,8,-0.0062180967
6981e6c2e26c88d954f297eb,8,-0.024825891
69829236d776a93cf3afa632,8,-0.051363722
698341d57fe7b870bddf91b8,8,-0.0034337913
6984a9246122d3bd4ca0833e,8,0.06034528
69d5525ec7afcfce08d8608b,8,0.14265763
69d555ce85e30d6215e559d9,8,0.10938616
69dac2125e535db5a698ea18,8,-0.098462324
69e913482ae5864d44e6387c,8,0.05728279
60f19a691466276fe085b461,9,0.1429147
61563a4b0def9000ccc976ec,9,0.18534468
62ebe597372fdef388b734b3,9,0.17003134
667bd577710d52a05ac09036,9,0.1721358
69728435c9476fe76dd2ab2f,9,0.19646658
697a645e36e6f14eea2b396b,9,0.30118628
697caeea2ec1c2604535f8aa,9,0.14411363
6980792fded33a62e27ce7cc,9,0.1335949
69808775dc84b90f4adafb2f,9,0.11592684
6980990e5c9007100eb282b6,9,0.21905015
6980d9a70a7862a47c69046d,9,0.13519721
6981150699107501d80e74b6,9,0.18516109
6981e6c2e26c88d954f297eb,9,0.13672829
69829236d776a93cf3afa632,9,0.11392725
698341d57fe7b870bddf91b8,9,0.23888204
6984a9246122d3bd4ca0833e,9,0.020910764
69d5525ec7afcfce08d8608b,9,0.15475861
69d555ce85e30d6215e559d9,9,0.072369585
69dac2125e535db5a698ea18,9,0.010142023
69e913482ae5864d44e6387c,9,0.18568594
60f19a691466276fe085b461,10,0.059229786
61563a4b0def9000ccc976ec,10,0.072170467
62ebe597372fdef388b734b3,10,0.085693363
667bd577710d52a05ac09036,10,0.031213453
69728435c9476fe76dd2ab2f,10,0.10783575
697a645e36e6f14eea2b396b,10,0.079000798
697caeea2ec1c2604535f8aa,10,0.087734897
6980792fded33a62e27ce7cc,10,0.033745278
69808775dc84b90f4adafb2f,10,0.14643353
6980990e5c9007100eb282b6,10,0.11522572
6980d9a70a7862a47c69046d,10,-0.12176056
6981150699107501d80e74b6,10,0.12186671
6981e6c2e26c88d954f297eb,10,0.080731522
69829236d776a93cf3afa632,10,0.036950445
698341d57fe7b870bddf91b8,10,0.12972708
6984a9246122d3bd4ca0833e,10,0.053840315
69d5525ec7afcfce08d8608b,10,-0.020533764
69d555ce85e30d6215e559d9,10,0.19561544
69dac2125e535db5a698ea18,10,-0.082699541
69e913482ae5864d44e6387c,10,0.049081262
60f19a691466276fe085b461,11,0.1104637
61563a4b0def9000ccc976ec,11,0.2912651
62ebe597372fdef388b734b3,11,0.26265919
667bd577710d52a05ac09036,11,0.37785373
69728435c9476fe76dd2ab2f,11,0.10448594
697a645e36e6f14eea2b396b,11,-0.0051889934
697caeea2ec1c2604535f8aa,11,0.18280086
6980792fded33a62e27ce7cc,11,0.36300482
69808775dc84b90f4adafb2f,11,0.026292165
6980990e5c9007100eb282b6,11,0.17443563
6980d9a70a7862a47c69046d,11,0.3150732
6981150699107501d80e74b6,11,-0.028940145
6981e6c2e26c88d954f297eb,11,0.20218491
69829236d776a93cf3afa632,11,0.15959091
698341d57fe7b870bddf91b8,11,0.047221497
6984a9246122d3bd4ca0833e,11,-0.20674629
69d5525ec7afcfce08d8608b,11,0.523801
69d555ce85e30d6215e559d9,11,0.2865882
69dac2125e535db5a698ea18,11,0.41617485
69e913482ae5864d44e6387c,11,0.1317958
60f19a691466276fe085b461,12,-0.036406784
61563a4b0def9000ccc976ec,12,-0.071571105
62ebe597372fdef388b734b3,12,-0.0096615167
667bd577710d52a05ac09036,12,-0.16178459
69728435c9476fe76dd2ab2f,12,-0.15283011
697a645e36e6f14eea2b396b,12,-0.013101732
697caeea2ec1c2604535f8aa,12,-0.044092999
6980792fded33a62e27ce7cc,12,-0.11005687
69808775dc84b90f4adafb2f,12,0.059315387
6980990e5c9007100eb282b6,12,-0.040537333
6980d9a70a7862a47c69046d,12,-0.13742203
6981150699107501d80e74b6,12,0.050331409
6981e6c2e26c88d954f297eb,12,-0.12468741
69829236d776a93cf3afa632,12,-0.065463873
698341d57fe7b870bddf91b8,12,-0.023838725
6984a9246122d3bd4ca0833e,12,-0.046232185
69d5525ec7afcfce08d8608b,12,-0.076219374
69d555ce85e30d6215e559d9,12,-0.039393988
69dac2125e535db5a698ea18,12,-0.20674392
69e913482ae5864d44e6387c,12,-0.060232753
60f19a691466276fe085b461,13,0.22455697
61563a4b0def9000ccc976ec,13,0.22950378
62ebe597372fdef388b734b3,13,0.22231696
667bd577710d52a05ac09036,13,0.27671977
69728435c9476fe76dd2ab2f,13,0.21279024
697a645e36e6f14eea2b396b,13,0.21519803
697caeea2ec1c2604535f8aa,13,0.19993513
6980792fded33a62e27ce7cc,13,0.23680774
69808775dc84b90f4adafb2f,13,0.1802974
6980990e5c9007100eb282b6,13,0.22858623
6980d9a70a7862a47c69046d,13,0.25556031
6981150699107501d80e74b6,13,0.19951168
6981e6c2e26c88d954f297eb,13,0.25184588
69829236d776a93cf3afa632,13,0.2343419
698341d57fe7b870bddf91b8,13,0.21882903
6984a9246122d3bd4ca0833e,13,0.21575315
69d5525ec7afcfce08d8608b,13,0.2269454
69d555ce85e30d6215e559d9,13,0.22533948
69dac2125e535db5a698ea18,13,0.24810705
69e913482ae5864d44e6387c,13,0.23933338
60f19a691466276fe085b461,14,0.080173317
61563a4b0def9000ccc976ec,14,0.055454793
62ebe597372fdef388b734b3,14,0.24199587
667bd577710d52a05ac09036,14,0.32192914
69728435c9476fe76dd2ab2f,14,0.024872378
697a645e36e6f14eea2b396b,14,0.030635633
697caeea2ec1c2604535f8aa,14,0.15875911
6980792fded33a62e27ce7cc,14,0.22833583
69808775dc84b90f4adafb2f,14,0.058789547
6980990e5c9007100eb282b6,14,-0.024812142
6980d9a70a7862a47c69046d,14,0.22682738
6981150699107501d80e74b6,14,0.056305381
6981e6c2e26c88d954f297eb,14,0.20828965
69829236d776a93cf3afa632,14,0.19708838
698341d57fe7b870bddf91b8,14,0.12385151
6984a9246122d3bd4ca0833e,14,0.050585836
69d5525ec7afcfce08d8608b,14,0.12820892
69d555ce85e30d6215e559d9,14,0.082612625
69dac2125e535db5a698ea18,14,0.25433992
69e913482ae5864d44e6387c,14,0.21702123
60f19a691466276fe085b461,15,-0.0096139439
61563a4b0def9000ccc976ec,15,-0.03780461
62ebe597372fdef388b734b3,15,-0.10389597
667bd577710d52a05ac09036,15,-0.24055967
69728435c9476fe76dd2ab2f,15,-0.039019167
697a645e36e6f14eea2b396b,15,-0.053922758
697caeea2ec1c2604535f8aa,15,-0.098032405
6980792fded33a62e27ce7cc,15,-0.14957107
69808775dc84b90f4adafb2f,15,-0.012580002
6980990e5c9007100eb282b6,15,-0.0012325364
6980d9a70a7862a47c69046d,15,-0.1030637
6981150699107501d80e74b6,15,-0.036634005
6981e6c2e26c88d954f297eb,15,-0.080076983
69829236d776a93cf3afa632,15,-0.17827825
698341d57fe7b870bddf91b8,15,-0.065228843
6984a9246122d3bd4ca0833e,15,-0.04748827
69d5525ec7afcfce08d8608b,15,-0.042362255
69d555ce85e30d6215e559d9,15,-0.085981819
69dac2125e535db5a698ea18,15,-0.1573646
69e913482ae5864d44e6387c,15,-0.1109715
60f19a691466276fe085b461,16,0.07812711
61563a4b0def9000ccc976ec,16,0.079686194
62ebe597372fdef388b734b3,16,0.20315736
667bd577710d52a05ac09036,16,0.22287278
69728435c9476fe76dd2ab2f,16,0.0076457561
697a645e36e6f14eea2b396b,16,0.025687675
697caeea2ec1c2604535f8aa,16,0.11268327
6980792fded33a62e27ce7cc,16,0.2287373
69808775dc84b90f4adafb2f,16,0.10252869
6980990e5c9007100eb282b6,16,0.0295339
6980d9a70a7862a47c69046d,16,0.13117924
6981150699107501d80e74b6,16,0.11075996
6981e6c2e26c88d954f297eb,16,0.15288614
69829236d776a93cf3afa632,16,0.17530597
698341d57fe7b870bddf91b8,16,0.128158
6984a9246122d3bd4ca0833e,16,0.0032337336
69d5525ec7afcfce08d8608b,16,0.10112612
69d555ce85e30d6215e559d9,16,0.073950411
69dac2125e535db5a698ea18,16,0.20797174
69e913482ae5864d44e6387c,16,0.13295044
60f19a691466276fe085b461,17,-0.038803344
61563a4b0def9000ccc976ec,17,-0.034728462
62ebe597372fdef388b734b3,17,-0.088216995
667bd577710d52a05ac09036,17,-0.14925077
69728435c9476fe76dd2ab2f,17,0.021960248
697a645e36e6f14eea2b396b,17,-0.028534324
697caeea2ec1c2604535f8aa,17,-0.035034011
6980792fded33a62e27ce7cc,17,-0.14647907
69808775dc84b90f4adafb2f,17,0.018216278
6980990e5c9007100eb282b6,17,0.027988902
6980d9a70a7862a47c69046d,17,-0.064749927
6981150699107501d80e74b6,17,-0.031067954
6981e6c2e26c88d954f297eb,17,-0.1455892
69829236d776a93cf3afa632,17,-0.15709663
698341d57fe7b870bddf91b8,17,-0.1145035
6984a9246122d3bd4ca0833e,17,0.014357226
69d5525ec7afcfce08d8608b,17,0.01759023
69d555ce85e30d6215e559d9,17,-0.0062587647
69dac2125e535db5a698ea18,17,-0.12055746
69e913482ae5864d44e6387c,17,0.0093833717
60f19a691466276fe085b461,18,3.5615217e-4
61563a4b0def9000ccc976ec,18,-0.043867271
62ebe597372fdef388b734b3,18,-0.076325087
667bd577710d52a05ac09036,18,-0.092236356
69728435c9476fe76dd2ab2f,18,-0.026763146
697a645e36e6f14eea2b396b,18,0.0040173723
697caeea2ec1c2604535f8aa,18,-0.033711192
6980792fded33a62e27ce7cc,18,-0.01431042
69808775dc84b90f4adafb2f,18,-0.0019762662
6980990e5c9007100eb282b6,18,0.050553459
6980d9a70a7862a47c69046d,18,0.0042386043
6981150699107501d80e74b6,18,0.0088592628
6981e6c2e26c88d954f297eb,18,-0.079908243
69829236d776a93cf3afa632,18,-0.080639428
698341d57fe7b870bddf91b8,18,-0.061950295
6984a9246122d3bd4ca0833e,18,-0.043005875
69d5525ec7afcfce08d8608b,18,-0.058335777
69d555ce85e30d6215e559d9,18,-0.039447689
69dac2125e535db5a698ea18,18,-0.015479477
69e913482ae5864d44e6387c,18,-0.0265214
60f19a691466276fe085b461,19,0.10294593
61563a4b0def9000ccc976ec,19,0.19765202
62ebe597372fdef388b734b3,19,0.283226
667bd577710d52a05ac09036,19,0.24898138
69728435c9476fe76dd2ab2f,19,0.18223099
697a645e36e6f14eea2b396b,19,0.070662503
697caeea2ec1c2604535f8aa,19,0.16156148
6980792fded33a62e27ce7cc,19,0.14581741
69808775dc84b90f4adafb2f,19,0.1155717
6980990e5c9007100eb282b6,19,0.0065001321
6980d9a70a7862a47c69046d,19,0.087976072
6981150699107501d80e74b6,19,0.086321253
6981e6c2e26c88d954f297eb,19,0.25166424
69829236d776a93cf3afa632,19,0.22610727
698341d57fe7b870bddf91b8,19,0.20983434
6984a9246122d3bd4ca0833e,19,0.19934612
69d5525ec7afcfce08d8608b,19,0.18153636
69d555ce85e30d6215e559d9,19,0.187089
69dac2125e535db5a698ea18,19,0.1357603
69e913482ae5864d44e6387c,19,0.14952553
60f19a691466276fe085b461,20,-0.046970029
61563a4b0def9000ccc976ec,20,0.10211203
62ebe597372fdef388b734b3,20,0.27288771
667bd577710d52a05ac09036,20,0.15711027
69728435c9476fe76dd2ab2f,20,0.14085324
697a645e36e6f14eea2b396b,20,-0.059589151
697caeea2ec1c2604535f8aa,20,0.070355387
6980792fded33a62e27ce7cc,20,0.091085334
69808775dc84b90f4adafb2f,20,-0.13023176
6980990e5c9007100eb282b6,20,-0.12132222
6980d9a70a7862a47c69046d,20,-0.071411457
6981150699107501d80e74b6,20,0.02151906
6981e6c2e26c88d954f297eb,20,0.23362796
69829236d776a93cf3afa632,20,0.17120343
698341d57fe7b870bddf91b8,20,0.1469968
6984a9246122d3bd4ca0833e,20,0.098425026
69d5525ec7afcfce08d8608b,20,0.042337049
69d555ce85e30d6215e559d9,20,0.054920028
69dac2125e535db5a698ea18,20,0.10815061
69e913482ae5864d44e6387c,20,0.11388733
60f19a691466276fe085b461,21,0.039099238
61563a4b0def9000ccc976ec,21,0.022759571
62ebe597372fdef388b734b3,21,0.0019010481
667bd577710d52a05ac09036,21,0.081262648
69728435c9476fe76dd2ab2f,21,0.080781556
697a645e36e6f14eea2b396b,21,-0.08051878
697caeea2ec1c2604535f8aa,21,0.10786631000000001
6980792fded33a62e27ce7cc,21,0.021526044
69808775dc84b90f4adafb2f,21,0.12247428
6980990e5c9007100eb282b6,21,0.058074358
6980d9a70a7862a47c69046d,21,-9.5273209e-4
6981150699107501d80e74b6,21,0.020112546
6981e6c2e26c88d954f297eb,21,-0.05511572
69829236d776a93cf3afa632,21,0.053181725
698341d57fe7b870bddf91b8,21,-9.1583151e-4
6984a9246122d3bd4ca0833e,21,0.0420977
69d5525ec7afcfce08d8608b,21,0.081666302
69d555ce85e30d6215e559d9,21,-0.037779679
69dac2125e535db5a698ea18,21,0.026028041
69e913482ae5864d44e6387c,21,-0.05780444
60f19a691466276fe085b461,22,0.31901329
61563a4b0def9000ccc976ec,22,0.092808174
62ebe597372fdef388b734b3,22,0.33338504
667bd577710d52a05ac09036,22,0.2883823
69728435c9476fe76dd2ab2f,22,-0.13274267
697a645e36e6f14eea2b396b,22,-0.46417449
697caeea2ec1c2604535f8aa,22,0.30431945
6980792fded33a62e27ce7cc,22,-0.0021656503
69808775dc84b90f4adafb2f,22,0.3034531
6980990e5c9007100eb282b6,22,0.033703945
6980d9a70a7862a47c69046d,22,-0.15718992
6981150699107501d80e74b6,22,0.24374503
6981e6c2e26c88d954f297eb,22,-0.11480916
69829236d776a93cf3afa632,22,0.37025488
698341d57fe7b870bddf91b8,22,-0.0851688
6984a9246122d3bd4ca0833e,22,0.16222235
69d5525ec7afcfce08d8608b,22,0.53302377
69d555ce85e30d6215e559d9,22,0.051630402
69dac2125e535db5a698ea18,22,0.30518473
69e913482ae5864d44e6387c,22,0.032923342
60f19a691466276fe085b461,23,0.11908075
61563a4b0def9000ccc976ec,23,0.11093078
62ebe597372fdef388b734b3,23,0.38365346
667bd577710d52a05ac09036,23,0.22178945
69728435c9476fe76dd2ab2f,23,0.28031174
697a645e36e6f14eea2b396b,23,0.14808705
697caeea2ec1c2604535f8aa,23,0.18211663
6980792fded33a62e27ce7cc,23,0.10238594
69808775dc84b90f4adafb2f,23,0.11265819
6980990e5c9007100eb282b6,23,0.26870486
6980d9a70a7862a47c69046d,23,0.17733232
6981150699107501d80e74b6,23,0.13218502
6981e6c2e26c88d954f297eb,23,0.0041653303
69829236d776a93cf3afa632,23,0.025556077
698341d57fe7b870bddf91b8,23,0.2288637
6984a9246122d3bd4ca0833e,23,-0.06701056
69d5525ec7afcfce08d8608b,23,0.067211301
69d555ce85e30d6215e559d9,23,0.1806389
69dac2125e535db5a698ea18,23,-0.020997238
69e913482ae5864d44e6387c,23,0.20033495
60f19a691466276fe085b461,24,-0.023338315
61563a4b0def9000ccc976ec,24,-0.020071127
62ebe597372fdef388b734b3,24,-0.10389543
667bd577710d52a05ac09036,24,-0.10925631
69728435c9476fe76dd2ab2f,24,-0.13902821
697a645e36e6f14eea2b396b,24,-0.1041202
697caeea2ec1c2604535f8aa,24,-0.0067277577
6980792fded33a62e27ce7cc,24,0.067729081
69808775dc84b90f4adafb2f,24,0.069799463
6980990e5c9007100eb282b6,24,-0.065957842
6980d9a70a7862a47c69046d,24,-0.017601358
6981150699107501d80e74b6,24,0.013957529
6981e6c2e26c88d954f297eb,24,0.063883824
69829236d776a93cf3afa632,24,0.0043405076
698341d57fe7b870bddf91b8,24,-0.1094373
6984a9246122d3bd4ca0833e,24,0.076945
69d5525ec7afcfce08d8608b,24,0.049883318
69d555ce85e30d6215e559d9,24,-0.02661473
69dac2125e535db5a698ea18,24,0.041451655
69e913482ae5864d44e6387c,24,0.019774869
60f19a691466276fe085b461,25,0.061625181
61563a4b0def9000ccc976ec,25,-0.019283268
62ebe597372fdef388b734b3,25,0.4111269
667bd577710d52a05ac09036,25,0.30868437
69728435c9476fe76dd2ab2f,25,0.23171871
697a645e36e6f14eea2b396b,25,0.13091815
697caeea2ec1c2604535f8aa,25,0.028037919
6980792fded33a62e27ce7cc,25,0.084654053
69808775dc84b90f4adafb2f,25,0.044233612
6980990e5c9007100eb282b6,25,0.41202017
6980d9a70a7862a47c69046d,25,0.18549597
6981150699107501d80e74b6,25,0.056411515
6981e6c2e26c88d954f297eb,25,-7.2616463e-4
69829236d776a93cf3afa632,25,-0.025042524
698341d57fe7b870bddf91b8,25,0.30119174
6984a9246122d3bd4ca0833e,25,-0.19244638
69d5525ec7afcfce08d8608b,25,0.08452963
69d555ce85e30d6215e559d9,25,0.17419345
69dac2125e535db5a698ea18,25,0.027149639
69e913482ae5864d44e6387c,25,0.0839456
60f19a691466276fe085b461,26,-0.027653715
61563a4b0def9000ccc976ec,26,0.016646104
62ebe597372fdef388b734b3,26,0.32542535
667bd577710d52a05ac09036,26,-0.028461426
69728435c9476fe76dd2ab2f,26,0.011910949
697a645e36e6f14eea2b396b,26,-0.061964238
697caeea2ec1c2604535f8aa,26,0.1392937
6980792fded33a62e27ce7cc,26,-0.23047476
69808775dc84b90f4adafb2f,26,-0.065054666
6980990e5c9007100eb282b6,26,0.2153498
6980d9a70a7862a47c69046d,26,0.034947015
6981150699107501d80e74b6,26,0.013376443
6981e6c2e26c88d954f297eb,26,-0.16375518
69829236d776a93cf3afa632,26,-0.033007824
698341d57fe7b870bddf91b8,26,-0.017503851
6984a9246122d3bd4ca0833e,26,0.014711022
69d5525ec7afcfce08d8608b,26,0.048230697
69d555ce85e30d6215e559d9,26,-0.32433406
69dac2125e535db5a698ea18,26,-0.22707626
69e913482ae5864d44e6387c,26,-0.020315849
60f19a691466276fe085b461,27,0.14980798
61563a4b0def9000ccc976ec,27,0.27469752
62ebe597372fdef388b734b3,27,-0.11475198
667bd577710d52a05ac09036,27,0.14493005
69728435c9476fe76dd2ab2f,27,0.0094706531
697a645e36e6f14eea2b396b,27,0.057367286
697caeea2ec1c2604535f8aa,27,-0.044042435
6980792fded33a62e27ce7cc,27,0.31805433
69808775dc84b90f4adafb2f,27,0.19448192
6980990e5c9007100eb282b6,27,-0.038224947
6980d9a70a7862a47c69046d,27,0.11111069
6981150699107501d80e74b6,27,0.12446761
6981e6c2e26c88d954f297eb,27,0.26876632
69829236d776a93cf3afa632,27,0.055551337
698341d57fe7b870bddf91b8,27,0.13061556
6984a9246122d3bd4ca0833e,27,0.20031431
69d5525ec7afcfce08d8608b,27,0.2955307
69d555ce85e30d6215e559d9,27,0.44190172
69dac2125e535db5a698ea18,27,0.38380642
69e913482ae5864d44e6387c,27,0.18016349
60f19a691466276fe085b461,28,0.25567987
61563a4b0def9000ccc976ec,28,0.38976744
62ebe597372fdef388b734b3,28,-0.093433111
667bd577710d52a05ac09036,28,0.089775328
69728435c9476fe76dd2ab2f,28,-0.19631624
697a645e36e6f14eea2b396b,28,0.11844855
697caeea2ec1c2604535f8aa,28,-0.062257597
6980792fded33a62e27ce7cc,28,0.4323676
69808775dc84b90f4adafb2f,28,0.086219889
6980990e5c9007100eb282b6,28,-0.12111802
6980d9a70a7862a47c69046d,28,-0.027777664
6981150699107501d80e74b6,28,-0.049181093
6981e6c2e26c88d954f297eb,28,0.17931727
69829236d776a93cf3afa632,28,-0.021447382
698341d57fe7b870bddf91b8,28,-0.27132499
6984a9246122d3bd4ca0833e,28,0.23774121
69d5525ec7afcfce08d8608b,28,0.46872949
69d555ce85e30d6215e559d9,28,0.1023915
69dac2125e535db5a698ea18,28,0.21530092
69e913482ae5864d44e6387c,28,0.29517195
60f19a691466276fe085b461,29,-0.098609757
61563a4b0def9000ccc976ec,29,-0.26714995
62ebe597372fdef388b734b3,29,0.31063021
667bd577710d52a05ac09036,29,0.017604947
69728435c9476fe76dd2ab2f,29,0.19350095
697a645e36e6f14eea2b396b,29,-0.17924211
697caeea2ec1c2604535f8aa,29,0.22913599
6980792fded33a62e27ce7cc,29,-0.19707622
69808775dc84b90f4adafb2f,29,0.13593383
6980990e5c9007100eb282b6,29,0.13860823
6980d9a70a7862a47c69046d,29,-0.037519893
6981150699107501d80e74b6,29,0.18091627
6981e6c2e26c88d954f297eb,29,-0.13790347
69829236d776a93cf3afa632,29,0.035998487
698341d57fe7b870bddf91b8,29,0.29226784
6984a9246122d3bd4ca0833e,29,-0.17974817
69d5525ec7afcfce08d8608b,29,-0.12568032
69d555ce85e30d6215e559d9,29,0.037863383
69dac2125e535db5a698ea18,29,-0.071081188
69e913482ae5864d44e6387c,29,0.097797157
60f19a691466276fe085b461,30,-0.01884359
61563a4b0def9000ccc976ec,30,0.12040188
62ebe597372fdef388b734b3,30,0.39511621
667bd577710d52a05ac09036,30,-0.063023119
