alpha,beta,p_stay_noreward,p_stay_reward
-0.57862446,0.26310515,0.35924917,0.42176811
-0.65145623,0.20998217,0.34266145,0.39138979
-0.63993411,0.26434864,0.34526143,0.40719207
-0.64411855,0.34008943,0.34431613,0.42457283
-0.6727641,0.25367624,0.33787819,0.39673504
-0.68064562,0.31076476,0.33611722,0.40856981
-0.72194638,0.30363461,0.32696452,0.3969208
-0.70066344,0.38085621,0.33166515,0.42072273
-0.69431095,0.39533296,0.33307477,0.42580734
-0.69831943,0.40278719,0.33218494,0.42665003
-0.71996154,0.36658035,0.32740145,0.41256273
-0.7206316,0.30643372,0.32725392,0.39790598
-0.69485996,0.49538826,0.33295282,0.45029677
-0.7132672,0.48063269,0.32887731,0.44210225
-0.71889406,0.48144143,0.32763657,0.44091421
-0.7703517,0.35314726,0.31640303,0.3971859
-0.57014884,0.1512479,0.36120248,0.39677978
-0.65323565,0.39854932,0.34226076,0.43667037
-0.66682651,0.32335267,0.3392078,0.41496589
-0.68996122,0.33838252,0.3340417,0.41299964
-0.68004657,0.33521766,0.33625091,0.41463696
-0.67339165,0.40419302,0.33773781,0.43310384
-0.6500124,0.30462576,0.34298674,0.41450159
-0.61869021,0.29887168,0.3500794,0.42071997
-0.61466834,0.25535618,0.35099502,0.41112608
-0.68894473,0.32145191,0.33426785999999997,0.40914698
-0.68756555,0.28945585,0.33457485,0.40176659
-0.68980371,0.27397203,0.33407674,0.39751462
-0.7104502,0.43454025,0.32949937,0.43145679
-0.66987885,0.25086953,0.33852397,0.39675384
-0.67753064,0.37427032,0.33681266,0.42476066
-0.64404137,0.30998419,0.34433355,0.41725378
-0.63692447,0.24978909,0.3459421,0.40440709
-0.67796371,0.35509743,0.33671593,0.41997737
-0.68963239,0.31539789,0.33411485,0.40751821
-0.65490192,0.26620713,0.34188575,0.40403154
-0.6352247,0.30889738,0.3463268,0.41913451
-0.69574878,0.28952854,0.33275545,0.39981878
-0.6650981,0.36619146,0.33959533,0.42582479
-0.70306098,0.30167829,0.33113392,0.40098018
-0.67561867,0.35096123,0.33723987,0.41954111
-0.67713752,0.32821767,0.33690048,0.41364438
-0.65595692,0.24722199,0.34164842,0.3992155
-0.67483604,0.27686125,0.33741482,0.40179902
-0.64544099,0.31824092,0.34401763,0.41892204
-0.68310954,0.31713687,0.33556764,0.40951452
-0.58472434,0.31356557,0.35784625,0.43262264
-0.59133629,0.31107495,0.35632831,0.43038971
-0.60115055,0.28455219,0.35408051,0.42150498
-0.63503915,0.24949842,0.34636881,0.40479124
-0.68315103,0.35328705,0.33555839,0.41827372
-0.72649231,0.3666729,0.32596494,0.41100328
-0.68226179,0.35691666,0.33575668,0.41937365
-0.75820049,0.33991682,0.31903709,0.39692753
-0.60793126,0.33654695,0.35253125,0.43256728
-0.73635268,0.29907444,0.32380223,0.3923897
-0.67659649,0.3266295,0.33702135,0.41339042
-0.64987634,0.34845817,0.34301741,0.42521084
-0.63614828,0.31598833,0.34611774,0.42063677
-0.66855918,0.27573311,0.33881954,0.40303717
-0.64363981,0.30127031,0.34442422,0.41523401
-0.64363981,0.30127031,0.34442422,0.41523401
-0.66471175,0.37083637,0.33968198,0.42705538
-0.66088781,0.36183621,0.34054021,0.42578935
-0.66860315,0.260661,0.33880969,0.39940566
-0.6054193,0.24677055,0.35310483,0.4112867
-0.60423463,0.22496024,0.35337548,0.40630192
-0.62135177,0.2488526,0.34947408,0.40793727
-0.64523538,0.26737496,0.34406403,0.40664304
-0.68100209,0.26070853,0.33603768,0.39644651
-0.64643182,0.26418775,0.34379407,0.40558577
-0.64628557,0.29350269,0.34382706,0.41270774
-0.63864027,0.28401813,0.34555397,0.41226201
-0.70334602,0.34768745,0.33107079,0.41201091
-0.58722404,0.16492745,0.35727204,0.39596733
-0.70464574,0.38013298,0.33078301,0.41957635
-0.64493783,0.27038803,0.34413119,0.40744209
-0.64660492,0.28937524,0.34375502,0.41163035
-0.75268766,0.3606868,0.32023596,0.40323573
-0.76526093,0.35160535,0.31750515,0.39803591
-0.72996178,0.46527609,0.32520311,0.43421221
-0.73360748,0.45452636,0.32440359,0.43067907
-0.72929007,0.44038203,0.32535054,0.42827122
-0.74184434,0.35165579,0.32260097,0.40367191
-0.68283125,0.3909572,0.33562969,0.42754513
-0.67109437,0.31583616,0.33825184,0.4121079
-0.62200516,0.35705209,0.34932555,0.43414653
-0.66315453,0.31721687,0.34003135,0.41436787
-0.68148868,0.22819476,0.33592913,0.38857789
-0.68583714,0.33729984,0.33495976,0.41373717
-0.69394783,0.28734147,0.33315544,0.39972613
-0.67818387,0.32415572,0.33666676,0.41240595
-0.64007268,0.32809334,0.34523011,0.42263168
-0.62948321,0.28162044,0.34762773,0.41390079
-0.63961021,0.25124102,0.34533466,0.40410995
-0.60227995,0.24013788,0.35382225,0.41044113
-0.5964664,0.2408165,0.35515254,0.41201301
-0.70069808,0.34646115,0.33165747,0.41235536
-0.69304915,0.35475636,0.33335512,0.41622424
-0.69974412,0.34732824,0.33186896,0.4127967
-0.65460065,0.36486646,0.34195354,0.42806894
-0.67395488,0.34079123,0.33761184,0.41747106
-0.6487257,0.31492478,0.34327675,0.41731609
-0.65272284,0.30864473,0.34237621,0.4148192
-0.70127623,0.37259001,0.33152933,0.41856032
-0.68076261,0.31595672,0.33609112,0.40979669
-0.65558161,0.3072368,0.34173284,0.41378386
-0.72122539,0.36686561,0.3271232,0.41232559
-0.67017181,0.36343104,0.33845837,0.42391048
-0.66840954,0.26610455,0.33885306,0.40075867
-0.69694078,0.2559521,0.33249084,0.39150541
-0.65653058,0.31750517,0.3415194,0.41604624
-0.68478724,0.34618494,0.33519368,0.41614904
-0.68766728,0.34987587,0.3345522,0.41634607
-0.62716196,0.24204571,0.34815433,0.40489352
-0.59213742,0.21974206,0.35614458,0.40796234
-0.57311178,0.16813681,0.36051911,0.40011764
-0.6252573,0.26425384,0.34858671,0.41071668
-0.62615304,0.24230021,0.34838333,0.40519798
-0.71217773,0.39447189,0.32911782,0.42123495
-0.67758185,0.30678874,0.33680122,0.40834939
-0.67822087,0.32166595,0.3366585,0.41179378
-0.66967073,0.2920438,0.33857057,0.40669938
-0.62956586,0.26501293,0.34760898,0.40985788
-0.65519697,0.2822024,0.34181937,0.40781763
-0.66123401,0.30634856,0.34046246,0.41219822
-0.68547121,0.40781539,0.33504128,0.43102858
-0.72207137,0.36192968,0.32693702,0.41092527
-0.63127272,0.24133667,0.34722201,0.40373269
-0.65923959,0.31275772,0.34091045,0.41423582
-0.67063332,0.32257279,0.33835504,0.41385282
-0.60619639,0.22031696,0.35292734,0.40470964
-0.64310721,0.22410428,0.34454449,0.39675536
-0.64627921,0.27947157,0.3438285,0.40931263
-0.64073568,0.27594263,0.34508026,0.4097998
-0.63139471,0.31570748,0.34719436,0.42172716
-0.69153651,0.3300878,0.33369136,0.41060892
-0.68625545,0.34914533,0.33486658,0.41651163
-0.6940256,0.36553968,0.33313816,0.41860907
-0.6476024,0.30767992,0.34353003,0.41582831
-0.59045399,0.20753309,0.3565307,0.40542261
-0.57937073,0.23359022,0.3590774,0.41440601
-0.5598239,0.16462169,0.36358821,0.4024656
-0.56887549,0.17151942,0.36149634,0.40194774
-0.61285574,0.19398278,0.35140804,0.39678647
-0.69765586,0.4154439,0.33233216,0.42991157
-0.70342067,0.43669093,0.33105426,0.43371011
-0.77716755,0.34259885,0.31493067,0.3930359
-0.74915589,0.40809301,0.32100526,0.41555131
-0.71964034,0.50031969,0.32747219,0.44538857
-0.72890626,0.3910177,0.32543479,0.41632246
-0.81423501,0.50333695,0.30698877,0.42289555
-0.80815325,0.4840182,0.30828417,0.41966833
-0.62460918,0.2138376,0.34873389,0.39872712
-0.63621953,0.19662852,0.34610162,0.39183843
-0.63888814,0.20227618,0.34549792,0.39254857
-0.57306439,0.24869996,0.36053003,0.41961247
-0.76894073,0.3585377,0.31670829,0.39881549
-0.67102918,0.30306558,0.33826643,0.40903318
-0.66539898,0.32430603,0.33952785,0.41554401
-0.70326978,0.34820392,0.33108767,0.4121545
-0.66245414,0.32195454,0.34018854,0.41568812
-0.67758484,0.28796283,0.33680055,0.4038083
-0.68540417,0.27297143,0.33505622,0.39832894
-0.63537132,0.27644066,0.34629361,0.41121845
-0.72038779,0.40321254,0.3273076,0.42136432
-0.73911814,0.3836823,0.32319701,0.41206487
-0.62020185,0.26107389,0.34973555,0.41117068
-0.64427481,0.23487941,0.34428085,0.3990571
-0.61177273,0.29695896,0.35165492,0.42194019
-0.71138829,0.3090718,0.32929215,0.40075591
-0.64655942,0.34821173,0.34376528,0.42596145
-0.68089625,0.21233499,0.3360613,0.38495683
-0.63304615,0.36489156,0.34682015,0.4333602
-0.68354081,0.24376459,0.33547149,0.39179429
-0.68509413,0.42321757,0.3351253,0.43490246
-0.70021409,0.32400794,0.33176476,0.40704225
-0.68756164,0.35672027,0.33457572,0.41803592
-0.64850848,0.2595544,0.34332573,0.40396911
-0.66200344,0.32415454,0.34028971,0.4163321
-0.68136811,0.3030969,0.33595602,0.40654393
-0.68622429,0.30865816,0.33487352,0.40671405
-0.73247366,0.38353349,0.32465213,0.41363945
-0.67478713,0.42276222,0.33742575,0.43732516
-0.75364553,0.32921627,0.32002748,0.39545736
-0.73723491,0.39516326,0.32360909,0.41530634
-0.67501302,0.27016223,0.33737525,0.40014744
-0.60283224,0.20294196,0.35369599,0.4013387
-0.60671718,0.2655391,0.35280842,0.41552334
-0.65858256,0.30306371,0.34105809,0.41204476
-0.63918316,0.28995197,0.34543121,0.41356887
-0.67986794,0.33351735,0.33629078,0.41426767
-0.72952278,0.31472955,0.32529946,0.39776335
-0.75643861,0.3969377,0.31941998,0.41108039
-0.78080865,0.34225752,0.31414563,0.39208626
-0.77160055,0.38121185,0.31613298,0.40362373
-0.66577075,0.34204582,0.33944449,0.41976822
-0.72942015,0.33526946,0.32532199,0.40271851
-0.69584047,0.3790127,0.33273509,0.42144904
-0.70077185,0.32757046,0.33164112,0.40776768
-0.67868499,0.33249059,0.33655486,0.41430557
-0.64932259,0.28576136,0.34314221,0.41009777
-0.66483597,0.31045021,0.33965412,0.41231929
-0.64645598,0.31236042,0.34378862,0.41724444
-0.69680286,0.32149446,0.33252146,0.40725895
-0.68982446,0.29513728,0.33407212,0.40258947
-0.63177591,0.30267485,0.34710796,0.41845937
-0.69596918,0.33784575,0.33270652,0.41141391
-0.65937149,0.3153327,0.34088081,0.41482874
-0.71204807,0.29729605,0.32914645,0.39777322
-0.71003879,0.33803308,0.32959027,0.40805646
-0.70860601,0.39836771,0.32990693,0.42305657
-0.61162689,0.25768069,0.35168817,0.41242581
-0.5980447,0.18864761,0.35479116,0.3990567
-0.66772967,0.33288203,0.33900539,0.41706159
-0.74299495,0.30982317,0.32234958,0.39336919
-0.69950098,0.33655809,0.33192288,0.41024736
-0.66427398,0.32092628,0.33978018,0.41499651
-0.62830498,0.33753201,0.34789498,0.42781464
-0.69052585,0.2695199,0.33391611,0.39627606
-0.67681944,0.45463788,0.33697154,0.44468199
-0.67377852,0.34847698,0.33765128,0.41938427
-0.69484902,0.32889372,0.33295526,0.40951873
-0.70415687,0.40262915,0.33089124,0.42518406
-0.72781294,0.36850108,0.32567485,0.41112615
-0.64545899,0.30815164,0.34401357,0.4164637
-0.64925853,0.26270843,0.34315664,0.40454807
-0.6478382,0.2664649,0.34347686,0.40579572
-0.70589643,0.3482328,0.33050621,0.41152525
-0.6154047,0.25853409,0.3508273,0.41171731
-0.63740621,0.33611754,0.3458331,0.42524249
-0.63130479,0.26374749,0.34721474,0.4091314
-0.6774091,0.29725996,0.33683981,0.40609093
-0.72402001,0.36358215,0.32650836,0.41085358
-0.65617747,0.30010115,0.34159881,0.41190971
-0.68766621000000006,0.29302766,0.33455244,0.40260117
-0.63833543,0.38044011,0.34562291,0.43588116
-0.70972792,0.32853642,0.32965896,0.40583955
-0.67107361,0.36638415,0.33825648,0.42441151
-0.61154271,0.27804086,0.35170736,0.41738881
-0.73012387,0.33225165,0.32516755,0.40182367
-0.65230238,0.35079644,0.34247088999999997,0.42518938
-0.65862326,0.34822309,0.34104895,0.42301706
-0.61710753,0.29185354,0.35043958,0.41939585
-0.70774095,0.25629894,0.3300982,0.38901797
-0.68670095,0.32326741,0.33476736,0.41012866
-0.63983645,0.30814352,0.34528351,0.41782876
-0.63776259,0.33403931,0.34575248,0.42464755
-0.73811993,0.34425556,0.3234154,0.40278738
-0.66838443,0.32537679,0.33885869,0.41507907
-0.66592085,0.32651532,0.33941083,0.41595389
-0.68299171,0.3678026,0.33559391,0.42184864
-0.72397734,0.36986028,0.32651775,0.4123844
-0.76126449,0.46258742,0.31837179,0.42588092
-0.76108024,0.47192051,0.31841178,0.42820959
-0.78567507,0.44895028,0.31309807,0.41660528
-0.76066823,0.54377174,0.3185012,0.44598746
-0.72356342,0.28691592,0.32660878,0.39254009
-0.6521181,0.32517475,0.34251239,0.41898454
-0.63212636,0.20410468,0.34702855,0.39459884
-0.58938878,0.19313629,0.35677511,0.40221305
-0.58972681,0.21404484,0.35669754,0.40716878
-0.56711736,0.25520911,0.36190224,0.42264903
-0.60884978,0.24986933,0.35232162,0.41120639
-0.66958017,0.29689647,0.33859086,0.40789271
-0.63765287,0.28855396,0.3457773,0.41360095
-0.63455194,0.28891591,0.34647912,0.41444107
-0.76738026,0.42158812,0.31704608,0.41440319
-0.73069185,0.48723934,0.32504292,0.43943571
-0.74202844,0.4730692,0.32256074,0.43316262
-0.79819179,0.38705991,0.31041244,0.39864075
-0.7981775,0.39543656,0.3104155,0.40065398
-0.59867281,0.31050304,0.35464739,0.428452
-0.61589669,0.30094161,0.35071526,0.42190572
-0.6210173,0.28579041,0.34955012,0.41696939
-0.6942178,0.35910795,0.33309546,0.41699784
-0.70776948,0.27533508,0.33009189,0.39354517
-0.57764205,0.20710314,0.35947534,0.40841081
-0.58840096,0.23593907,0.35700183,0.41278555
-0.61921954,0.22153812,0.34995898,0.40186953
-0.60630123,0.27684569,0.3529034,0.4183731
-0.70248079,0.30213251,0.33126244,0.40122867
-0.6295033,0.31677616,0.34762317,0.42244922
-0.63187846,0.31241055,0.34708473,0.42080543
-0.66501593,0.24290872,0.33961376,0.39601263
-0.69058652,0.27110845,0.33390261,0.39664165
-0.65430579,0.2761539,0.34201989,0.40657272
-0.65574275,0.28698455,0.34169659,0.40884112
-0.74167533,0.42393118,0.3226379,0.42122561
-0.75725822,0.43644962,0.31924183,0.4204787
-0.60235805,0.3095162,0.35380439,0.42730828
-0.60981482,0.31217419,0.35210144,0.42613435
-0.6771599,0.35527278,0.33689548,0.42021591
-0.61692957,0.33402336,0.35048009,0.42974142
-0.70192603,0.34494287,0.33138534,0.41169005
-0.65888057,0.25581663,0.34099112,0.40057642
-0.5846544,0.24094598,0.35786232,0.41490894
-0.58956279,0.23693387,0.35673518,0.41274506
-0.62141811,0.21247773,0.34945899,0.39916623
-0.59665864,0.25898105,0.35510852,0.41637373
-0.7021229,0.31924361,0.33134172,0.40543263
-0.66596863,0.34264799,0.33940012,0.4198667
-0.72057731,0.33111053,0.32726587,0.40384567
-0.66162607,0.36022933,0.34037443,0.42521607
-0.68812563,0.34973676,0.33445017,0.41620089
-0.6441661,0.36883871,0.34430539,0.4315997
-0.64838806,0.28992792,0.34335288,0.41133237
-0.68370312,0.35264235,0.33543531,0.41798254
-0.64844666,0.2681574,0.34333966,0.40605713
-0.69877699,0.28553646,0.33208344,0.39813536
-0.67741562,0.2810245,0.33683835,0.40217972
-0.67823192,0.36269559,0.33665603,0.42176396
-0.70331772,0.38384533,0.33107706,0.42080434
-0.68024466,0.30745613,0.3362067,0.40786739
-0.68874737,0.26824074,0.33431179,0.39639552
-0.61550819,0.26250752,0.35080373,0.41265496
-0.68703795,0.31567282,0.33469232,0.4082112
-0.68595005,0.27621679,0.33493461,0.39897608
-0.69699115,0.26122657,0.33247967,0.39275064
-0.67935833,0.41295163,0.33640453,0.43378946
-0.67054265,0.31143248,0.33837534,0.41117498
-0.69969174,0.35271972,0.33188058,0.41411689
-0.75864779,0.37586699,0.31893992,0.40545638
-0.69461354,0.37040454,0.33300755,0.41965033
-0.74958667,0.3844403,0.32091137,0.40971435
-0.75102618,0.38254821,0.32059774,0.40890885
-0.74200951,0.37171557,0.32256488,0.40847
-0.73154828,0.38725061,0.32485506,0.4147659
-0.73375339,0.36648806,0.32437161,0.40920198
-0.71895847,0.35878582999999997,0.32762238,0.41091777
-0.73123252,0.29275406,0.32492432,0.39210358
-0.68111391,0.33807834,0.33601274,0.41507229
-0.61865304,0.2918315,0.35008786,0.41901419
-0.7115554,0.32536438,0.32925525,0.40463457
-0.65218282,0.3393951,0.34249781,0.42243443
-0.66096066,0.25699875,0.34052385,0.40036082
-0.61511174,0.31141104,0.35089403,0.42465307
-0.66535545,0.28648356,0.33953761,0.40639901
-0.67758409,0.371923,0.33680072,0.42417417
-0.67990772,0.34563837,0.3362819,0.41720219
-0.72782511,0.35629356,0.32567217,0.408171
-0.7071594,0.39693717,0.33022681,0.4230605
-0.70543524,0.38627945,0.33060827,0.4208815
-0.67148073,0.34399249,0.33816536,0.4188519
-0.75963432,0.40163134,0.31872566,0.41144307
-0.72557132,0.44281969,0.32616732,0.42977931
-0.71999801,0.43273631,0.32739342,0.42867438
-0.71696973,0.44367123,0.32806062,0.4320975
-0.62500894,0.20184616,0.34864311,0.39576017
-0.71502407,0.42569116,0.32848966,0.42816719
-0.72478315,0.33821021,0.32634057,0.40454257
-0.68119991,0.38435481,0.33599355,0.4263289
-0.70282333,0.35784381,0.33118656,0.4146004
-0.6992115,0.33582906,0.33198707,0.41014102
-0.68289197,0.2799854,0.33561615,0.40061421
-0.64233231,0.43253715,0.34471951,0.44774274
-0.64128471,0.37863819,0.34495619,0.43471325
-0.66191355,0.27011477,0.34030989,0.40328435
-0.66882923,0.34316936,0.33875905,0.41929702
-0.68793464,0.35109673,0.33449268,0.41657779
-0.67113284,0.3385057,0.33824322,0.41760154
-0.66201117,0.34443986,0.34028798,0.42126775
-0.68030353,0.32412394,0.33619356,0.41188469
-0.60144256,0.26869781,0.35401373,0.41757293
-0.68972491,0.26495089,0.33409427,0.39537493
-0.68972491,0.26495089,0.33409427,0.39537493
-0.70349736,0.30697297,0.33103727,0.40214768
-0.67113184,0.30400196,0.33824345,0.40923472
-0.67952365,0.28205689,0.33636763,0.40192113
-0.6630189,0.36681188,0.34006178,0.42648497
-0.71819775,0.39888669,0.32778997,0.42084366
-0.72998537,0.3954548,0.32519794,0.41713868
-0.72071579,0.43629322,0.32723538,0.42936986
-0.67623353,0.27043921,0.33710246,0.39992099
-0.64259777,0.29190797,0.34465955,0.41321516
-0.61085562,0.26993638,0.35186404,0.4155862
-0.62978357,0.21957424,0.34755961,0.39886193
-0.76332582,0.42229773,0.31792463,0.41555976
-0.71557472,0.42512303,0.3283682,0.42789329
-0.67799417,0.33290905,0.33670913,0.41457477
-0.66707508,0.3268811,0.33915209,0.41576236
-0.62624188,0.30217505,0.34836317,0.41968495
-0.67228324,0.29975801,0.33798577,0.40793098
-0.66988692,0.30220481,0.33852216,0.40910123
-0.64714388,0.29654311,0.34363344,0.41323674
-0.66774144,0.32893882,0.33900276,0.41610037
-0.67997882,0.31533668,0.33626603,0.4098363
-0.63055013,0.2715141,0.34738581,0.41119294
-0.61588373,0.22854195,0.35071821,0.40435737
-0.60442885,0.27648623,0.3533311,0.4187413
-0.64135047,0.2265498,0.34494133,0.39776157
-0.63715653,0.31670931,0.34588959,0.42056676
-0.69856823,0.25369656,0.33212975,0.39058076
-0.66016486,0.33929698,0.34070258,0.42046425
-0.68464118,0.37175318,0.33522623,0.42240997
-0.72730855,0.29087717,0.32578563,0.39259163
-0.71381613,0.2994825,0.32875616,0.39787345
-0.70281196,0.39226404,0.33118907,0.422981
-0.69636207,0.38948585,0.3326193,0.4238774
-0.6712811,0.32624888,0.33821004,0.41458761
-0.71589021,0.30624259,0.32829863,0.39899662
-0.69220086,0.27477721,0.33354366,0.39713341
-0.67450036,0.30743432,0.33748987,0.40925016
-0.64710549,0.29513403,0.3436421,0.41290443
-0.65488008,0.28783857,0.34189067,0.40925609
-0.62889567,0.30273487,0.34776098,0.41917505
-0.67122155,0.31127877,0.33822337,0.41097342
-0.65044934,0.30324301,0.34288829,0.41406004
-0.67652333,0.32276064,0.3370377,0.41247028
-0.63551516,0.2675566,0.34626105,0.4090344
-0.66860441,0.27218018,0.33880941,0.40217176
-0.63774911,0.27659903,0.34575553,0.41068119
-0.71847387,0.29657379,0.32772914,0.39606217
-0.70428896,0.30119107,0.330862,0.40056827
-0.60780394,0.23551708,0.35256031,0.40798855
-0.60861667,0.22498633,0.35237482,0.4052516
-0.66593402,0.20562281,0.33940788,0.386912
-0.65319576,0.39972713,0.34226974,0.43696994
-0.66612793,0.25657134,0.3393644,0.39901845
-0.6631459,0.34508208,0.34003328,0.42114768
-0.65682859,0.30038533,0.34145238,0.41182082
-0.68543041,0.31421091,0.33505037,0.40824638
-0.69204363,0.36997091,0.33357861,0.4201707
-0.64827921,0.25703177,0.34337742,0.40341704
-0.63159978,0.25915841,0.34714788,0.40795123
-0.60078389,0.20873008,0.35416437,0.40322298
-0.67255589,0.28722933,0.33792477,0.40484284
-0.63438652,0.26631923,0.34651657,0.40900811
