alpha,beta,p_stay_noreward,p_stay_reward
-0.97279337,0.83343296,0.27432408,0.46521618
-0.98683407,0.86588376,0.27153786,0.46979923
-0.93425538,0.85379356,0.28206219,0.47989539
-1.0052353,0.90249833,0.26791334,0.47433833
-1.0027885,0.89756227,0.26839353,0.4737177
-0.93545722,0.86343388,0.28181888,0.48200194
-1.0199994,0.90677022,0.26502752,0.47172292
-0.9227491,0.81807305,0.28439808,0.47385486
-0.97303267,0.87208619,0.27427644,0.47478479
-0.96819676,0.84261966,0.27524007,0.46864692
-0.95732726,0.86563653,0.27741364,0.47709337
-0.95094889,0.82449865,0.27869403,0.46842949
-0.9442012,0.85814545,0.2800525,0.47849933
-0.90291845,0.76835999,0.28845112,0.46641105
-0.83565787,0.80916954,0.30245007,0.49337831
-0.95366576,0.78432416,0.27814821,0.45776548
-0.97842478,0.86763664,0.27320445,0.47233126
-0.92169503,0.82728283,0.28461265,0.47641447
-0.93059253,0.81737975,0.28280452,0.471727
-0.92054909,0.81444671,0.28484603,0.47349926
-0.95766737,0.77809552,0.27734547,0.45522728
-0.92645481,0.78501364,0.28364451,0.46469854
-0.92780823,0.81090329,0.28336959,0.470807
-0.96908308,0.89419574,0.2750633,0.48128691
-0.96901067,0.90262403,0.27507774,0.48340943
-0.97636667,0.90599348,0.27361331,0.48241396
-1.0148003,0.96702734,0.26604147,0.48805903
-1.0355983,0.90993488,0.2620002,0.46862543
-1.025086,0.8939242,0.26403789,0.46725647
-1.0196165,0.9006783,0.26510211,0.47030046
-0.98393433,0.92229153,0.27211183,0.48459418
-0.99716516,0.88053994,0.26949915,0.4708767
-0.93274483,0.83705072,0.28236818,0.47609471
-0.95806833,0.84055489,0.27726511,0.4706554
-0.97318608,0.87681728,0.2742459,0.47592643
-0.95408613,0.86332333000000006,0.27806381,0.47732487
-0.94325702,0.79512222,0.28024291,0.46303387
-0.94325702,0.79512222,0.28024291,0.46303387
-0.89439734,0.7627171,0.2902032,0.46712743
-0.89439734,0.7627171,0.2902032,0.46712743
-1.0032122,0.90820835,0.26831034,0.4762669
-0.98770692,0.90371954,0.27136524,0.47901549
-0.99318755,0.93537982,0.27028294,0.48555209
-0.96167937,0.92622076,0.27654208,0.49113628
-1.0070498,0.87864273,0.26755761,0.46794228
-1.0148499,0.87280551,0.2660318,0.46454849
-0.98604292,0.86533511,0.27169438,0.46985964
-0.99373521,0.94969118,0.27017494,0.48899077
-0.99518092,0.89636844,0.26988996,0.47531696
-0.96689287,0.85898661,0.27550025,0.47304958
-0.96158799,0.85612468,0.27656037,0.47365858
-0.9529537,0.7975209,0.2782912,0.46121984
-0.90621735,0.81354415,0.28777451,0.47684827
-0.92354125,0.8434445,0.28423689,0.47998651
-0.95720119,0.84618129,0.27743891,0.4722735
-0.93715601,0.89156907,0.28147517,0.48860524
-0.97632593,0.8395649,0.27362141,0.46586293
-0.97458418,0.88516544,0.27396772,0.4776602
-0.97808407,0.90567927,0.27327211,0.4819067
-0.97784447,0.90943588,0.2733197,0.48290452
-0.97079306,0.8737468,0.27472246,0.47575746
-0.99454473,0.93244543,0.27001534,0.48448016
-1.0306902,0.93914566,0.26295032,0.47712984
-1.0203424,0.93678579,0.2649607,0.47912299
-0.97709684,0.87357917,0.27346821,0.47414367
-0.98326093,0.88929969,0.27224522,0.47652696
-0.98219591,0.8951436,0.27245628,0.47825065
-1.0100179,0.92679048,0.26697635,0.47920516
-0.9844309,0.9001972,0.27201348,0.47895402
-1.0103907,0.85025252,0.2669034,0.46005079
-0.8974819,0.84315042,0.28956824,0.48642047
-0.91296243,0.79731425,0.28639401,0.47112013
-0.87507543,0.7705064,0.29419931,0.47388154
-0.91432702,0.83061274,0.28611521,0.47908365
-0.91892019,0.82176343,0.28517796,0.4757299
-0.96789532,0.81345108,0.27530021,0.46146551
-0.98240041,0.79985497,0.27241575,0.45448995
-0.96631607,0.82911907,0.2756154,0.46575445
-0.95242601,0.82554432,0.27839719,0.46832207
-0.9744631,0.82250435,0.27399181,0.46208325
-0.9744631,0.82250435,0.27399181,0.46208325
-0.97806732,0.91148631,0.27327544,0.4833609
-0.92468685,0.90230578,0.28400388,0.49440497
-0.94415367,0.91725358,0.28006208,0.49327538
-0.95059137,0.79995678,0.27876591,0.4624124
-0.88090299,0.81356098,0.29299069,0.48317086
-0.96327855,0.80185562,0.27622225,0.45973167
-0.98842484,0.85734403,0.27122331,0.46727664
-0.8910705,0.85374801,0.29088896,0.49067046
-0.96540255,0.87694594,0.27579782,0.47790026
-0.99177598,0.89949867,0.27056143,0.47694703
-0.93543985,0.83749915,0.28182239,0.47553438
-0.9663425,0.88981957,0.27561012,0.4808786
-0.95464588,0.81873989,0.27795146,0.4660757
-0.88478557,0.78645874,0.29218707,0.47543808
-0.95598905,0.80369953,0.27768197,0.46200103
-0.9571495,0.81378067,0.27744928,0.46421906
-0.96706387,0.79745998,0.27546612,0.45770038
-0.9580452,0.81766843,0.27726975,0.46496333
-0.92904653,0.82190768,0.28311819,0.47324088
-0.90161616,0.82796924,0.28871849,0.48159659
-0.92955102,0.77670143,0.28301581,0.46186183
-0.94608883,0.84900833,0.27967207,0.47574892
-0.96525977,0.84431593,0.27582634,0.46980084
-0.97778082,0.94868076,0.27333234,0.4927255
-1.0207163,0.91774774,0.2648879,0.47428059
-0.96752128,0.92825131,0.27537484,0.49018377
-0.88292916,0.79815159,0.29257115,0.47881829
-0.88472442,0.75449645,0.29219972,0.46748894
-0.92957348,0.80842203,0.28301125,0.46974913
-0.98953213,0.87216327,0.2710045,0.47069142
-0.95693878,0.87172018,0.27749152,0.47870823
-0.96481899,0.8672852,0.27591439,0.47563587
-0.91024796,0.79909436,0.2869491,0.47224017
-0.9010086,0.76293164,0.28884327,0.4655355
-0.99564445,0.85922454,0.26979863,0.46594781
-0.93994133,0.87633385,0.28091219,0.48410349
-0.92099683,0.88803046,0.28475483,0.49175915
-0.93283129,0.84719493,0.28235066,0.47860398
-0.97513221,0.76247048,0.27385873,0.44703403
-0.95534317,0.79223155,0.27781154,0.45931226000000003
-0.90485749,0.85805922,0.28805331,0.48830257
-0.95781573,0.86135514,0.27731574,0.47590353
-0.89991387,0.79949163,0.2890682,0.47491552
-0.89264038,0.77686777,0.29056525,0.47108913
-0.92956332,0.83887088,0.28301332,0.47734242
-0.90424185,0.79787444,0.28817958,0.47343319
-0.87270859,0.74126432,0.29469101,0.46718616
-0.9267014,0.71040566,0.28359441,0.4461359
-0.92476741,0.74173616,0.2839875,0.4543695
-0.93780757,0.73612743,0.28134342,0.44975018
-0.94000163,0.73753302,0.28090001,0.44955506
-0.89228133,0.77510831,0.29063926,0.47074021
-0.90955897,0.79916389,0.28709009,0.47242922
-0.91052842,0.7552675,0.28689172,0.46126256
-0.88315988,0.85288444,0.2925234,0.49243172
-0.89183348,0.84764198,0.29073161,0.48895392
-0.90936696,0.82403046,0.28712939,0.47867881
-0.90936696,0.82403046,0.28712939,0.47867881
-0.97361228,0.79908584,0.27416108,0.4564788
-0.96481441,0.81264329,0.27591531,0.46203046
-0.88297803,0.83271118,0.29256104,0.48743593
-0.90191168,0.82934526,0.2886578,0.48186635
-0.93944831,0.74592456,0.28101179,0.45176949
-0.9263877,0.7445846,0.28365815,0.454674
-0.93619341,0.78202279,0.2816699,0.46153351
-0.88790767,0.75936631,0.2915418,0.46790883
-0.95595059,0.85665626,0.27768969,0.47519679
-0.92041845,0.84976119,0.28487264,0.48234303
-1.0114602,0.86161501,0.26669418,0.46260863
-1.0290969,0.9476352,0.26325922,0.47964582
-1.0086475,0.92571047,0.26724462,0.47927762
-1.0146537,0.92269796,0.2660701,0.47702725
-0.98718359,0.93987042,0.27146873,0.48817391
-1.0274545,0.91787929,0.2635779,0.47263358
-1.0331976,0.93436696,0.26246465,0.47531243
-0.93876391,0.85714062,0.28115009,0.4796055
-0.94429193,0.77730925,0.28003421,0.45835106
-0.94429193,0.77730925,0.28003421,0.45835106
-0.86972797,0.81614202,0.29531091,0.48660672
-0.85877877,0.7591231,0.29759456,0.47510668
-0.89319342,0.73740525,0.29045126,0.46113154
-0.9087722,0.70761431,0.28725115,0.44987942
-0.92739829,0.72033383,0.28345284,0.44841805
-0.88605004,0.80240042,0.29192563,0.47909978
-0.98844078,0.83700146,0.27122016,0.46221236
-0.96504554,0.88311802,0.27586913,0.47952957
-0.94138494,0.87061875,0.28062068,0.48231583
-0.88137761,0.73143231,0.29289239,0.46258375
-0.85382184,0.73868893,0.29863175,0.47124853
-0.92798143,0.78358572,0.28333442,0.46396366
-0.96429172,0.8430466,0.27601974,0.4697258
-0.98834637,0.85399969,0.27123882,0.46646376
-0.89550106,0.83962906,0.28997591,0.48603563
-0.94114711,0.77661949,0.28066869,0.45896063
-0.92336664,0.86112694,0.28427241,0.48444509
-0.91983697,0.87509413,0.28499111,0.48881615
-0.92999481,0.84071814,0.28292577,0.47769564
-0.93292014,0.83685835,0.28233266,0.476003
-0.93434754,0.8382512,0.28204352,0.47599438
-0.9011702,0.82429538,0.28881008,0.48079075
-0.97281538,0.82708821,0.27431969,0.46363254
-0.98183635,0.87694351,0.27252756,0.47380081
-0.9809018,0.88283953,0.27271288,0.47550406
-1.0032391,0.88608299,0.26830506,0.47074443
-0.98057525,0.94584817,0.27277766,0.4913191
-0.97346431,1.0086469,0.27419053,0.50879473
-0.96890035,0.98814721,0.27509974,0.50481157
-0.99400864,0.81600054,0.27012102,0.45561511
-0.94557684,0.86519246,0.27977523,0.47991472
-0.92519652,0.80966548,0.28390025,0.47114932
-0.93194577,0.79654964,0.28253013,0.46620259
-0.93987344,0.78353104,0.28092591,0.46099382
-0.90359423,0.79659923,0.28831244,0.47327674
-0.84275727,0.70504703,0.30095439,0.46562674
-0.89637159,0.8446593,0.28979671,0.48707481
-0.8682559,0.80665877,0.29561734,0.48460558
-0.88806645,0.8015194,0.29150901,0.47837673000000003
-0.91244549,0.75072484,0.28649968,0.45965773
-0.87610486,0.82419966,0.2939856,0.48702661
-0.9107482,0.81243576,0.28684676,0.47544167
-0.9107482,0.81243576,0.28684676,0.47544167
-0.93674789,0.82117072,0.28155772,0.47113783
-0.90119586,0.78005108,0.28880481,0.46975079
-0.90166072,0.7672763,0.28870934,0.46645437
-0.94202305,0.76546048,0.28049188,0.45597367
-0.98277658,0.82120896,0.2723412,0.45969573
-0.87689921,0.80977732,0.29382075,0.48322582
-0.94807866,0.80905778,0.27927138,0.46530065
-0.97028078,0.88902236,0.27482454,0.47969656
-0.93815297,0.85028841,0.28127358,0.47804798
-0.92859242,0.85742623,0.28321037,0.48221596
-0.94507883,0.82594742,0.27987558,0.47025232
-0.91536418,0.8180986,0.28590342,0.47570276
-0.9503205,0.8159999,0.27882037,0.46647025
-0.97403186,0.84588444,0.2740776,0.46800691
-0.91922917,0.83677919,0.28511498,0.47939917
-0.90556906,0.85528857,0.2879074,0.48743252
-0.95288684,0.8297353,0.27830463,0.46925097
-0.91222361,0.81874548,0.28654503,0.47664747
-1.0011526,0.90345899,0.26871487,0.47559601
-1.0097621,0.90666649,0.26702641,0.47424891
-1.0056785,0.90956737,0.26782643,0.4759907
-1.0165794,0.92907853,0.26569422,0.47813873
-1.0181641,0.9382872,0.26538517,0.48004139
-0.9395379,0.8607656,0.28099369,0.4803171
-0.96484873,0.79647923,0.27590845,0.45800678
-0.98899537,0.97669235,0.27111056,0.49692428
-1.0242487,0.92820672,0.26420064,0.47600795
-1.0024798,0.85060694,0.26845414,0.4621046
-0.93630308,0.75753189,0.28164771,0.45542585
-0.94202577,0.81822808,0.28049133,0.46909004
-0.90640415,0.86374553,0.28773622,0.48933696
-0.99946403,0.83936595,0.26904681,0.46006075
-0.98221238,0.91554673,0.27245302,0.48333976
-0.98529305,0.91145228,0.27184279,0.48154819
-0.98834003,0.90680538,0.27124008,0.47962762
-0.9879905,0.910744,0.27130917,0.48069797
-0.92639854,0.8431639,0.28365594,0.47920334
-0.97246823,0.86914617,0.27438881,0.47419244
-0.92677308,0.7971319,0.28357985,0.46763502
-0.99376184,0.876124,0.27016968,0.47062441
-0.95556444,0.82695237,0.27776715,0.46789123
-0.9691939,0.88533215,0.2750412,0.47904684
-0.97056234,0.89229567,0.27476843,0.48044331
-0.9295563,0.86136988,0.28301474,0.48296
-0.93615153,0.80334602,0.28167837,0.46684733
-0.89550685,0.78833223,0.28997472,0.47323196
-0.90506971,0.79858003,0.28800979,0.47340271
-0.95578743,0.83326457,0.27772241,0.46940755
-0.95998326,0.87198407,0.27688155,0.47801439
-1.0536662,0.98471752,0.25852172,0.48276966
-1.0545209,0.99609545,0.25835791,0.4853978
-1.0038087,0.91990952,0.26819324,0.47903749
-0.89261997,0.74115332,0.29056945,0.46220557
-0.86136076,0.76126863,0.29705512,0.47499784
-0.95346722,0.79693494,0.27818807,0.46094664
-0.94989038,0.8562549,0.27890687,0.47660822
-0.91369397,0.79591018,0.28624453,0.47058805
-0.92816,0.82729264,0.28329816,0.47480452
-0.92651637,0.85072552,0.283632,0.48106135
-0.93730234,0.84145957,0.28144558,0.47605763
-0.94518939,0.81534779,0.2798533,0.46758513
-0.89414326,0.74535645,0.29025554,0.46287177
-0.92120072,0.85621396,0.2847133,0.48375902
-0.94662934,0.8091666,0.27956319,0.46568833
-0.91895924,0.81626326,0.28517,0.47434855
-0.99257126,0.8958075,0.2704045,0.47582792
-0.97008892,0.85981237,0.27486278,0.47245877
-0.96226046,0.91021694,0.27642584,0.48699206
-0.98538454,0.88678894,0.27182468,0.47537105
-1.0324684,0.93965171,0.26260584,0.47681248
-0.89829029,0.76495882,0.28940197,0.46671643
-0.93641607,0.86685896,0.28162485,0.48261773
-0.92498494,0.74838569,0.28394327,0.45596458
-0.92430498,0.82336879,0.28408154,0.47478736
-0.95342819,0.83770755,0.27819591,0.47110208
-0.89957776,0.78215954,0.28913727,0.47067912
-0.94094566,0.85584923,0.28070936,0.47873872
-0.94906342,0.7772137,0.27907321,0.45714299
-0.90049321,0.84013859,0.28894915,0.48491592
-0.91483571,0.82716497,0.28601132,0.47809634
-0.96900224,0.85606258,0.27507942,0.47179506
-0.93932089,0.84206383,0.28103754,0.47570488
-0.96293923,0.86625129,0.2762901,0.47584683
-0.88921471,0.76766337,0.29127191,0.46964952
-0.91157182,0.80839616,0.2866783,0.47422894
-0.9473153,0.86533606,0.27942506,0.47951666
-0.94426141,0.89460223,0.28004036,0.48758776
-1.0552317,0.95165008,0.25822173,0.47412771
-0.97942482,0.90568547,0.27300593,0.48157351
-0.96429288,0.84386469,0.27601951,0.46992929
-0.8836953,0.79488391,0.29241261,0.47781173
-0.91592804,0.74516807,0.28578831,0.45741344
-0.91806427,0.79359034,0.28535248,0.46892163
-1.0060164,0.892766,0.26776017,0.47171762
-1.0445507,0.93530644,0.26027288,0.47271606
-1.0338274,0.92679578,0.26234275,0.4732676
-1.0023486,0.8460471,0.26847991,0.46100398
-1.0023486,0.8460471,0.26847991,0.46100398
-0.90373707,0.75321701,0.28828313,0.46244087
-0.87961244,0.79190902,0.2932581,0.47808819
-0.86624127,0.80759904,0.29603702,0.48534364
-0.91720734,0.73373102,0.28552726,0.45425917
-0.87252524,0.80111779,0.29472912,0.48215572
-0.87814553,0.7548127,0.29356222,0.46920582
-0.88872645,0.74872088,0.29137271,0.46505567
-0.91251487,0.80917351,0.28648549,0.47418763
-0.93476311,0.84979951,0.28195938,0.47877187
-0.9715463,0.82172627,0.2745724,0.46261489
-0.97735902,0.84968153,0.27341613,0.46812392
-0.96103379,0.91596179,0.27667126,0.48873391
-0.9648677,0.85153927,0.27590466,0.47169818
-0.94679835,0.86760593,0.27952915,0.48021223
-0.96476485,0.84560356,0.27592521,0.47024488
-0.91849004,0.84059761,0.28526566,0.48053673
-1.0345857,0.9324504,0.26219604,0.47448836
-0.96952316,0.95723569,0.27497556,0.49692817
-1.0088774,0.91536695,0.2671996,0.4766394
-1.0092441,0.93776384,0.2671278,0.48213753
-1.0148965,0.92990347,0.26602269,0.47876452
-0.98427288,0.89293834,0.27204477,0.47718223
-0.8817265,0.7912044,0.29282013,0.47738492
-0.9227139,0.78536343,0.28440524,0.46571626
-0.892569,0.79663514,0.29057996,0.47603491
-0.90271145,0.80625396,0.28849361,0.47590431
-0.94609254,0.8122519,0.27967132,0.4665897
-0.96165346,0.87457781,0.27654727,0.47824483
-0.99637888,0.82998802,0.26965397,0.45849799
-0.99609193,0.88765672,0.26971049,0.47291773
-0.99877953,0.9126993,0.26918145,0.47849322
-0.99251895,0.92552702,0.27041482,0.48325828
-0.99667729,0.80396786,0.26959521,0.45197119
-0.98871955,0.83828627,0.27116507,0.46246245
-0.98021751,0.94470622,0.27284863,0.49112311
-0.99428793,0.92013659,0.27006596,0.48147066
-0.98094362,0.86502798,0.27270459,0.47105349
-0.96496382,0.86457968,0.27588546,0.47492502
-0.89172587,0.78625708,0.2907538,0.47365722
-0.89134146,0.82044478,0.29083308,0.48228325
-0.89561645,0.80684295,0.28995215,0.47782119
-0.88025749,0.81903029,0.29312442,0.48469798
-0.89236782,0.79813041,0.29062143,0.47645807
-0.89728424,0.79209983,0.28960891,0.47372811
-0.89944683,0.77416045,0.28916419,0.46871931
-0.8674281,0.73061565,0.29578974,0.46585014
-0.8861832,0.77152307,0.29189811,0.47136633
-0.98835708,0.88297363,0.27123671,0.47367849
-0.93694919,0.85151948,0.281517,0.47865555
-0.95745798,0.83417703,0.27738744,0.46921874
-0.93747928,0.77973738,0.2814098,0.46064609
-0.93142901,0.81378096,0.28263489,0.47062187
-1.0157465,0.93418184,0.26585676,0.47962014
-0.9981322,0.86963471,0.26930881,0.46791976
-0.97086321,0.88677603,0.27470848,0.47899058
-0.98014517,0.86531547,0.27286298,0.47132408
-0.9930532,0.85833151,0.27030943,0.46637043
-0.99280282,0.85983764,0.27035882,0.46680759
-0.98589644,0.89700712,0.27172337,0.47779229
-0.99075693,0.85889326,0.2707626,0.46708177
-1.0305285,0.92123933,0.26298166,0.47270488
-1.0135747,0.90469286,0.26628086,0.4728064
-0.93755226,0.83656871,0.28139504,0.47477555
-0.94766258,0.83715463,0.27935514,0.47240109
-0.92063686,0.78512885,0.28482815,0.46617474
-0.90173778,0.78231562,0.28869351,0.47017989
-0.96182318,0.88199288,0.27651331,0.48005302
-0.98279372,0.90093082,0.2723378,0.4795457
-0.9808541,0.91017954,0.27272234,0.48233871
-0.95882595,0.83336609,0.27711332,0.46867611
-0.99168521,0.90155383,0.27057934,0.47748239
-0.99192104,0.90848712,0.2705328,0.47915361
-1.0050472,0.92466275,0.26795025,0.47991471
-1.0182009,0.9192045,0.26537799,0.47527109
-1.0451375,0.96107386,0.26015992,0.47899645
-1.0637582,0.99837398,0.25659192,0.48365977
-1.0392303,0.9766798,0.26129853,0.48436747
-1.0392303,0.9766798,0.26129853,0.48436747
-0.93593916,0.80481816,0.28172134,0.46726664
-0.93922946,0.81479699,0.28105601,0.46893196
-0.93390124,0.80815506,0.28213391,0.46860481
-0.89474415,0.7852056,0.29013177,0.47264271
-0.88701287,0.7926501,0.29172665,0.4764268
-0.89758452,0.76265416,0.28954713,0.4663185
-0.95997949,0.86841409,0.2768823,0.47712463
-1.0165178,0.89705312,0.26570625,0.47016931
-0.97894126,0.94060259,0.27310191,0.4904165
-0.99178925,0.85972406,0.27055881,0.46703161
-0.96385081,0.84176311,0.27610786,0.46951593
-0.92284955,0.84845878,0.28437763,0.48141088
-0.90451406,0.77115061,0.28812374,0.46670846
-0.90246433,0.74281528,0.28854434,0.46017229
-0.94919996,0.89417118,0.27904575,0.48624628
-0.95323864,0.85315987,0.27823397,0.47500117
-0.94303833,0.79802469,0.28028702,0.46380999
-0.93560289,0.86946721,0.28178939,0.4834721
-0.95731197,0.88575416,0.27741671,0.48211818
-0.94439783,0.87813124,0.28001286,0.48343941
-0.95366243,0.89169534,0.27814887,0.48451318
-0.98686198,0.86055549,0.27153234,0.46846529
-0.93402683,0.82657649,0.28210847,0.47316323
-0.92308877,0.78515283,0.28432895,0.46557059
-0.9758272,0.83993813,0.27372054,0.46607991
-0.94206254,0.871205,0.28048391,0.48229302
-0.94206254,0.871205,0.28048391,0.48229302
-0.96026916,0.8288856,0.27682431,0.46720128
-0.94350168,0.84299435,0.28019356,0.4748943
-0.90742843,0.83219411,0.28752635,0.48120029
-0.92737664,0.80174444,0.28345724,0.4686332
-0.93930354,0.88581498,0.28104105,0.48663105
-0.92822954,0.78584193,0.28328404,0.46446312
-0.87941252,0.75445804,0.29329953,0.46880196
-0.94826909,0.82207882,0.27923305,0.46849423
-0.96653991,0.86044982,0.27557071,0.47350233
-0.99969867,0.88794393,0.26900067,0.47209035
-0.98115514,0.89027195,0.27266264,0.47729483
-0.96301663,0.85023587,0.27627462,0.47183466
-0.93641434,0.8293141,0.2816252,0.4732505
-0.95154713,0.84537227,0.27857379,0.47348119
-0.89747187,0.79955908,0.28957031,0.47554134
-0.92798612,0.83241216,0.28333347,0.47612468
-0.9832841,0.84808586,0.27224063,0.46625183
-0.97979343,0.89021734,0.27293277,0.47762094
-0.95678942,0.87076383,0.27752147,0.47850685
-0.94686978,0.83478605,0.27951477,0.47200837
-0.92843961,0.85086137,0.28324139,0.48061516
-0.92004406,0.86315854,0.28494892,0.48578245
-0.92220031,0.75352017,0.28450978,0.45792967
-0.91100193,0.75770093,0.28679485,0.46174963
-0.94192963,0.86846445,0.28051073,0.48164196
-0.94526707,0.80889408,0.27983765,0.46595949
-0.94180256,0.81739261,0.28053638,0.46893757
-0.90880645,0.8264987,0.28724414,0.47943467
-0.9006186,0.73863399,0.28892339,0.45959216
-0.92775196,0.83517835,0.28338102,0.47687311
-0.98940793,0.83498204,0.27102904,0.46147007
-0.97234524,0.84153968,0.27441329,0.46734516
-0.95772502,0.85188104,0.27733392,0.47356368
-0.92638369,0.88978068,0.28365896,0.49085027
-0.8639313,0.79669259,0.29651864,0.48319665
-0.86364418,0.71236588,0.29657853,0.46225238
-0.86818431,0.72397389,0.29563225,0.46400975
-0.88197794,0.76498903,0.29276807,0.47078608
-0.90541831,0.76135015,0.28793831,0.46404513
-0.89029021,0.77824751,0.29104994,0.47201859
-0.89692843,0.71886581,0.28968211,0.45560159
-0.89528493,0.7076309,0.29002041,0.45322368
-0.89762955,0.71209427,0.28953787,0.45374878
-1.0016037,0.82263961,0.26862623,0.45537801
-0.95524147,0.89111593,0.27783194,0.48397411
-0.93782178,0.75690675,0.28134054,0.4548942
-0.89878754,0.89296661,0.28929972,0.49854477
-1.0351357,0.86604104,0.26208966,0.45782678
-1.0293066,0.88443804,0.26321856,0.46384608
-0.94526676,0.87331023,0.27983771,0.48201863
-0.94526676,0.87331023,0.27983771,0.48201863
-0.93839994,0.78875944,0.28122366,0.46265953
-0.91774189,0.82112395,0.28541822,0.47586429
-0.98749371,0.84080092,0.2714074,0.46339243
-0.99852092,0.82384155,0.26923233,0.45644086
-0.98887251,0.85025193,0.27113484,0.46540024
-0.97620137,0.87917456,0.27364617,0.47576231
-0.98334783,0.88428524,0.27222801,0.47525459
-0.9841623,0.89730987,0.27206667,0.47830053
-0.9841623,0.89730987,0.27206667,0.47830053
-0.96713364,0.88239955,0.2754522,0.47882914
-0.96903296,0.8004578,0.2750733,0.45795573
-0.9420493,0.89446783,0.28048658,0.48810688
-0.92188344,0.72828807,0.28457429,0.45175176
-0.89934236,0.82773276,0.28918566,0.48210525
-0.89544418,0.82579649,0.28998762,0.48259511
-0.92329083,0.85118891,0.28428784,0.48198233
-0.88800161,0.75773482,0.2915224,0.46747928
-0.89048755,0.75039652,0.29100922,0.46503441
-0.89919095,0.73125248,0.28921679,0.45811378
-0.86305439,0.80400093,0.29670159,0.48524092
-0.94568226,0.78541087,0.27975398,0.4600177
-0.94803487,0.89140542,0.2792802,0.48584642
-0.94955145,0.81576409,0.27897504,0.46660296
-0.93639794,0.86636708,0.28162852,0.48249944
-0.91674788,0.77807676,0.285621,0.46538767
-0.86976528,0.76204545,0.29530314,0.47309605
-0.88316776,0.73060208,0.29252177,0.46193239
-0.84773334,0.76521939,0.29990856,0.47938321
-0.89605137,0.78071763,0.28986262,0.47119848
-0.92317251,0.81969225,0.28431192,0.474153
-0.88850068,0.80405173,0.29141933,0.4789003
-0.90422185,0.80881871,0.28818368,0.47616729
-0.92356825,0.78782194,0.2842314,0.46611544
-0.94678314,0.87143015,0.27953222,0.48117065999999997
-0.94286658,0.76294829,0.28032167,0.45514137
-0.89884238,0.79304504,0.28928845,0.47357531
-0.96251693,0.8826737,0.27637455,0.48004979
-0.95640279,0.89491001,0.27759899,0.48463165
-0.95327559,0.81777022,0.27822655,0.4661754
-0.93984428,0.82674272,0.2809318,0.47175471
-0.95172398,0.83766149,0.27853825,0.47151525
-0.98188142,0.84894202,0.27251863,0.46681401
-0.97366393,0.86701844,0.27415081,0.47336387
-0.91200932,0.89493021,0.28658884,0.49573033
-0.85140154,0.77464112,0.29913894,0.48081931
-0.99685026,0.81794944,0.26956115,0.4553937
-0.94908798,0.91765178,0.27906827,0.4921416
-0.98593617,0.85620844,0.27171551,0.46761348
-0.94720305,0.85363449,0.27944766,0.47662491
-0.95351754,0.8514859,0.27817797,0.4745142
-0.93897682,0.82520659,0.28110707,0.47158808
-0.95197411,0.83236937,0.27848799,0.47013441
-0.9636838,0.84398122,0.27614124,0.47011004
-0.90672552,0.81954681,0.28767037,0.47821912
-0.88824574,0.80369049,0.29147198,0.47887377
-0.94837794,0.83349974,0.27921115,0.47131199
-0.905994,0.78857365,0.28782029,0.4706786
