"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","win_chance","device_type","blur_count","fullscreen_exit_count","failed_attention_checks","success","timeout","failed_images","failed_audio","failed_video","phase","rt","stimulus","response","question_order","view_history","trial_name","value","task","block_number","trial_number","choice_key","choice_location","choice_color","choice_key_oneback","choice_location_oneback","choice_color_oneback","unavailable_key","unavailable_location","unavailable_color","unavailable_key_oneback","unavailable_location_oneback","unavailable_color_oneback","reward_oneback","reward","total_score","total_score_oneback","coin_earned","coin_earned_oneback","is_choice_valid","is_timeout_reached"
"instructions","10","315782","0.0-8.0-0.0-0.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","223607","","","","[{""page_index"":0,""viewing_time"":33390},{""page_index"":1,""viewing_time"":35606},{""page_index"":2,""viewing_time"":20266},{""page_index"":3,""viewing_time"":17378},{""page_index"":4,""viewing_time"":22382},{""page_index"":5,""viewing_time"":23342},{""page_index"":6,""viewing_time"":17326},{""page_index"":7,""viewing_time"":23160},{""page_index"":8,""viewing_time"":21170},{""page_index"":9,""viewing_time"":9586}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","11","337767","0.0-8.0-0.0-1.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","21983","<div style=""max-width:640px; margin:0 auto; text-align:left;
                               font-family:sans-serif; color:white; padding:10px;"">
            <h3 style=""color:#3498db; text-align:center;"">Quick Reminder</h3>
            <ul style=""line-height:2.1; font-size:1.05em;"">
                <li>There are <strong>3 luck machines</strong>:
                    <span style=""color:#5599ff""><strong>Blue</strong></span> (&uarr; Up),
                    <span style=""color:#55cc55""><strong>Green</strong></span> (&larr; Left),
                    <span style=""color:#ff5555""><strong>Red</strong></span> (&rarr; Right)</li>
                <li>Each turn, <strong>2 machines are READY</strong> and 1 is
                    <strong>unavailable</strong> (shown as a colored outline)</li>
                <li>Press the corresponding arrow key to activate a READY machine</li>
                <li>Activating an <strong>unavailable</strong> machine: lose your turn + time penalty</li>
                <li>Activating a READY machine: <strong class=""win-text"">50% win +&pound;0.05</strong>
                    / <strong class=""lose-text"">50% lose &minus;&pound;0.05</strong></li>
                <li><strong>Time limit:</strong> 6 seconds per turn &mdash; don&rsquo;t miss your chance!</li>
                <li><strong>Goal:</strong> Quickly activate READY machines, avoid unavailable ones</li>
            </ul>
        </div>","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"survey-multi-choice","12","441439","0.0-8.0-0.0-2.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","103668","","{""q_total_machines"":""3"",""q_ready_machines"":""2"",""q_blue_key"":""↑ Up arrow key"",""q_red_key"":""→ Right arrow key"",""q_outcome"":""The red machine is unavailable. I will lose my turn and chance to win coins, and get a time penalty."",""q_ready_outcome"":""I will either win a coin (+0.05£) or lose a coin (−0.05£)."",""q_goal"":""My goal is to quickly activate available luck machines, avoiding unavailable machines. If I am lucky, I will get rewarded."",""q_win_rates"":""Red: 50% win rate — Blue: 50% win rate — Green: 50% win rate""}","[0,1,2,3,4,5,6,7]","","luck_game_quiz","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","449281","0.0-8.0-1.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","7839","
            <div style=""max-width: 600px; margin: 0 auto; text-align: center; font-family: sans-serif;"">
                <h2 style=""color: #3498db;"">Good job, you learned the instructions!</h2>
                <p>We will now move to a short <strong>training phase</strong> to get you familiar with the game.</p>
                <p>Your score will <strong>not</strong> be counted during training.</p>
                <br>
                <p><strong>Press Space to start training.</strong></p>
            </div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","14","449281","0.0-8.0-2.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","455293","0.0-8.0-3.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green-outline""></div><div class=""machine bottom-right red""></div></div></div></div>","null","","","","","gambling_choice","training","1","null","null","null","null","null","null","arrowleft","bottom-left","green","null","null","null","null","0","0","0","0","null","false","true"
"html-keyboard-response","16","456318","0.0-8.0-7.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","
            <div id=""score-counter""></div>
            <div class=""experiment-container"">
                <div class=""center-zone"">
                    <p class=""feedback-text"" style=""margin: 0;"">Too late!</p>
                </div>
            </div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","458376","0.0-8.0-9.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","2057","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red-outline""></div></div></div></div>","arrowleft","","","","","gambling_choice","training","2","arrowleft","bottom-left","green","null","null","null","arrowright","bottom-right","red","arrowleft","bottom-left","green","0","1","0","0","0.05","0","true","false"
"html-keyboard-response","18","458487","0.0-8.0-10.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red-outline""></div></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","458998","0.0-8.0-11.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","20","459999","0.0-8.0-12.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div>
                <div style=""position: absolute; z-index: 10; display: flex; flex-direction: column; align-items: center; justify-content: center;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-bottom: 20px; text-shadow: 2px 2px 4px #000;"">WIN</div>
                    <img src=""images/coin_reward.png"" class=""reward-img"" style=""background-color: black; border-radius: 50%;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-top: 20px; text-shadow: 2px 2px 4px #000;"">+0.05&pound;</div>
                </div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","461904","0.0-8.0-15.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","1904","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green-outline""></div><div class=""machine bottom-right red""></div></div></div></div>","arrowright","","","","","gambling_choice","training","3","arrowright","bottom-right","red","arrowleft","bottom-left","green","arrowleft","bottom-left","green","arrowright","bottom-right","red","1","1","0","0","0.05","0.05","true","false"
"html-keyboard-response","22","462012","0.0-8.0-16.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green-outline""></div><div class=""machine bottom-right red""></div></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","23","462516","0.0-8.0-17.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","463532","0.0-8.0-18.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div>
                <div style=""position: absolute; z-index: 10; display: flex; flex-direction: column; align-items: center; justify-content: center;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-bottom: 20px; text-shadow: 2px 2px 4px #000;"">WIN</div>
                    <img src=""images/coin_reward.png"" class=""reward-img"" style=""background-color: black; border-radius: 50%;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-top: 20px; text-shadow: 2px 2px 4px #000;"">+0.05&pound;</div>
                </div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","464972","0.0-8.0-21.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","1440","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue-outline""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red""></div></div></div></div>","arrowleft","","","","","gambling_choice","training","4","arrowleft","bottom-left","green","arrowright","bottom-right","red","arrowup","top-center","blue","arrowleft","bottom-left","green","1","0","0","0","-0.05","0.05","true","false"
"html-keyboard-response","26","465078","0.0-8.0-22.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue-outline""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red""></div></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","465585","0.0-8.0-23.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","28","466588","0.0-8.0-24.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div>
                <div style=""position: absolute; z-index: 10; display: flex; flex-direction: column; align-items: center; justify-content: center;"">
                    <div class=""lose-text"" style=""font-size: 48px; font-weight: bold; margin-bottom: 20px; text-shadow: 2px 2px 4px #000;"">LOSE</div>
                    <img src=""images/coin_no_reward.png"" class=""reward-img"" style=""background-color: black; border-radius: 50%;"">
                    <div class=""lose-text"" style=""font-size: 48px; font-weight: bold; margin-top: 20px; text-shadow: 2px 2px 4px #000;"">-0.05&pound;</div>
                </div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"call-function","29","466588","0.0-8.0-27.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","468400","0.0-8.0-28.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","1811","
            <div style=""max-width: 600px; margin: 0 auto; text-align: center; font-family: sans-serif;"">
                <h2 style=""color: #3498db;"">Training Complete</h2>
                <p>You will now start the real game.</p>
                <br>
                <p><strong>Press Space to begin.</strong></p>
            </div>"," ","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","31","470549","0.0-8.0-29.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","2148","<div id=""score-counter"">TOTAL SCORE: &pound;0.00</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red-outline""></div></div></div></div>","arrowleft","","","","","gambling_choice","1","1","arrowleft","bottom-left","green","arrowleft","bottom-left","green","arrowright","bottom-right","red","arrowup","top-center","blue","0","1","0.05","0","0.05","-0.05","true","false"
"html-keyboard-response","32","470651","0.0-8.0-30.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.00</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red-outline""></div></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","33","471167","0.0-8.0-31.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.00</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","34","472180","0.0-8.0-32.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.05</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div>
                <div style=""position: absolute; z-index: 10; display: flex; flex-direction: column; align-items: center; justify-content: center;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-bottom: 20px; text-shadow: 2px 2px 4px #000;"">WIN</div>
                    <img src=""images/coin_reward.png"" class=""reward-img"" style=""background-color: black; border-radius: 50%;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-top: 20px; text-shadow: 2px 2px 4px #000;"">+0.05&pound;</div>
                </div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","35","473267","0.0-8.0-35.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","1086","<div id=""score-counter"">TOTAL SCORE: &pound;0.05</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red-outline""></div></div></div></div>","arrowleft","","","","","gambling_choice","1","2","arrowleft","bottom-left","green","arrowleft","bottom-left","green","arrowright","bottom-right","red","arrowright","bottom-right","red","1","1","0.1","0.05","0.05","0.05","true","false"
"html-keyboard-response","36","473379","0.0-8.0-36.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.05</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red-outline""></div></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","37","473891","0.0-8.0-37.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.05</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","38","474904","0.0-8.0-38.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.10</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div>
                <div style=""position: absolute; z-index: 10; display: flex; flex-direction: column; align-items: center; justify-content: center;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-bottom: 20px; text-shadow: 2px 2px 4px #000;"">WIN</div>
                    <img src=""images/coin_reward.png"" class=""reward-img"" style=""background-color: black; border-radius: 50%;"">
                    <div class=""win-text"" style=""font-size: 48px; font-weight: bold; margin-top: 20px; text-shadow: 2px 2px 4px #000;"">+0.05&pound;</div>
                </div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","39","476307","0.0-8.0-41.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","1403","<div id=""score-counter"">TOTAL SCORE: &pound;0.10</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue-outline""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red""></div></div></div></div>","arrowleft","","","","","gambling_choice","1","3","arrowleft","bottom-left","green","arrowleft","bottom-left","green","arrowup","top-center","blue","arrowright","bottom-right","red","1","0","0.05","0.1","-0.05","0.05","true","false"
"html-keyboard-response","40","476414","0.0-8.0-42.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.10</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue-outline""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red""></div></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","41","476927","0.0-8.0-43.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.10</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","42","477941","0.0-8.0-44.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.05</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div>
                <div style=""position: absolute; z-index: 10; display: flex; flex-direction: column; align-items: center; justify-content: center;"">
                    <div class=""lose-text"" style=""font-size: 48px; font-weight: bold; margin-bottom: 20px; text-shadow: 2px 2px 4px #000;"">LOSE</div>
                    <img src=""images/coin_no_reward.png"" class=""reward-img"" style=""background-color: black; border-radius: 50%;"">
                    <div class=""lose-text"" style=""font-size: 48px; font-weight: bold; margin-top: 20px; text-shadow: 2px 2px 4px #000;"">-0.05&pound;</div>
                </div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","43","480097","0.0-8.0-47.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","2155","<div id=""score-counter"">TOTAL SCORE: &pound;0.05</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue-outline""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red""></div></div></div></div>","arrowleft","","","","","gambling_choice","1","4","arrowleft","bottom-left","green","arrowleft","bottom-left","green","arrowup","top-center","blue","arrowup","top-center","blue","0","0","0","0.05","-0.05","-0.05","true","false"
"html-keyboard-response","44","480199","0.0-8.0-48.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.05</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue-outline""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red""></div></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","45","480715","0.0-8.0-49.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.05</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","46","481724","0.0-8.0-50.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.00</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div>
                <div style=""position: absolute; z-index: 10; display: flex; flex-direction: column; align-items: center; justify-content: center;"">
                    <div class=""lose-text"" style=""font-size: 48px; font-weight: bold; margin-bottom: 20px; text-shadow: 2px 2px 4px #000;"">LOSE</div>
                    <img src=""images/coin_no_reward.png"" class=""reward-img"" style=""background-color: black; border-radius: 50%;"">
                    <div class=""lose-text"" style=""font-size: 48px; font-weight: bold; margin-top: 20px; text-shadow: 2px 2px 4px #000;"">-0.05&pound;</div>
                </div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","47","483674","0.0-8.0-53.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","1949","<div id=""score-counter"">TOTAL SCORE: &pound;0.00</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue-outline""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red""></div></div></div></div>","arrowright","","","","","gambling_choice","1","5","arrowright","bottom-right","red","arrowleft","bottom-left","green","arrowup","top-center","blue","arrowup","top-center","blue","0","0","0","0","-0.05","-0.05","true","false"
"html-keyboard-response","48","483783","0.0-8.0-54.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.00</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue-outline""></div><div class=""machine bottom-left green""></div><div class=""machine bottom-right red""></div></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","49","484299","0.0-8.0-55.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.00</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","50","485310","0.0-8.0-56.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.00</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div>
                <div style=""position: absolute; z-index: 10; display: flex; flex-direction: column; align-items: center; justify-content: center;"">
                    <div class=""lose-text"" style=""font-size: 48px; font-weight: bold; margin-bottom: 20px; text-shadow: 2px 2px 4px #000;"">LOSE</div>
                    <img src=""images/coin_no_reward.png"" class=""reward-img"" style=""background-color: black; border-radius: 50%;"">
                    <div class=""lose-text"" style=""font-size: 48px; font-weight: bold; margin-top: 20px; text-shadow: 2px 2px 4px #000;"">-0.05&pound;</div>
                </div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","51","489411","0.0-8.0-59.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","4100","<div id=""score-counter"">TOTAL SCORE: &pound;0.00</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green-outline""></div><div class=""machine bottom-right red""></div></div></div></div>","arrowup","","","","","gambling_choice","1","6","arrowup","top-center","blue","arrowright","bottom-right","red","arrowleft","bottom-left","green","arrowup","top-center","blue","0","0","0","0","-0.05","-0.05","true","false"
"html-keyboard-response","52","489515","0.0-8.0-60.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.00</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div><div class=""triangle-grid""><div class=""machine top-center blue""></div><div class=""machine bottom-left green-outline""></div><div class=""machine bottom-right red""></div></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","53","490022","0.0-8.0-61.0-0.0","6698ddf6944e573cf5ceb7a3","not_provided","0.5","desktop","0","0","0","","","","","","luck_game","null","<div id=""score-counter"">TOTAL SCORE: &pound;0.00</div><div class=""experiment-container""><div class=""center-zone""><div class=""cross""></div></div></div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","",""
